,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
2,0.4,20,FSeq,Gauss-Newton,0.01,True,False,False,LS,-12.241,0.183,0.768,0.091
0,0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,LT,-12.302,0.185,0.492,0.133
1,0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.76,0.176,0.542,0.132
2,0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,LS,-12.236,0.183,0.461,0.138
0,0.4,20,FSeq,Gauss-Newton,0.01,False,True,False,LT,-12.302,0.185,0.492,0.133
1,0.4,20,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.76,0.176,0.542,0.132
2,0.4,20,FSeq,Gauss-Newton,0.01,False,True,False,LS,-12.236,0.183,0.461,0.138
0,0.4,20,FSeq,Gauss-Newton,0.01,False,False,True,LT,-12.302,0.185,0.492,0.133
1,0.4,20,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.76,0.176,0.542,0.132
2,0.4,20,FSeq,Gauss-Newton,0.01,False,False,True,LS,-12.236,0.183,0.461,0.138
0,0.4,20,FSeq,Gauss-Newton,0.01,False,False,False,LT,-12.302,0.185,0.492,0.133
1,0.4,20,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.76,0.176,0.542,0.132
2,0.4,20,FSeq,Gauss-Newton,0.01,False,False,False,LS,-12.236,0.183,0.461,0.138
0,0.4,20,FSeq,Gauss-Newton,0.07,True,True,True,LT,-15.434,0.203,0.653,0.11
1,0.4,20,FSeq,Gauss-Newton,0.07,True,True,True,ID,-13.468,0.192,0.756,0.098
2,0.4,20,FSeq,Gauss-Newton,0.07,True,True,True,LS,-15.209,0.2,0.654,0.11
0,0.4,20,FSeq,Gauss-Newton,0.07,True,True,False,LT,-15.434,0.203,0.653,0.11
1,0.4,20,FSeq,Gauss-Newton,0.07,True,True,False,ID,-13.468,0.192,0.756,0.098
2,0.4,20,FSeq,Gauss-Newton,0.07,True,True,False,LS,-15.209,0.2,0.654,0.11
0,0.4,20,FSeq,Gauss-Newton,0.07,True,False,True,LT,-15.434,0.203,0.653,0.11
1,0.4,20,FSeq,Gauss-Newton,0.07,True,False,True,ID,-13.468,0.192,0.756,0.098
2,0.4,20,FSeq,Gauss-Newton,0.07,True,False,True,LS,-15.209,0.2,0.654,0.11
0,0.4,20,FSeq,Gauss-Newton,0.07,True,False,False,LT,-15.434,0.203,0.653,0.11
1,0.4,20,FSeq,Gauss-Newton,0.07,True,False,False,ID,-13.468,0.192,0.756,0.098
2,0.4,20,FSeq,Gauss-Newton,0.07,True,False,False,LS,-15.209,0.2,0.654,0.11
0,0.4,20,FSeq,Gauss-Newton,0.07,False,True,True,LT,-14.857,0.2,0.873,0.067
1,0.4,20,FSeq,Gauss-Newton,0.07,False,True,True,ID,-12.716,0.184,0.988,0.02
2,0.4,20,FSeq,Gauss-Newton,0.07,False,True,True,LS,-14.668,0.2,0.871,0.067
0,0.4,20,FSeq,Gauss-Newton,0.07,False,True,False,LT,-14.857,0.2,0.873,0.067
1,0.4,20,FSeq,Gauss-Newton,0.07,False,True,False,ID,-12.716,0.184,0.988,0.02
2,0.4,20,FSeq,Gauss-Newton,0.07,False,True,False,LS,-14.668,0.2,0.871,0.067
0,0.4,20,FSeq,Gauss-Newton,0.07,False,False,True,LT,-14.857,0.2,0.873,0.067
1,0.4,20,FSeq,Gauss-Newton,0.07,False,False,True,ID,-12.716,0.184,0.988,0.02
2,0.4,20,FSeq,Gauss-Newton,0.07,False,False,True,LS,-14.668,0.2,0.871,0.067
0,0.4,20,FSeq,Gauss-Newton,0.07,False,False,False,LT,-14.857,0.2,0.873,0.067
1,0.4,20,FSeq,Gauss-Newton,0.07,False,False,False,ID,-12.716,0.184,0.988,0.02
2,0.4,20,FSeq,Gauss-Newton,0.07,False,False,False,LS,-14.668,0.2,0.871,0.067
0,0.4,20,FSeq,Gauss-Newton,0.2,True,True,True,LT,-19.022,0.222,0.338,0.152
1,0.4,20,FSeq,Gauss-Newton,0.2,True,True,True,ID,-17.783,0.218,0.399,0.152
2,0.4,20,FSeq,Gauss-Newton,0.2,True,True,True,LS,-19.146,0.222,0.322,0.154
0,0.4,20,FSeq,Gauss-Newton,0.2,True,True,False,LT,-19.022,0.222,0.338,0.152
1,0.4,20,FSeq,Gauss-Newton,0.2,True,True,False,ID,-17.783,0.218,0.399,0.152
2,0.4,20,FSeq,Gauss-Newton,0.2,True,True,False,LS,-19.146,0.222,0.322,0.154
0,0.4,20,FSeq,Gauss-Newton,0.2,True,False,True,LT,-19.022,0.222,0.338,0.152
1,0.4,20,FSeq,Gauss-Newton,0.2,True,False,True,ID,-17.783,0.218,0.399,0.152
2,0.4,20,FSeq,Gauss-Newton,0.2,True,False,True,LS,-19.146,0.222,0.322,0.154
0,0.4,20,FSeq,Gauss-Newton,0.2,True,False,False,LT,-19.022,0.222,0.338,0.152
1,0.4,20,FSeq,Gauss-Newton,0.2,True,False,False,ID,-17.783,0.218,0.399,0.152
2,0.4,20,FSeq,Gauss-Newton,0.2,True,False,False,LS,-19.146,0.222,0.322,0.154
0,0.4,20,FSeq,Gauss-Newton,0.2,False,True,True,LT,-15.764,0.205,0.754,0.092
1,0.4,20,FSeq,Gauss-Newton,0.2,False,True,True,ID,-14.346,0.197,0.874,0.07
2,0.4,20,FSeq,Gauss-Newton,0.2,False,True,True,LS,-15.802,0.204,0.746,0.092
0,0.4,20,FSeq,Gauss-Newton,0.2,False,True,False,LT,-15.764,0.205,0.754,0.092
1,0.4,20,FSeq,Gauss-Newton,0.2,False,True,False,ID,-14.346,0.197,0.874,0.07
2,0.4,20,FSeq,Gauss-Newton,0.2,False,True,False,LS,-15.802,0.204,0.746,0.092
0,0.4,20,FSeq,Gauss-Newton,0.2,False,False,True,LT,-15.764,0.205,0.754,0.092
1,0.4,20,FSeq,Gauss-Newton,0.2,False,False,True,ID,-14.346,0.197,0.874,0.07
2,0.4,20,FSeq,Gauss-Newton,0.2,False,False,True,LS,-15.802,0.204,0.746,0.092
0,0.4,20,FSeq,Gauss-Newton,0.2,False,False,False,LT,-15.764,0.205,0.754,0.092
1,0.4,20,FSeq,Gauss-Newton,0.2,False,False,False,ID,-14.346,0.197,0.874,0.07
2,0.4,20,FSeq,Gauss-Newton,0.2,False,False,False,LS,-15.802,0.204,0.746,0.092
0,0.4,20,FSeq,ROPE,0.01,True,True,True,LT,-17.602,0.216,-0.4,0.226
1,0.4,20,FSeq,ROPE,0.01,True,True,True,ID,-15.716,0.201,-0.271,0.216
2,0.4,20,FSeq,ROPE,0.01,True,True,True,LS,-16.828,0.212,-0.349,0.222
0,0.4,20,FSeq,ROPE,0.01,True,True,False,LT,-0.741,0.069,-0.116,0.213
1,0.4,20,FSeq,ROPE,0.01,True,True,False,ID,-2.644,0.097,-0.292,0.218
2,0.4,20,FSeq,ROPE,0.01,True,True,False,LS,-0.778,0.069,-0.146,0.216
0,0.4,20,FSeq,ROPE,0.01,True,False,True,LT,-15.345,0.208,-0.132,0.208
1,0.4,20,FSeq,ROPE,0.01,True,False,True,ID,-15.211,0.21,-0.253,0.218
2,0.4,20,FSeq,ROPE,0.01,True,False,True,LS,-14.774,0.203,-0.08,0.204
0,0.4,20,FSeq,ROPE,0.01,True,False,False,LT,-0.659,0.067,-0.214,0.214
1,0.4,20,FSeq,ROPE,0.01,True,False,False,ID,-2.072,0.089,-0.324,0.218
2,0.4,20,FSeq,ROPE,0.01,True,False,False,LS,-0.826,0.07,-0.271,0.216
0,0.4,20,FSeq,ROPE,0.01,True,False,False,LT,-0.659,0.067,-0.214,0.214
1,0.4,20,FSeq,ROPE,0.01,True,False,False,ID,-2.072,0.089,-0.324,0.218
2,0.4,20,FSeq,ROPE,0.01,True,False,False,LS,-0.826,0.07,-0.271,0.216
0,0.4,20,FSeq,ROPE,0.01,False,True,False,LT,-1.302,0.08,-0.216,0.218
1,0.4,20,FSeq,ROPE,0.01,False,True,False,ID,-2.308,0.094,-0.296,0.219
2,0.4,20,FSeq,ROPE,0.01,False,True,False,LS,-1.3,0.078,-0.259,0.22
0,0.4,20,FSeq,ROPE,0.01,False,True,False,LT,-1.302,0.08,-0.216,0.218
1,0.4,20,FSeq,ROPE,0.01,False,True,False,ID,-2.308,0.094,-0.296,0.219
2,0.4,20,FSeq,ROPE,0.01,False,True,False,LS,-1.3,0.078,-0.259,0.22
0,0.4,20,FSeq,ROPE,0.01,False,False,False,LT,-0.58,0.063,-0.044,0.201
1,0.4,20,FSeq,ROPE,0.01,False,False,False,ID,-1.743,0.082,-0.105,0.202
2,0.4,20,FSeq,ROPE,0.01,False,False,False,LS,-0.686,0.064,-0.078,0.204
0,0.4,20,FSeq,ROPE,0.07,True,True,True,LT,-16.944,0.214,-0.406,0.228
1,0.4,20,FSeq,ROPE,0.07,True,True,True,ID,-15.382,0.206,-0.386,0.226
2,0.4,20,FSeq,ROPE,0.07,True,True,True,LS,-16.004,0.208,-0.352,0.224
0,0.4,20,FSeq,ROPE,0.07,True,True,False,LT,-1.12,0.073,-0.062,0.201
1,0.4,20,FSeq,ROPE,0.07,True,True,False,ID,-2.716,0.098,-0.209,0.207
2,0.4,20,FSeq,ROPE,0.07,True,True,False,LS,-1.056,0.071,-0.073,0.204
0,0.4,20,FSeq,ROPE,0.07,True,False,True,LT,-16.722,0.215,-0.27,0.214
1,0.4,20,FSeq,ROPE,0.07,True,False,True,ID,-14.319,0.204,-0.211,0.212
2,0.4,20,FSeq,ROPE,0.07,True,False,True,LS,-16.076,0.212,-0.241,0.21
0,0.4,20,FSeq,ROPE,0.07,True,False,False,LT,-0.584,0.066,0.006,0.196
1,0.4,20,FSeq,ROPE,0.07,True,False,False,ID,-1.973,0.089,-0.1,0.205
2,0.4,20,FSeq,ROPE,0.07,True,False,False,LS,-0.532,0.064,-0.012,0.197
0,0.4,20,FSeq,ROPE,0.07,True,False,False,LT,-0.584,0.066,0.006,0.196
1,0.4,20,FSeq,ROPE,0.07,True,False,False,ID,-1.973,0.089,-0.1,0.205
2,0.4,20,FSeq,ROPE,0.07,True,False,False,LS,-0.532,0.064,-0.012,0.197
0,0.4,20,FSeq,ROPE,0.07,False,True,False,LT,-1.192,0.075,0.058,0.19
1,0.4,20,FSeq,ROPE,0.07,False,True,False,ID,-2.174,0.09,-0.049,0.196
2,0.4,20,FSeq,ROPE,0.07,False,True,False,LS,-1.136,0.074,0.026,0.194
0,0.4,20,FSeq,ROPE,0.07,False,True,False,LT,-1.192,0.075,0.058,0.19
1,0.4,20,FSeq,ROPE,0.07,False,True,False,ID,-2.174,0.09,-0.049,0.196
2,0.4,20,FSeq,ROPE,0.07,False,True,False,LS,-1.136,0.074,0.026,0.194
0,0.4,20,FSeq,ROPE,0.07,False,False,False,LT,-0.76,0.065,-0.168,0.21
1,0.4,20,FSeq,ROPE,0.07,False,False,False,ID,-1.632,0.082,-0.203,0.212
2,0.4,20,FSeq,ROPE,0.07,False,False,False,LS,-0.776,0.068,-0.202,0.212
0,0.4,20,FSeq,ROPE,0.2,True,True,True,LT,-17.29,0.216,-0.59,0.254
1,0.4,20,FSeq,ROPE,0.2,True,True,True,ID,-15.277,0.21,-0.526,0.248
2,0.4,20,FSeq,ROPE,0.2,True,True,True,LS,-16.538,0.21,-0.539,0.25
0,0.4,20,FSeq,ROPE,0.2,True,True,False,LT,-0.738,0.068,-0.047,0.198
1,0.4,20,FSeq,ROPE,0.2,True,True,False,ID,-1.842,0.085,-0.127,0.202
2,0.4,20,FSeq,ROPE,0.2,True,True,False,LS,-0.69,0.068,-0.059,0.2
0,0.4,20,FSeq,ROPE,0.2,True,False,True,LT,-14.116,0.197,-0.05,0.203
1,0.4,20,FSeq,ROPE,0.2,True,False,True,ID,-11.7,0.181,-0.036,0.2
2,0.4,20,FSeq,ROPE,0.2,True,False,True,LS,-13.032,0.19,0.004,0.198
0,0.4,20,FSeq,ROPE,0.2,True,False,False,LT,-0.782,0.068,-0.122,0.212
1,0.4,20,FSeq,ROPE,0.2,True,False,False,ID,-1.938,0.087,-0.289,0.212
2,0.4,20,FSeq,ROPE,0.2,True,False,False,LS,-0.809,0.069,-0.164,0.212
0,0.4,20,FSeq,ROPE,0.2,True,False,False,LT,-0.782,0.068,-0.122,0.212
1,0.4,20,FSeq,ROPE,0.2,True,False,False,ID,-1.938,0.087,-0.289,0.212
2,0.4,20,FSeq,ROPE,0.2,True,False,False,LS,-0.809,0.069,-0.164,0.212
0,0.4,20,FSeq,ROPE,0.2,False,True,False,LT,-0.832,0.07,-0.03,0.204
1,0.4,20,FSeq,ROPE,0.2,False,True,False,ID,-1.824,0.086,-0.11,0.209
2,0.4,20,FSeq,ROPE,0.2,False,True,False,LS,-0.734,0.069,-0.074,0.205
0,0.4,20,FSeq,ROPE,0.2,False,True,False,LT,-0.832,0.07,-0.03,0.204
1,0.4,20,FSeq,ROPE,0.2,False,True,False,ID,-1.824,0.086,-0.11,0.209
2,0.4,20,FSeq,ROPE,0.2,False,True,False,LS,-0.734,0.069,-0.074,0.205
0,0.4,20,FSeq,ROPE,0.2,False,False,False,LT,-1.244,0.078,0.007,0.194
1,0.4,20,FSeq,ROPE,0.2,False,False,False,ID,-2.456,0.096,-0.125,0.2
2,0.4,20,FSeq,ROPE,0.2,False,False,False,LS,-1.05,0.077,-0.013,0.194
0,0.4,20,CS,Gauss-Newton,0.01,True,True,True,LT,-14.986,0.206,0.22,0.168
1,0.4,20,CS,Gauss-Newton,0.01,True,True,True,ID,-13.616,0.195,0.271,0.165
2,0.4,20,CS,Gauss-Newton,0.01,True,True,True,LS,-15.622,0.206,0.171,0.172
0,0.4,20,CS,Gauss-Newton,0.01,True,True,False,LT,-14.986,0.206,0.22,0.168
1,0.4,20,CS,Gauss-Newton,0.01,True,True,False,ID,-13.616,0.195,0.271,0.165
2,0.4,20,CS,Gauss-Newton,0.01,True,True,False,LS,-15.622,0.206,0.171,0.172
0,0.4,20,CS,Gauss-Newton,0.01,True,False,True,LT,-14.986,0.206,0.22,0.168
1,0.4,20,CS,Gauss-Newton,0.01,True,False,True,ID,-13.616,0.195,0.271,0.165
2,0.4,20,CS,Gauss-Newton,0.01,True,False,True,LS,-15.622,0.206,0.171,0.172
0,0.4,20,CS,Gauss-Newton,0.01,True,False,False,LT,-14.986,0.206,0.22,0.168
1,0.4,20,CS,Gauss-Newton,0.01,True,False,False,ID,-13.616,0.195,0.271,0.165
2,0.4,20,CS,Gauss-Newton,0.01,True,False,False,LS,-15.622,0.206,0.171,0.172
0,0.4,20,CS,Gauss-Newton,0.01,False,True,True,LT,-22.38,0.246,-0.861,0.267
1,0.4,20,CS,Gauss-Newton,0.01,False,True,True,ID,-22.873,0.244,-0.787,0.266
2,0.4,20,CS,Gauss-Newton,0.01,False,True,True,LS,-22.586,0.246,-0.932,0.272
0,0.4,20,CS,Gauss-Newton,0.01,False,True,False,LT,-22.38,0.246,-0.861,0.267
1,0.4,20,CS,Gauss-Newton,0.01,False,True,False,ID,-22.873,0.244,-0.787,0.266
2,0.4,20,CS,Gauss-Newton,0.01,False,True,False,LS,-22.586,0.246,-0.932,0.272
0,0.4,20,CS,Gauss-Newton,0.01,False,False,True,LT,-22.38,0.246,-0.861,0.267
1,0.4,20,CS,Gauss-Newton,0.01,False,False,True,ID,-22.873,0.244,-0.787,0.266
2,0.4,20,CS,Gauss-Newton,0.01,False,False,True,LS,-22.586,0.246,-0.932,0.272
0,0.4,20,CS,Gauss-Newton,0.01,False,False,False,LT,-22.38,0.246,-0.861,0.267
1,0.4,20,CS,Gauss-Newton,0.01,False,False,False,ID,-22.873,0.244,-0.787,0.266
2,0.4,20,CS,Gauss-Newton,0.01,False,False,False,LS,-22.586,0.246,-0.932,0.272
0,0.4,20,CS,Gauss-Newton,0.07,True,True,True,LT,-15.811,0.202,0.512,0.133
1,0.4,20,CS,Gauss-Newton,0.07,True,True,True,ID,-13.727,0.19,0.6,0.124
2,0.4,20,CS,Gauss-Newton,0.07,True,True,True,LS,-15.776,0.202,0.486,0.137
0,0.4,20,CS,Gauss-Newton,0.07,True,True,False,LT,-15.811,0.202,0.512,0.133
1,0.4,20,CS,Gauss-Newton,0.07,True,True,False,ID,-13.727,0.19,0.6,0.124
2,0.4,20,CS,Gauss-Newton,0.07,True,True,False,LS,-15.776,0.202,0.486,0.137
0,0.4,20,CS,Gauss-Newton,0.07,True,False,True,LT,-15.811,0.202,0.512,0.133
1,0.4,20,CS,Gauss-Newton,0.07,True,False,True,ID,-13.727,0.19,0.6,0.124
2,0.4,20,CS,Gauss-Newton,0.07,True,False,True,LS,-15.776,0.202,0.486,0.137
0,0.4,20,CS,Gauss-Newton,0.07,True,False,False,LT,-15.811,0.202,0.512,0.133
1,0.4,20,CS,Gauss-Newton,0.07,True,False,False,ID,-13.727,0.19,0.6,0.124
2,0.4,20,CS,Gauss-Newton,0.07,True,False,False,LS,-15.776,0.202,0.486,0.137
0,0.4,20,CS,Gauss-Newton,0.07,False,True,True,LT,-16.419,0.207,0.362,0.155
1,0.4,20,CS,Gauss-Newton,0.07,False,True,True,ID,-14.33,0.196,0.44,0.147
2,0.4,20,CS,Gauss-Newton,0.07,False,True,True,LS,-16.5,0.207,0.334,0.16
0,0.4,20,CS,Gauss-Newton,0.07,False,True,False,LT,-16.419,0.207,0.362,0.155
1,0.4,20,CS,Gauss-Newton,0.07,False,True,False,ID,-14.33,0.196,0.44,0.147
2,0.4,20,CS,Gauss-Newton,0.07,False,True,False,LS,-16.5,0.207,0.334,0.16
0,0.4,20,CS,Gauss-Newton,0.07,False,False,True,LT,-16.419,0.207,0.362,0.155
1,0.4,20,CS,Gauss-Newton,0.07,False,False,True,ID,-14.33,0.196,0.44,0.147
2,0.4,20,CS,Gauss-Newton,0.07,False,False,True,LS,-16.5,0.207,0.334,0.16
0,0.4,20,CS,Gauss-Newton,0.07,False,False,False,LT,-16.419,0.207,0.362,0.155
1,0.4,20,CS,Gauss-Newton,0.07,False,False,False,ID,-14.33,0.196,0.44,0.147
2,0.4,20,CS,Gauss-Newton,0.07,False,False,False,LS,-16.5,0.207,0.334,0.16
0,0.4,20,CS,Gauss-Newton,0.2,True,True,True,LT,-18.41,0.216,0.334,0.153
1,0.4,20,CS,Gauss-Newton,0.2,True,True,True,ID,-17.093,0.212,0.414,0.152
2,0.4,20,CS,Gauss-Newton,0.2,True,True,True,LS,-18.432,0.216,0.316,0.157
0,0.4,20,CS,Gauss-Newton,0.2,True,True,False,LT,-18.41,0.216,0.334,0.153
1,0.4,20,CS,Gauss-Newton,0.2,True,True,False,ID,-17.093,0.212,0.414,0.152
2,0.4,20,CS,Gauss-Newton,0.2,True,True,False,LS,-18.432,0.216,0.316,0.157
0,0.4,20,CS,Gauss-Newton,0.2,True,False,True,LT,-18.41,0.216,0.334,0.153
1,0.4,20,CS,Gauss-Newton,0.2,True,False,True,ID,-17.093,0.212,0.414,0.152
2,0.4,20,CS,Gauss-Newton,0.2,True,False,True,LS,-18.432,0.216,0.316,0.157
0,0.4,20,CS,Gauss-Newton,0.2,True,False,False,LT,-18.41,0.216,0.334,0.153
1,0.4,20,CS,Gauss-Newton,0.2,True,False,False,ID,-17.093,0.212,0.414,0.152
2,0.4,20,CS,Gauss-Newton,0.2,True,False,False,LS,-18.432,0.216,0.316,0.157
0,0.4,20,CS,Gauss-Newton,0.2,False,True,True,LT,-16.988,0.207,0.484,0.136
1,0.4,20,CS,Gauss-Newton,0.2,False,True,True,ID,-14.994,0.199,0.582,0.128
2,0.4,20,CS,Gauss-Newton,0.2,False,True,True,LS,-17.08,0.208,0.466,0.14
0,0.4,20,CS,Gauss-Newton,0.2,False,True,False,LT,-16.988,0.207,0.484,0.136
1,0.4,20,CS,Gauss-Newton,0.2,False,True,False,ID,-14.994,0.199,0.582,0.128
2,0.4,20,CS,Gauss-Newton,0.2,False,True,False,LS,-17.08,0.208,0.466,0.14
0,0.4,20,CS,Gauss-Newton,0.2,False,False,True,LT,-16.988,0.207,0.484,0.136
1,0.4,20,CS,Gauss-Newton,0.2,False,False,True,ID,-14.994,0.199,0.582,0.128
2,0.4,20,CS,Gauss-Newton,0.2,False,False,True,LS,-17.08,0.208,0.466,0.14
0,0.4,20,CS,Gauss-Newton,0.2,False,False,False,LT,-16.988,0.207,0.484,0.136
1,0.4,20,CS,Gauss-Newton,0.2,False,False,False,ID,-14.994,0.199,0.582,0.128
2,0.4,20,CS,Gauss-Newton,0.2,False,False,False,LS,-17.08,0.208,0.466,0.14
0,0.4,20,CS,ROPE,0.01,True,True,True,LT,-19.521,0.232,-0.702,0.246
1,0.4,20,CS,ROPE,0.01,True,True,True,ID,-18.252,0.224,-0.539,0.241
2,0.4,20,CS,ROPE,0.01,True,True,True,LS,-18.774,0.227,-0.668,0.242
0,0.4,20,CS,ROPE,0.01,True,True,False,LT,-1.648,0.077,-0.096,0.204
1,0.4,20,CS,ROPE,0.01,True,True,False,ID,-3.317,0.106,-0.268,0.213
2,0.4,20,CS,ROPE,0.01,True,True,False,LS,-1.66,0.08,-0.14,0.206
0,0.4,20,CS,ROPE,0.01,True,False,True,LT,-16.047,0.209,-0.06,0.2
1,0.4,20,CS,ROPE,0.01,True,False,True,ID,-14.438,0.202,0.008,0.199
2,0.4,20,CS,ROPE,0.01,True,False,True,LS,-15.283,0.204,0.004,0.195
0,0.4,20,CS,ROPE,0.01,True,False,False,LT,-0.537,0.065,-0.08,0.2
1,0.4,20,CS,ROPE,0.01,True,False,False,ID,-2.272,0.096,-0.163,0.209
2,0.4,20,CS,ROPE,0.01,True,False,False,LS,-0.583,0.066,-0.111,0.202
0,0.4,20,CS,ROPE,0.01,False,True,True,LT,-16.582,0.215,-0.502,0.244
1,0.4,20,CS,ROPE,0.01,False,True,True,ID,-15.063,0.206,-0.388,0.229
2,0.4,20,CS,ROPE,0.01,False,True,True,LS,-16.135,0.212,-0.488,0.24
0,0.4,20,CS,ROPE,0.01,False,True,False,LT,-0.591,0.064,-0.086,0.208
1,0.4,20,CS,ROPE,0.01,False,True,False,ID,-2.23,0.092,-0.246,0.211
2,0.4,20,CS,ROPE,0.01,False,True,False,LS,-0.636,0.064,-0.133,0.21
0,0.4,20,CS,ROPE,0.01,False,False,True,LT,-17.728,0.218,-0.454,0.23
1,0.4,20,CS,ROPE,0.01,False,False,True,ID,-17.334,0.216,-0.436,0.227
2,0.4,20,CS,ROPE,0.01,False,False,True,LS,-17.129,0.215,-0.413,0.227
0,0.4,20,CS,ROPE,0.01,False,False,False,LT,-1.354,0.068,-0.4,0.233
1,0.4,20,CS,ROPE,0.01,False,False,False,ID,-1.999,0.085,-0.46,0.236
2,0.4,20,CS,ROPE,0.01,False,False,False,LS,-1.624,0.072,-0.444,0.235
0,0.4,20,CS,ROPE,0.07,True,True,True,LT,-16.33,0.215,-0.308,0.224
1,0.4,20,CS,ROPE,0.07,True,True,True,ID,-14.484,0.202,-0.292,0.22
2,0.4,20,CS,ROPE,0.07,True,True,True,LS,-15.547,0.21,-0.255,0.219
0,0.4,20,CS,ROPE,0.07,True,True,False,LT,-1.655,0.08,0.062,0.195
1,0.4,20,CS,ROPE,0.07,True,True,False,ID,-2.346,0.092,-0.032,0.194
2,0.4,20,CS,ROPE,0.07,True,True,False,LS,-1.542,0.078,0.03,0.193
0,0.4,20,CS,ROPE,0.07,True,False,True,LT,-17.954,0.226,-0.236,0.209
1,0.4,20,CS,ROPE,0.07,True,False,True,ID,-14.888,0.208,-0.125,0.204
2,0.4,20,CS,ROPE,0.07,True,False,True,LS,-17.47,0.223,-0.204,0.206
0,0.4,20,CS,ROPE,0.07,True,False,False,LT,-0.592,0.062,-0.018,0.202
1,0.4,20,CS,ROPE,0.07,True,False,False,ID,-1.708,0.082,-0.173,0.206
2,0.4,20,CS,ROPE,0.07,True,False,False,LS,-0.536,0.063,-0.052,0.203
0,0.4,20,CS,ROPE,0.07,False,True,True,LT,-16.586,0.21,-0.41,0.236
1,0.4,20,CS,ROPE,0.07,False,True,True,ID,-15.599,0.206,-0.378,0.233
2,0.4,20,CS,ROPE,0.07,False,True,True,LS,-15.794,0.204,-0.371,0.23
0,0.4,20,CS,ROPE,0.07,False,True,False,LT,-1.237,0.074,-0.224,0.216
1,0.4,20,CS,ROPE,0.07,False,True,False,ID,-2.386,0.092,-0.288,0.219
2,0.4,20,CS,ROPE,0.07,False,True,False,LS,-1.211,0.075,-0.233,0.216
0,0.4,20,CS,ROPE,0.07,False,False,True,LT,-20.707,0.236,-0.909,0.27
1,0.4,20,CS,ROPE,0.07,False,False,True,ID,-18.503,0.217,-0.874,0.266
2,0.4,20,CS,ROPE,0.07,False,False,True,LS,-19.696,0.23,-0.864,0.267
0,0.4,20,CS,ROPE,0.07,False,False,False,LT,-1.397,0.077,-0.18,0.216
1,0.4,20,CS,ROPE,0.07,False,False,False,ID,-2.389,0.095,-0.317,0.222
2,0.4,20,CS,ROPE,0.07,False,False,False,LS,-1.264,0.075,-0.202,0.216
0,0.4,20,CS,ROPE,0.2,True,True,True,LT,-14.622,0.204,-0.172,0.214
1,0.4,20,CS,ROPE,0.2,True,True,True,ID,-15.372,0.207,-0.27,0.213
2,0.4,20,CS,ROPE,0.2,True,True,True,LS,-13.785,0.198,-0.112,0.207
0,0.4,20,CS,ROPE,0.2,True,True,False,LT,-0.528,0.064,-0.14,0.206
1,0.4,20,CS,ROPE,0.2,True,True,False,ID,-1.157,0.074,-0.197,0.212
2,0.4,20,CS,ROPE,0.2,True,True,False,LS,-0.504,0.064,-0.17,0.208
0,0.4,20,CS,ROPE,0.2,True,False,True,LT,-18.185,0.222,-0.566,0.246
1,0.4,20,CS,ROPE,0.2,True,False,True,ID,-15.974,0.209,-0.519,0.234
2,0.4,20,CS,ROPE,0.2,True,False,True,LS,-17.328,0.218,-0.528,0.243
0,0.4,20,CS,ROPE,0.2,True,False,False,LT,0.003,0.052,-0.037,0.2
1,0.4,20,CS,ROPE,0.2,True,False,False,ID,-1.928,0.085,-0.207,0.208
2,0.4,20,CS,ROPE,0.2,True,False,False,LS,0.018,0.052,-0.07,0.202
0,0.4,20,CS,ROPE,0.2,False,True,True,LT,-17.432,0.218,-0.4,0.23
1,0.4,20,CS,ROPE,0.2,False,True,True,ID,-13.495,0.198,-0.274,0.222
2,0.4,20,CS,ROPE,0.2,False,True,True,LS,-16.644,0.214,-0.338,0.224
0,0.4,20,CS,ROPE,0.2,False,True,False,LT,-0.907,0.07,-0.089,0.204
1,0.4,20,CS,ROPE,0.2,False,True,False,ID,-1.986,0.087,-0.17,0.21
2,0.4,20,CS,ROPE,0.2,False,True,False,LS,-0.856,0.069,-0.106,0.204
0,0.4,20,CS,ROPE,0.2,False,False,True,LT,-14.805,0.202,-0.343,0.218
1,0.4,20,CS,ROPE,0.2,False,False,True,ID,-13.68,0.2,-0.246,0.213
2,0.4,20,CS,ROPE,0.2,False,False,True,LS,-14.086,0.198,-0.309,0.216
0,0.4,20,CS,ROPE,0.2,False,False,False,LT,-0.962,0.072,-0.321,0.228
1,0.4,20,CS,ROPE,0.2,False,False,False,ID,-1.93,0.086,-0.382,0.232
2,0.4,20,CS,ROPE,0.2,False,False,False,LS,-1.015,0.072,-0.368,0.23
0,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,LT,-10.426,0.169,0.744,0.098
1,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.494,0.16,0.776,0.091
2,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,LS,-9.975,0.165,0.739,0.1
0,0.4,20,FSlin,Gauss-Newton,0.01,True,True,False,LT,-10.426,0.169,0.744,0.098
