x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP
107740.2994,183342.4897,26.3485986,42093.18,28,13.9,46,28.5,49.7,44.5,0.97,0.99,1.02,0.33,1.27,-3.36
107740.3605,183342.2821,26.3485986,42093.28,28.3,14,46.4,28.7,50.3,45.2,0.98,0.99,1.03,0.29,1.28,-3.37
107740.4202,183342.0758,26.35,42093.38,28.4,13.8,46.8,28.5,50.8,45.7,0.98,0.99,1.03,0.27,1.29,-3.27
107740.4789,183341.8709,26.35,42093.48,28.3,13.5,46.9,28.3,51.4,45.9,0.98,1,1.03,0.27,1.3,-3.1
107740.5369,183341.6679,26.35,42093.58,28.2,13.2,47.1,27.8,52.2,44.5,0.98,1,1.02,0.36,1.31,-3.08
107740.5939,183341.4679,26.35,42093.68,28.1,13,47.6,27.7,52.6,45.5,0.98,1,1.02,0.33,1.32,-2.81
107740.6444,183341.2907,26.35,42093.78,28.1,12.8,47.8,27.3,52.6,44.9,0.98,1.01,1.02,0.36,1.32,-2.91
107740.7053,183341.0775,26.35,42093.88,28.1,12.7,47.8,26.9,52.5,44.2,0.98,1.01,1.03,0.37,1.31,-3.03
107740.7609,183340.8845,26.35,42093.98,28.2,12.8,47.4,26.7,52.2,43.7,0.98,1,1.03,0.35,1.3,-3.1
107740.8061,183340.7301,26.35,42094.07,28.1,12.9,46.8,26.7,51.9,43.7,0.97,0.99,1.03,0.31,1.29,-3.1
107740.8557,183340.564,26.35,42094.15,28,13.1,46.3,26.8,51.8,43.7,0.97,0.99,1.03,0.29,1.27,-3.06
107740.9165,183340.3657,26.35,42094.25,27.8,13,46.2,26.9,51.5,43.8,0.98,0.98,1.04,0.3,1.26,-2.98
107740.9718,183340.1908,26.35,42094.35,27.7,12.8,46.2,26.9,51.5,43.9,0.98,0.99,1.04,0.32,1.26,-2.91
107741.0259,183340.025,26.35,42094.45,27.7,12.7,46.3,26.9,51.5,43.9,0.98,1,1.04,0.34,1.27,-2.85
107741.0978,183339.8122,26.3509457,42094.55,27.6,12.7,46.4,26.5,52,43.9,0.98,1,1.03,0.37,1.28,-2.84
107741.168,183339.6118,26.3547104,42094.65,27.5,12.5,46.7,26.2,52.5,44,0.98,1.01,1.02,0.36,1.27,-2.9
107741.22,183339.4675,26.4083704,42094.75,27.4,12.3,47,26.2,52.7,44,0.97,1.01,1.02,0.36,1.27,-2.9
107741.2811,183339.3023,26.3723147,42094.85,27.5,12.1,46.8,25.9,52.9,44.1,0.97,1,1.02,0.36,1.26,-3.03
107741.3636,183339.0853,26.3837977,42094.95,27.4,12,46.3,25.5,53.1,43.7,0.97,1,1.02,0.34,1.26,-3.2
107741.445,183338.8786,26.3964607,42095.08,27,12,45.6,25.3,53.2,42.4,0.98,1,1.02,0.31,1.26,-3.43
107741.5067,183338.7267,26.3964607,42095.17,26.6,11.9,45.2,25.5,53.3,42.4,0.98,1,1.02,0.27,1.29,-3.43
107741.5926,183338.5213,26.4097037,42095.27,26.3,11.8,44.9,24.7,53.2,42,0.98,1,1.02,0.26,1.31,-3.45
107741.6634,183338.3573,26.4229267,42095.37,26.1,11.6,44.5,24.5,52.9,41.4,0.98,1,1.03,0.25,1.32,-3.41
107741.7556,183338.1501,26.4355297,42095.47,26.1,11.5,44.3,24.2,52.6,40.6,0.98,1,1.03,0.26,1.31,-3.35
107741.8312,183337.9853,26.4469127,42095.57,26,11.2,44.3,23.7,52.2,39.7,0.98,1,1.03,0.27,1.3,-3.27
107741.9325,183337.7704,26.4585888,42095.67,25.7,10.9,44.1,23.1,51.8,39.2,0.98,1.01,1.03,0.29,1.3,-3.18
107742.0237,183337.5824,26.4836448,42095.77,25.5,10.8,43.4,22.7,51.3,38.8,0.98,1.01,1.03,0.3,1.29,-3.11
107742.118,183337.3923,26.4969528,42095.87,25.4,10.9,42.4,22.5,50.7,37.9,0.98,1.01,1.03,0.31,1.29,-3.08
107742.226,183337.1797,26.5099808,42095.97,25.1,11,41.7,22.5,50,36.7,0.98,1.01,1.02,0.31,1.28,-3.06
107742.3288,183336.9824,26.5221288,42096.08,24.8,11.2,41.2,22.3,49.3,35.8,0.97,1.01,1.01,0.31,1.28,-3.02
107742.4443,183336.7657,26.5327968,42096.17,24.6,11.2,40.9,22.1,48.9,35.3,0.97,1,1.01,0.31,1.28,-2.98
107742.5327,183336.6032,26.5413848,42096.26,24.4,11,40.6,21.9,48.9,35,0.97,1.01,1.01,0.32,1.3,-2.93
107742.6213,183336.4433,26.5472928,42096.35,24.1,10.7,40.4,21.8,48.8,34.9,0.97,1.01,1,0.33,1.29,-2.91
107742.756,183336.2045,26.55,42096.45,23.7,10.4,40.5,21.5,48.4,35,0.97,1.01,1,0.34,1.26,-2.89
107742.8665,183336.0124,26.55,42096.55,23.5,10.1,40.6,21.1,48.4,34.9,0.97,1.01,1.01,0.35,1.26,-2.86
107742.9947,183335.7934,26.55,42096.65,23.3,10,40.5,20.9,48,34.7,0.97,1.01,1.01,0.35,1.24,-2.82
107743.1214,183335.5802,26.55,42096.75,23.3,10,40.2,20.7,47.9,34.7,0.97,1.01,1.01,0.36,1.25,-2.82
107743.2473,183335.3713,26.55,42096.85,23.3,10,40,20.6,48,34.4,0.97,1.01,1.01,0.36,1.26,-2.8
107743.3768,183335.1592,26.55,42096.95,23.3,10,40,20.6,47.8,34.2,0.97,1.01,1.01,0.36,1.25,-2.81
107743.5626,183334.8587,26.55,42097.07,23.3,9.8,40.1,20.6,47.5,34.3,0.97,1.02,1,0.36,1.23,-2.87
107743.6824,183334.6674,26.55,42097.17,23.1,9.7,39.9,20.5,47.3,34.2,0.97,1.02,0.99,0.35,1.24,-2.88
107743.8133,183334.4599,26.5512288,42097.27,22.9,9.6,39.7,20.5,47,34.2,0.97,1.02,1,0.35,1.26,-2.88
107743.9778,183334.2018,26.5552887,42097.37,22.7,9.6,39.6,20.6,46.4,34.2,0.97,1.02,1,0.35,1.27,-2.95
107744.1029,183334.007,26.5626117,42097.47,22.7,9.6,39.6,20.8,46.2,34.2,0.97,1.02,1,0.35,1.29,-2.95
107744.2331,183333.8055,26.5723147,42097.57,22.7,9.7,39.6,21,46.2,34.2,0.97,1.02,0.99,0.34,1.29,-3
107744.3783,183333.5823,26.5964607,42097.67,22.9,9.8,39.6,21.2,46.2,34.4,0.97,1.02,0.99,0.34,1.27,-3.04
107744.5516,183333.3177,26.6097037,42097.77,22.9,9.9,39.5,21.4,45.7,35.3,0.97,1.02,1,0.32,1.26,-3.04
107744.6826,183333.1188,26.6229267,42097.87,22.8,10,39.5,21.5,45.7,35.6,0.97,1.02,1,0.32,1.27,-3.03
107744.8593,183332.8519,26.6355297,42097.97,22.8,10,39.1,21.6,46.1,35.7,0.97,1.02,1.01,0.32,1.28,-3
107744.954,183332.7093,26.6469127,42098.04,22.8,9.8,39.2,21.6,46.1,35.9,0.97,1.02,1.01,0.33,1.28,-2.97
107745.0843,183332.5137,26.658,42098.14,22.8,9.6,39.6,21.4,46.7,35.9,0.97,1.02,1.01,0.34,1.29,-2.97
107745.256,183332.257,26.667,42098.24,22.9,9.5,39.9,21.1,47.4,36,0.97,1.02,1,0.35,1.29,-2.92
107745.4043,183332.0359,26.676,42098.34,22.9,9.4,40,20.8,47.9,36.4,0.97,1.02,1,0.35,1.28,-2.85
107745.5363,183331.8397,26.685,42098.44,22.8,9.4,40,20.7,47.9,36.4,0.97,1.02,0.99,0.36,1.29,-2.85
107745.7102,183331.582,26.705,42098.54,22.8,9.5,40,20.7,47.5,36.4,0.97,1.02,0.99,0.37,1.29,-2.75
107745.8524,183331.3718,26.705,42098.64,22.9,9.7,39.9,20.8,47.2,36.4,0.97,1.02,0.99,0.38,1.28,-2.75
107745.9883,183331.1714,26.715,42098.74,22.9,9.9,39.9,21.1,47.2,36.2,0.97,1.02,0.99,0.38,1.28,-2.77
107746.1695,183330.9051,26.735,42098.84,22.7,10.1,40,21.3,47.6,36.2,0.97,1.02,0.99,0.37,1.29,-2.84
107746.3058,183330.7053,26.745,42098.94,22.7,10.2,40,21.4,48.2,36.2,0.97,1.02,0.99,0.35,1.3,-2.89
107746.4691,183330.4667,26.757,42099.06,22.9,10.2,40.5,21.5,48.6,36.4,0.97,1.02,0.99,0.35,1.29,-2.92
107746.6132,183330.2567,26.757,42099.16,23.1,10.1,40.6,21.5,48.9,36.6,0.97,1.02,1,0.34,1.28,-2.95
107746.7917,183329.9973,26.777,42099.26,23.2,10,40.8,21.4,49.3,36.8,0.97,1.02,1,0.34,1.27,-2.99
107746.9256,183329.8033,26.777,42099.36,23.3,10,41.1,21.4,49.7,37.1,0.97,1.02,1,0.33,1.28,-3.04
107747.0694,183329.5953,26.787,42099.46,23.5,10.2,41.3,21.7,49.9,37.1,0.97,1.02,1,0.32,1.27,-3.07
107747.2506,183329.3338,26.807,42099.56,23.5,10.4,41.5,22.2,50.2,37.4,0.97,1.02,1,0.32,1.26,-3.08
107747.3999,183329.1188,26.817,42099.66,23.8,10.6,41.8,22.5,50.5,37.7,0.97,1.02,0.99,0.32,1.27,-3.12
107747.5359,183328.9233,26.817,42099.76,24.1,10.7,42.3,22.6,50.9,37.7,0.97,1.02,0.99,0.31,1.28,-3.12
107747.6713,183328.7288,26.827,42099.86,24.5,10.6,42.7,22.5,51.3,37.9,0.97,1.02,1,0.31,1.29,-3.14
107747.8511,183328.4712,26.837,42099.96,24.8,10.6,43,22.4,51.4,38,0.97,1.02,1,0.31,1.3,-3.14
107747.9987,183328.2599,26.8541536,42100.07,25,10.7,42.8,22.4,51.4,38,0.97,1.02,1,0.31,1.3,-3.14
107748.1356,183328.0643,26.8656856,42100.17,25,10.7,42.8,22.4,51.4,38,0.97,1.02,1,0.31,1.3,-3.14
107748.3132,183327.8109,26.8783776,42100.27,25,10.8,42.8,22.4,50.1,37.5,0.97,1.02,1,0.31,1.3,-3.1
107749.3267,183326.3673,26.9452896,42100.96,25.1,11,43.6,23.6,52.2,40.3,0.97,1.02,1,0.35,1.26,-3.15
107749.4152,183326.2409,26.9493016,42101.02,25.2,10.9,43.9,23.7,52.2,40.3,0.97,1.02,1,0.34,1.26,-3.15
107749.49,183326.1338,26.9493016,42101.07,25.3,10.9,43.9,23.5,52.8,40.3,0.97,1.02,1,0.33,1.26,-3.2
107749.5961,183325.982,26.95,42101.14,25.2,10.8,44.1,23.1,53.6,40.1,0.97,1.02,1,0.31,1.28,-3.2
107749.688,183325.8504,26.95,42101.2,25.1,10.7,44.3,22.7,54.1,40.1,0.97,1.02,1,0.3,1.29,-3.2
107749.7959,183325.6957,26.95,42101.27,25.3,10.6,44.4,22.6,54.3,39.9,0.97,1.02,1,0.3,1.3,-3.15
107749.9042,183325.5404,26.95,42101.34,25.4,10.5,44.5,22.5,54.6,39.9,0.97,1.02,1,0.31,1.31,-3.05
107750.0278,183325.3631,26.95,42101.42,25.3,10.4,44.7,22.5,54.9,40.2,0.97,1.02,1,0.31,1.31,-2.97
107750.1506,183325.1867,26.95,42101.5,25.2,10.3,44.8,22.7,55.5,41.1,0.97,1.02,1,0.32,1.31,-2.89
107750.2714,183325.0131,26.95,42101.58,25.3,10.4,45.1,23,56.1,41.6,0.97,1.02,1.01,0.34,1.31,-2.88
107750.423,183324.7948,26.95,42101.67,25.7,10.6,46.1,23.7,56.4,42.4,0.97,1.02,1.01,0.37,1.31,-2.93
107750.5135,183324.6645,26.95,42101.74,26.1,10.7,46.5,24.1,56.6,42.4,0.97,1.03,1,0.36,1.32,-2.93
107750.5586,183324.5993,26.95,42101.77,26.5,10.8,46.8,24.5,56.6,42.9,0.97,1.03,1,0.35,1.32,-2.94
107750.6037,183324.5341,26.95,42101.8,26.9,11,47.1,24.5,56.4,42.9,0.97,1.02,1,0.35,1.31,-2.94
107750.6415,183324.4794,26.95,42101.83,27.2,11,47.1,24.5,56.4,42.9,0.97,1.02,1,0.35,1.31,-2.94
107750.6939,183324.4036,26.95,42101.87,27.4,11.1,47.6,24.8,56.4,43.5,0.97,1.02,0.99,0.35,1.31,-2.92
107750.829,183324.2076,26.95,42101.94,27.4,11.1,47.6,25,56,43.5,0.97,1.02,0.99,0.35,1.3,-2.92
107751.0014,183323.9567,26.95,42102.06,27.5,11.1,48.3,25,56.4,44.4,0.97,1.02,1.01,0.35,1.3,-2.89
107751.1423,183323.7511,26.9509457,42102.16,27.5,11.2,48.6,25,56.4,44.9,0.97,1.02,1.01,0.36,1.3,-2.92
107751.3076,183323.5089,26.9552887,42102.26,27.6,11.3,48.7,25.2,56.6,45.6,0.97,1.02,1,0.36,1.28,-2.96
107751.4412,183323.3124,26.9626117,42102.36,27.7,11.3,48.7,25.5,56.8,45.6,0.97,1.02,1,0.36,1.27,-2.96
107751.5776,183323.1116,26.9626117,42102.46,27.8,11.4,48.9,25.8,57.2,46.2,0.97,1.02,1,0.35,1.28,-3.02
107751.7556,183322.8487,26.9626117,42102.56,28,11.5,49.5,26.1,57.6,46.5,0.97,1.02,1,0.33,1.31,-3.04
107751.9001,183322.635,27.0744839,42102.66,28.2,11.7,49.9,26.4,57.5,46.5,0.97,1.02,1,0.33,1.33,-3
107752.0325,183322.4391,27.0458464,42102.76,28.4,11.8,49.6,26.6,56.9,46.4,0.97,1.02,1,0.33,1.33,-2.97
107752.1648,183322.2436,27.0458464,42102.86,28.5,11.8,49.6,26.6,56.4,46.4,0.97,1.02,1,0.33,1.32,-2.96
107752.3408,183321.9837,27.0458464,42102.96,28.3,11.8,49,26.7,56.3,46.1,0.97,1.02,1,0.34,1.31,-2.98
107752.5112,183321.7329,27.0520392,42103.09,28.1,11.9,48.4,26.6,56.4,46,0.97,1.02,1.01,0.34,1.29,-2.96
107752.6376,183321.5472,27.0574557,42103.18,27.8,11.9,48.4,26.2,56.2,45.9,0.97,1.01,1.02,0.34,1.27,-2.91
107752.7653,183321.3603,27.0732,42103.25,27.5,11.6,48.3,25.6,55.8,45.7,0.97,1.01,1.02,0.35,1.27,-2.87
107752.8876,183321.1815,27.0823217,42103.34,27.1,11.2,48.1,25,55.8,45.4,0.97,1.01,1.03,0.37,1.27,-2.84
107753.0172,183320.9926,27.0916296,42103.44,26.7,10.9,47.4,24.5,55.5,45.4,0.97,1.02,1.02,0.38,1.3,-2.84
107753.1901,183320.7411,27.1125,42103.54,26.3,10.7,46.6,24.1,55.4,44,0.97,1.02,1.01,0.37,1.32,-2.93
107753.3341,183320.532,27.1221288,42103.64,25.9,10.6,46,23.9,55.5,44,0.97,1.02,1,0.36,1.33,-2.93
107753.4904,183320.3055,27.1318137,42103.75,25.7,10.4,45.6,23.6,55.3,42.6,0.97,1.02,1,0.34,1.32,-3.02
107753.6397,183320.0892,27.1406367,42103.85,25.7,10.3,45.6,23.1,54.8,41.2,0.97,1.02,1,0.33,1.32,-3.1
107753.7741,183319.8945,27.1468397,42103.94,25.6,10,45.2,23.1,54.4,40.1,0.97,1.02,1.01,0.33,1.32,-3.13
107753.981,183319.5948,27.1493016,42104.07,25.2,9.7,44.2,21.6,53.6,37.8,0.97,1.02,1.01,0.33,1.32,-3.11
107754.0999,183319.4227,27.15,42104.16,24.6,9.4,43.2,21,52.6,37.8,0.97,1.02,1.01,0.34,1.33,-3.11
107754.2392,183319.2209,27.15,42104.26,24,9.4,41.8,20.5,51.6,36.5,0.98,1.02,1.01,0.34,1.32,-3.1
107754.4023,183318.9846,27.15,42104.36,23.5,9.4,40.5,20.1,50.8,35.2,0.98,1.02,1.02,0.34,1.31,-3.07
107754.5367,183318.7898,27.15,42104.46,23.1,9.3,40.5,19.6,50.1,34.2,0.98,1.02,1.02,0.33,1.31,-3.06
107754.6898,183318.5676,27.15,42104.56,22.7,9.2,39.5,19.1,49.7,33.1,0.98,1.02,1.01,0.34,1.32,-3.07
107754.8641,183318.3144,27.15,42104.66,22.2,8.8,38.6,18.4,49.7,31.2,0.98,1.02,1.01,0.34,1.32,-3
107755.0136,183318.0966,27.15,42104.76,21.6,8.4,38.1,17.6,49.7,30.5,0.98,1.02,1.02,0.35,1.31,-2.97
107755.1465,183317.9028,27.15,42104.86,21.2,8,37.7,16.7,49.8,29.6,0.98,1.02,1.02,0.35,1.32,-2.96
107755.2789,183317.7093,27.15,42104.96,20.7,7.6,37.3,15.8,49.9,28.7,0.98,1.02,1.02,0.35,1.32,-2.97
107755.422,183317.4997,27.15,42105.04,20.2,7.2,36.9,15.1,49.9,28,0.98,1.02,1.02,0.34,1.32,-2.96
107755.5604,183317.2964,27.1515471,42105.14,19.8,6.9,36.6,14.4,50.1,27.2,0.98,1.02,1.02,0.34,1.3,-2.93
107755.6886,183317.1076,27.1558968,42105.24,19.5,6.8,36.1,13.9,50.3,27.2,0.98,1.02,1.02,0.35,1.29,-2.93
107755.8593,183316.8556,27.1609375,42105.34,19.3,6.7,35.4,13.6,49.7,25.7,0.98,1.02,1.02,0.36,1.3,-2.85
107755.997,183316.6516,27.1691896,42105.44,19.1,6.7,34.9,13.6,49.7,25.7,0.98,1.02,1.01,0.37,1.3,-2.86
107756.1253,183316.461,27.1802016,42105.54,19,6.7,34.7,13.7,49.1,25.7,0.98,1.02,1.01,0.37,1.3,-2.86
107756.2842,183316.2241,27.1925736,42105.64,19,6.9,34.6,14.1,48.5,25.9,0.98,1.02,1.01,0.37,1.3,-2.9
107756.4153,183316.0282,27.2057056,42105.74,19.1,7,34.3,14.4,48,26.3,0.98,1.02,1.01,0.36,1.31,-2.95
107756.5901,183315.7658,27.2203125,42105.84,19.1,7.1,34.3,14.7,47.5,26.6,0.98,1.02,1.01,0.36,1.31,-2.96
107756.7212,183315.5686,27.2330875,42105.94,19.1,7.1,34,14.7,47.1,26.9,0.98,1.02,1.02,0.36,1.31,-2.93
107756.9022,183315.2947,27.2436616,42106.07,19.2,7.1,34.1,15.2,46.9,27.4,0.98,1.02,1.02,0.35,1.31,-2.89
107757.0548,183315.0629,27.2574557,42106.16,19.2,7.3,34.2,15.3,46.7,28,0.98,1.02,1.02,0.36,1.3,-2.85
107757.1824,183314.8683,27.2681504,42106.26,19.1,7.5,34.4,15.6,46.6,28.6,0.98,1.02,1.03,0.38,1.28,-2.81
107757.3198,183314.6579,27.2810024,42106.36,19.1,7.7,34.4,16.1,46.6,29.2,0.98,1.02,1.03,0.39,1.28,-2.77
107757.4894,183314.3973,27.2942944,42106.46,19.1,8,34.7,16.6,46.4,30.5,0.98,1.02,1.03,0.39,1.3,-2.75
107757.6228,183314.1918,27.3074264,42106.56,19.3,8.2,34.8,17,46.1,30.5,0.98,1.02,1.02,0.39,1.32,-2.75
107757.7941,183313.927,27.3308104,42106.66,19.6,8.5,34.9,17.4,46.2,31,0.98,1.02,1.02,0.39,1.33,-2.85
107757.941,183313.6993,27.3398624,42106.76,19.8,8.8,35.1,17.9,46.7,31.5,0.98,1.02,1.02,0.37,1.34,-3
107758.0727,183313.495,27.3398624,42106.86,19.9,9,35.4,18.4,47.1,32,0.98,1.02,1.02,0.34,1.34,-3.03
107758.2052,183313.2892,27.3463544,42106.96,19.9,9.1,35.4,18.7,47.3,32.5,0.98,1.01,1.02,0.33,1.33,-2.93
107758.3976,183312.9903,27.35,42107.07,20.1,9.1,35.8,18.9,47.6,33.2,0.98,1.01,1.02,0.36,1.35,-2.77
107758.5295,183312.7853,27.35,42107.17,20.4,9.1,36.2,19,48.2,33.2,0.98,1.01,1.02,0.39,1.36,-2.77
107758.6659,183312.5732,27.35,42107.27,20.5,9.3,36.6,18.9,48.6,33.2,0.98,1.01,1.02,0.39,1.36,-2.79
107758.8429,183312.298,27.35,42107.37,20.6,9.3,36.8,18.8,48.9,33,0.98,1,1.02,0.37,1.35,-2.87
107758.9744,183312.0936,27.35,42107.47,20.6,9.3,37,18.6,49.4,32.7,0.98,1,1.03,0.35,1.34,-2.97
107759.1088,183311.8847,27.35,42107.57,20.8,9.2,37,18.3,50,32.5,0.98,1,1.03,0.33,1.34,-3.07
107759.2697,183311.6347,27.35,42107.67,21,9.2,36.9,18,50.5,32.2,0.98,1,1.03,0.33,1.34,-3.13
107759.4004,183311.4316,27.35,42107.77,21.1,9.1,36.9,17.9,51.2,31.9,0.98,1,1.02,0.32,1.37,-3.13
107759.5303,183311.2298,27.35,42107.87,20.9,9.1,36.9,17.8,51.8,31.5,0.98,1,1.02,0.31,1.39,-3.12
107759.7026,183310.962,27.35,42107.97,20.8,9,36.8,17.7,52.1,31,0.98,1,1.02,0.31,1.37,-3.09
107759.844,183310.7425,27.3509457,42108.08,20.8,8.9,37.1,17.7,52.1,30.4,0.98,1,1.02,0.31,1.35,-3.06
107759.9597,183310.5629,27.3547104,42108.17,21.1,8.8,37.6,17.7,52,30.1,0.98,1,1.03,0.32,1.38,-3.02
107760.1302,183310.2983,27.3617624,42108.27,21.3,8.8,37.9,17.7,51.8,30.2,0.98,1,1.03,0.33,1.36,-2.98
107760.2452,183310.1199,27.3712544,42108.36,21.3,8.8,38.2,17.8,51.6,30.3,0.98,1,1.03,0.34,1.33,-2.94
107760.3574,183309.946,27.3712544,42108.45,21.4,8.8,38.2,17.9,51.6,30.7,0.98,1,1.03,0.34,1.33,-2.94
107760.5241,183309.6876,27.3825864,42108.55,21.6,8.9,38.2,18,51.4,31.4,0.98,1,1.03,0.34,1.32,-2.98
107760.6467,183309.4979,27.3951584,42108.65,21.8,9,38.5,18.1,51.5,31.4,0.98,1,1.03,0.34,1.34,-2.98
107760.7787,183309.2935,27.4083704,42108.75,22,9.1,39,18.3,52,32,0.98,1,1.03,0.33,1.37,-2.98
107760.9457,183309.0355,27.4216224,42108.85,22.2,9.2,39.5,18.5,52.7,32.3,0.98,1,1.02,0.34,1.38,-2.92
107761.0902,183308.8125,27.4343144,42108.95,22.2,9.2,40,18.8,53.3,33.7,0.98,1,1.02,0.35,1.4,-2.85
107761.2559,183308.5573,27.4458464,42109.07,22.3,9.3,40.4,19.2,54.1,34.8,0.98,1,1.02,0.35,1.41,-2.86
107761.3802,183308.3662,27.4574557,42109.17,22.5,9.5,40.9,19.7,54.1,36.1,0.98,1,1.02,0.36,1.41,-2.88
107761.5126,183308.163,27.4693987,42109.27,23,9.6,41.4,20.2,54.9,37.5,0.98,1,1.03,0.36,1.41,-2.89
107761.6768,183307.9114,27.4823217,42109.37,23.4,9.8,42.1,20.5,56.6,38.4,0.98,1,1.03,0.35,1.41,-2.91
107761.8007,183307.7218,27.4956247,42109.47,23.7,10,42.8,20.9,56.6,38.4,0.98,1,1.03,0.34,1.41,-2.91
107761.9293,183307.5253,27.5087077,42109.57,24.1,10.2,43.7,21.3,57.7,39.2,0.98,1,1.03,0.34,1.4,-2.92
107762.0726,183307.3065,27.5209707,42109.67,24.6,10.5,44.5,22,58.8,40.5,0.98,1,1.03,0.33,1.4,-2.94
107762.244,183307.0447,27.5318137,42109.77,25.2,10.8,45.4,22.7,59.9,42.9,0.98,1,1.03,0.33,1.4,-3.05
107762.3732,183306.8474,27.5406367,42109.87,25.6,11,45.4,23.4,60.9,43.9,0.98,1,1.03,0.32,1.4,-3.13
107762.5026,183306.6495,27.5468397,42109.97,26.1,11.1,46.5,24,61.6,45,0.98,1,1.03,0.31,1.4,-3.15
107762.6754,183306.3848,27.5498227,42110.07,26.5,11.3,48,24.6,62.8,45.8,0.98,1,1.03,0.31,1.4,-3.13
107762.7675,183306.2436,27.55,42110.14,26.9,11.6,48.8,25,62.8,46.6,0.98,1,1.02,0.31,1.4,-3.08
107762.8937,183306.0499,27.55,42110.24,27.5,11.8,50,25.4,63.9,46.6,0.98,1,1.02,0.32,1.39,-3.08
107763.0593,183305.795,27.55,42110.34,28.1,12,51.2,25.9,64.8,47.8,0.98,1,1.03,0.33,1.38,-2.99
107763.1994,183305.5791,27.55,42110.44,28.7,12.1,52.3,26.6,66,49,0.98,1,1.03,0.34,1.38,-2.9
107763.3649,183305.3238,27.55,42110.54,29.1,12.2,53.2,27.1,67.6,51.4,0.98,1,1.03,0.36,1.4,-2.79
107763.5094,183305.1008,27.55,42110.64,29.5,12.3,54.1,27.6,69,51.4,0.98,1.01,1.02,0.37,1.42,-2.79
107763.6356,183304.9061,27.55,42110.74,30,12.5,55,28,70.3,52.7,0.98,1.01,1.02,0.38,1.43,-2.77
107763.8134,183304.6319,27.55,42110.84,30.6,12.8,56.2,28.5,71.9,53.9,0.98,1.01,1.02,0.38,1.43,-2.77
107763.9483,183304.4243,27.55,42110.94,31.3,13.2,56.2,28.5,73.6,55.3,0.97,1.01,1.02,0.38,1.43,-2.8
107764.1182,183304.1635,27.55,42111.06,32.2,13.6,59.3,30.1,75.3,56.8,0.97,1.01,1.02,0.37,1.42,-2.89
107764.2821,183303.9123,27.55,42111.15,33.3,14.1,60.9,31.4,76.8,58.2,0.97,1.01,1.02,0.36,1.43,-2.96
107764.418,183303.7047,27.55,42111.25,34.6,14.8,62.5,32.9,78.1,59.5,0.97,1,1.02,0.34,1.44,-2.97
107764.5587,183303.4902,27.55,42111.35,36,15.7,64,34.5,78.9,60.8,0.97,1,1.02,0.34,1.44,-2.93
107764.7413,183303.2126,27.55,42111.45,37.3,16.8,65.5,36.2,79.1,62.1,0.97,1,1.02,0.35,1.43,-2.87
107764.8929,183302.983,27.55,42111.56,38.6,17.8,65.5,38,79.1,65.4,0.97,1,1.02,0.36,1.43,-2.83
107765.046,183302.7515,27.55,42111.66,39.9,18.7,68.4,39.8,79,67.6,0.97,1,1.02,0.36,1.44,-2.85
107765.1959,183302.5256,27.55,42111.76,41.1,19.3,70.1,41.4,80.9,70.3,0.97,1,1.02,0.36,1.43,-2.89
107765.3168,183302.3438,27.55,42111.85,42.1,19.9,72,42.7,82.8,72.9,0.97,1,1.02,0.36,1.43,-2.93
107765.4673,183302.1179,27.55,42111.96,43.1,20.3,74.2,43.9,82.8,75.1,0.97,1,1.02,0.35,1.43,-2.97
107765.6146,183301.8977,27.5509457,42112.04,44.1,20.4,76.4,44.5,85,76.8,0.97,1,1.02,0.34,1.44,-3.04
107765.7371,183301.7151,27.5536456,42112.14,44.7,20.1,78,44.5,87.2,77.8,0.97,1,1.02,0.33,1.45,-3.15
107765.9087,183301.4601,27.5601376,42112.24,44.9,19.7,78.9,44.2,89.3,78.2,0.98,1,1.02,0.32,1.47,-3.23
107766.0489,183301.2525,27.5691896,42112.34,45,19.5,79.2,44,90.8,78.1,0.98,1,1.02,0.3,1.48,-3.25
107766.1943,183301.0375,27.5802016,42112.44,45.3,19.5,79.2,43.7,91.5,77.7,0.98,1,1.03,0.29,1.48,-3.23
107766.3599,183300.7933,27.5925736,42112.54,45.6,19.7,78.9,43.4,91.3,77.1,0.98,1,1.03,0.28,1.49,-3.18
107766.478,183300.6195,27.6057056,42112.64,45.8,19.8,78.1,43.1,90.7,77.1,0.98,1,1.04,0.29,1.5,-3.18
107766.6573,183300.3556,27.6189976,42112.74,45.6,20,77.2,43.2,90,76.6,0.98,1,1.04,0.3,1.5,-3.12
107766.792,183300.1572,27.6318496,42112.84,45.5,20.4,77.2,43.2,89.8,76.3,0.98,1,1.04,0.3,1.49,-3.05
107766.9267,183299.9587,27.6318496,42112.94,45.5,20.5,76.9,43.6,90.2,76.1,0.98,1.01,1.03,0.32,1.48,-2.99
107767.1625,183299.61,27.6563384,42113.08,45.4,20,78.8,43.5,91.3,76.1,0.98,1.01,1.03,0.34,1.46,-2.89
107767.2792,183299.4369,27.6669125,42113.17,45.3,19,79.7,42.4,92.7,76.1,0.98,1.01,1.02,0.35,1.45,-2.89
107767.4254,183299.2193,27.6796875,42113.27,45.2,18,79.8,40.9,95.2,75.6,0.98,1.01,1.02,0.35,1.47,-2.91
