x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107769.3743,183298.1381,27.75,42155.66,72.77865612053257,47.45769310456266,99.3248689168676,66.71156327080709,117.77401128049061,99.02302340846249,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,75.77528934798842,48.190156766160506,99.3248689168676,68.34005630639835,115.52241090807244,98.83205221465765,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,76.8657200822203,54.050226167571424,97.89843483232275,73.22625425394376,110.84881558074464,96.54078682380573,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,75.77528934798842,56.61420763239345,94.64213796400138,74.38979354486575,108.98592986246084,95.96808267674274,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,74.41280851842308,52.58514883435687,96.0660589180075,71.36471841908698,108.79984796420626,96.7316981809908,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,75.23022239612025,51.12011147647789,97.08382115757635,71.36471841908698,109.35820632694501,99.02302340846249,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,74.9577262653685,52.58514883435687,97.28744090831223,72.06277603235681,108.42779694320132,99.02302340846249,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,74.68525493838632,53.68395308766093,95.4556715775936,72.52815999150813,107.68414712966614,97.87727103909799,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,73.59561940208769,52.218885746363114,94.23550686778924,71.59740184660279,106.94110042947962,97.11353585345266,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,72.50638534363553,50.75385838554672,93.21932638797419,69.73600286433255,107.68414712966614,93.48688335759415,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,69.24111896296337,48.55639235051691,91.79763052018866,65.78104964597031,110.10321062411026,91.38806537087133,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,66.5228964478071,44.894149147608765,88.75492549501172,61.82680369544912,110.66235802410267,89.86203139206195,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,64.89321969894146,43.063121470925694,88.34962410832291,59.9662270101482,111.22184294192431,89.09913412789933,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,64.89321969894146,42.330727946193264,88.55226319077448,59.26855119116401,111.03531056281118,88.90842228493759,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,65.43633960614294,41.59834445226535,88.14700832008405,59.26855119116401,107.87000314234945,89.48057278122104,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,65.70793933572143,42.330727946193264,87.74184646083806,60.198790518221074,106.38421149310884,89.6712995923665,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,66.25121773870181,47.091465028054245,86.72934951251315,63.454936913939704,103.6048750040029,86.42962233789159,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,65.97956541601299,46.72523945469737,85.71743717358848,62.75715083911315,103.23494132367776,84.52342697438522,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,65.97956541601299,44.161730558746896,85.11057143028795,60.43135647762278,105.45681934573172,82.23665129478758,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,64.89321969894146,43.4293219936095,86.93180223823096,59.26855119116401,109.17204926518545,83.76108856099037,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
