x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41669.81435,204308.8737,0.592525,53972.76,142.9894181,73.20808545,188.556706,125.0992809,190.1572211,196.6084604,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,144.3830946,72.19069694,190.1107296,126.0730614,190.345413,197.1544033,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,144.3830946,72.19069694,190.1107296,126.0730614,190.345413,197.1544033,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,144.8476534,70.96983073,190.1107296,128.0206223,190.0631252,197.7003463,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,145.776771,70.96983073,192.8302709,129.3189962,189.9690292,199.3381752,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,146.0864769,70.35939763,193.8662866,129.6435897,190.5336049,202.6138331,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,146.3961828,70.96983073,194.6432984,130.6173701,193.1682916,206.0259767,2.08,0.15,7.32,0.71,34.5,6.24,31
41670.73131,204305.8502,0.5768192,53973.73,146.3961828,70.96983073,194.6432984,130.6173701,193.1682916,206.0259767,2.08,0.15,7.32,0.71,34.5,6.24,32
41670.91631,204305.3064,0.607475,53973.93,146.8607416,71.78374154,197.2333378,130.7796668,197.9671853,207.9367771,2.08,0.14,7.4,0.75,34.96,6.2,33
41671.12674,204304.7098,0.634375,53974.15,147.1704475,69.95244223,200.9888948,127.3714353,203.1424627,208.48272,2.07,0.19,7.48,0.76,35.51,6.91,34
41671.35487,204304.085,0.6489632,53974.35,147.7898592,65.47593279,203.0609263,122.3402363,207.6590685,208.48272,2.08,0.18,7.53,0.68,36.03,7.1,35
41671.59446,204303.4493,0.643925,53974.56,146.2413298,62.01681187,203.5789341,119.9057852,211.3288106,207.9367771,2.1,0.15,7.53,0.68,36.45,6.95,36
41671.59446,204303.4493,0.643925,53974.56,146.2413298,62.01681187,203.5789341,119.9057852,211.3288106,207.9367771,2.1,0.15,7.53,0.68,36.45,6.95,37
41671.80629,204302.9022,0.6204512,53974.76,146.7058887,63.23767808,204.226444,121.0418624,213.1166338,205.7530052,2.1,0.15,7.56,0.7,36.84,6.47,38
41672.04435,204302.3028,0.592525,53974.96,150.4223592,65.06897739,206.0394715,123.4763135,212.646154,204.5246335,2.09,0.17,7.64,0.72,37.2,5.7,39
41672.25241,204301.7912,0.5645152,53975.14,152.1257416,64.25506658,206.0394715,124.6123907,210.7642349,203.9786905,2.1,0.2,7.64,0.76,37.36,5.35,40
41672.50386,204301.1875,0.5504672,53975.34,150.7320651,63.23767808,208.2410049,124.7746874,208.3177401,204.9340907,2.13,0.21,7.83,0.75,37.33,5.8,41
41672.71463,204300.6931,0.55,53975.53,150.4223592,63.44115578,208.2410049,126.2353581,206.3417251,207.6638056,2.14,0.2,7.83,0.74,37.29,6.48,42
41672.71463,204300.6931,0.55,53975.53,150.4223592,63.44115578,208.2410049,126.2353581,206.3417251,207.6638056,2.14,0.2,7.83,0.74,37.29,6.48,43
41672.97563,204300.0954,0.55,53975.74,151.1966239,64.05158888,207.0754872,129.4812929,204.553902,210.8029777,2.13,0.17,7.9,0.77,37.28,7,44
41673.24592,204299.4919,0.55,53975.94,152.1257416,65.67941049,208.6295108,132.4026342,202.8601748,214.351607,2.13,0.15,7.87,0.79,37.43,6.99,45
41673.52098,204298.892,0.55,53976.16,154.1388298,66.4933213,209.1475187,134.8370854,203.1424627,218.4461793,2.12,0.16,7.89,0.89,37.5,7.17,46
41673.52098,204298.892,0.55,53976.16,154.1388298,66.4933213,209.1475187,134.8370854,203.1424627,218.4461793,2.12,0.16,7.89,0.89,37.5,7.17,47
41673.78986,204298.3172,0.55,53976.36,153.9839769,66.2898436,209.1475187,134.5124919,205.6830534,222.4042659,2.13,0.19,7.95,0.9,37.77,7.49,48
41674.09147,204297.6848,0.55,53976.57,152.9000063,67.71418751,210.5720403,133.3764147,209.9173713,224.997495,2.15,0.17,8.02,0.82,38.1,7.45,49
41674.34996,204297.1527,0.55,53976.74,153.2097122,65.8828882,214.8456052,133.0518212,215.6572245,226.0893809,2.2,0.19,8.01,0.85,38.45,7.38,50
41674.60376,204296.6378,0.55,53976.94,153.9839769,62.42376727,218.8601662,130.7796668,221.3970777,225.4069522,2.21,0.25,8.04,0.9,38.96,7.2,51
41674.60376,204296.6378,0.55,53976.94,153.9839769,62.42376727,218.8601662,130.7796668,221.3970777,225.4069522,2.21,0.25,8.04,0.9,38.96,7.2,52
41674.89751,204296.0484,0.55,53977.15,156.4616239,63.44115578,220.0256839,127.533732,225.5372996,223.6326376,2.18,0.22,8.16,0.86,39.39,7.5,53
41675.19683,204295.4501,0.55,53977.35,158.3198592,63.84811118,220.4141898,126.5599516,226.6664511,220.9029227,2.16,0.18,8.14,0.77,39.61,7.99,54
41675.50823,204294.8259,0.55,53977.56,159.5586827,65.06897739,220.0256839,129.3189962,224.0317644,218.0367221,2.16,0.14,8.09,0.76,39.65,7.6,55
41675.50823,204294.8259,0.55,53977.56,159.5586827,65.06897739,220.0256839,129.3189962,224.0317644,218.0367221,2.16,0.14,8.09,0.76,39.65,7.6,56
41675.77523,204294.2865,0.55,53977.75,161.8814768,68.32462061,219.76668,134.3501951,219.8915424,216.6718647,2.16,0.14,8.08,0.79,39.6,7.34,57
41676.04072,204293.7455,0.55,53977.96,164.9785356,72.59765235,220.5436918,141.0043615,214.8103609,218.5826651,2.17,0.19,8.08,0.82,39.52,7.81,58
41676.29089,204293.231,0.55,53978.14,168.0755944,76.26025097,221.8387114,147.4962311,210.1055633,224.0420948,2.17,0.18,8.15,0.81,39.45,7.92,59
41676.59609,204292.5978,0.55,53978.34,169.7789768,78.70198339,223.7812409,152.8520235,207.8472604,231.4123249,2.18,0.16,8.24,0.84,39.47,7.41,60
41676.59609,204292.5978,0.55,53978.34,169.7789768,78.70198339,223.7812409,152.8520235,207.8472604,231.4123249,2.18,0.16,8.24,0.84,39.47,7.41,61
41676.87209,204292.0204,0.5431392,53978.54,171.792065,81.95762662,226.6302842,157.3963323,209.2586997,238.3730979,2.19,0.17,8.33,0.95,39.7,7.04,62
41677.14555,204291.4439,0.5204512,53978.74,173.8051532,83.38197053,231.5513589,158.8570029,214.0575933,245.0608993,2.19,0.22,8.44,1.02,40.32,7.26,63
41677.43202,204290.8352,0.4895686,53978.94,174.424565,81.55067121,236.6019356,156.5848486,220.3620222,251.2027577,2.21,0.25,8.66,1.05,40.86,8.37,64
41677.43202,204290.8352,0.4895686,53978.94,174.424565,81.55067121,236.6019356,156.5848486,220.3620222,251.2027577,2.21,0.25,8.66,1.05,40.86,8.37,65
41677.74764,204290.1592,0.4667648,53979.16,174.8891238,78.29502799,240.4869946,155.9356616,226.854643,256.2527302,2.25,0.22,8.71,1.01,41.43,9.4,66
41678.03277,204289.5444,0.45,53979.36,177.2119179,78.70198339,243.4655398,158.5324095,233.0649759,259.1189309,2.24,0.16,8.67,0.99,42.04,9.09,67
41678.2827,204289.0021,0.45,53979.56,180.3089767,83.38197053,246.703089,161.940641,237.5815817,260.3473025,2.25,0.16,8.77,1.07,42.59,8.47,68
41678.2827,204289.0021,0.45,53979.56,180.3089767,83.38197053,246.703089,161.940641,237.5815817,260.3473025,2.25,0.16,8.77,1.07,42.59,8.47,69
41678.59956,204288.3099,0.45,53979.77,181.7026532,83.58544823,252.0126696,166.6472465,239.6516926,262.1216172,2.33,0.27,8.88,1.11,43.19,8.87,70
41678.84775,204287.7648,0.45,53979.97,186.0385355,82.16110432,257.7107562,170.704665,240.6867481,266.8986182,2.35,0.31,9.01,1.13,43.47,9.63,71
41679.07986,204287.2537,0.45,53980.13,192.8520649,85.82370294,257.7107562,175.2489737,242.0040915,275.3607343,2.3,0.2,9.01,1.1,43.67,10.23,72
41679.35791,204286.6417,0.45,53980.33,199.3558884,90.50369008,269.2364312,184.1752945,243.9801065,285.3241936,2.28,0.17,8.96,1.12,44.12,11.07,73
41679.35791,204286.6417,0.45,53980.33,199.3558884,90.50369008,269.2364312,184.1752945,243.9801065,285.3241936,2.28,0.17,8.96,1.12,44.12,11.07,74
41679.61891,204286.0692,0.45,53980.54,206.0145648,95.18367721,278.4310708,194.2376924,245.7679296,295.1511671,2.28,0.2,9.04,1.23,44.52,11.44,75
41679.92256,204285.4073,0.45,53980.74,213.7572118,99.45670895,287.3667065,202.1902327,246.5206972,304.0227404,2.3,0.2,9.2,1.29,44.7,11.36,76
41680.17222,204284.8667,0.45,53980.94,221.4998588,103.1193076,293.323797,209.0066958,247.9321365,310.9835134,2.34,0.2,9.27,1.44,44.96,11.46,77
41680.17222,204284.8667,0.45,53980.94,221.4998588,103.1193076,293.323797,209.0066958,247.9321365,310.9835134,2.34,0.2,9.27,1.44,44.96,11.46,78
41680.46309,204284.2403,0.45,53981.15,225.6808882,106.1714731,297.3383579,213.7133012,248.8730961,316.3064574,2.36,0.27,9.38,1.51,45.25,11.75,79
41680.72465,204283.6791,0.45,53981.36,229.5522117,108.4097278,301.093915,217.7707197,248.7790001,321.2199441,2.39,0.31,9.55,1.48,45.69,12.93,80
41681.01064,204283.067,0.45,53981.56,233.5783882,108.8166832,303.8134563,222.3150285,248.2144244,326.8158596,2.38,0.28,9.59,1.46,45.91,13.7,81
41681.01064,204283.067,0.45,53981.56,233.5783882,108.8166832,303.8134563,222.3150285,248.2144244,326.8158596,2.38,0.28,9.59,1.46,45.91,13.7,82
41681.27949,204282.4925,0.45,53981.76,236.9851528,111.665371,306.6624995,227.9954144,248.2144244,332.1388036,2.36,0.22,9.56,1.51,46.11,13.46,83
41681.54837,204281.9186,0.45,53981.96,241.9404469,115.124492,310.4180566,232.3774264,249.061288,336.2333759,2.36,0.24,9.59,1.56,46.45,13.56,84
41681.80318,204281.3745,0.45,53982.14,244.418094,113.9036258,310.4180566,232.2151297,250.8491111,339.2360623,2.36,0.29,9.59,1.59,46.84,13.6,85
41682.08997,204280.7607,0.45,53982.34,244.263241,112.4792818,315.4686333,229.7806785,253.4837978,342.9211773,2.39,0.26,9.93,1.5,47.14,13.48,86
41682.08997,204280.7607,0.45,53982.34,244.263241,112.4792818,315.4686333,229.7806785,253.4837978,342.9211773,2.39,0.26,9.93,1.5,47.14,13.48,87
41682.32344,204280.2589,0.4453694,53982.53,245.0375057,111.0549379,318.8356844,228.9691948,257.2476359,346.3333209,2.41,0.22,9.9,1.46,47.37,13.76,88
41682.6051,204279.6501,0.4245174,53982.74,245.9666234,108.0027724,322.5912414,228.9691948,259.6941307,347.5616926,2.4,0.22,9.83,1.43,47.44,13.86,89
41682.88919,204279.032,0.3940128,53982.94,247.8248587,108.0027724,323.3682532,229.7806785,259.8823226,345.7873779,2.39,0.21,9.85,1.43,47.48,13.51,90
41682.88919,204279.032,0.3940128,53982.94,247.8248587,108.0027724,323.3682532,229.7806785,259.8823226,345.7873779,2.39,0.21,9.85,1.43,47.48,13.51,91
41683.20143,204278.3488,0.3667648,53983.15,250.4573587,113.0897149,320.389708,230.4298655,257.9063076,340.7374054,2.39,0.21,9.85,1.4,47.27,13.12,92
41683.47068,204277.7578,0.3510368,53983.35,251.6961822,116.7523136,316.2456451,229.9429753,253.107414,333.9131183,2.39,0.24,9.82,1.41,46.95,12.6,93
41683.69099,204277.2739,0.35,53983.53,250.9219175,117.9731798,316.2456451,228.6446014,246.2384094,326.5428881,2.39,0.26,9.82,1.43,46.5,12.33,94
41683.96418,204276.6737,0.35,53983.73,247.9797116,116.7523136,311.5835743,224.7494796,239.6516926,320.1280582,2.38,0.26,9.78,1.42,45.96,12.15,95
41683.96418,204276.6737,0.35,53983.73,247.9797116,116.7523136,311.5835743,224.7494796,239.6516926,320.1280582,2.38,0.26,9.78,1.42,45.96,12.15,96
41684.26677,204276.0093,0.35,53983.94,241.785594,113.7001481,295.6548324,218.25761,234.946895,314.6686284,2.37,0.25,9.57,1.34,45.43,11.97,97
41684.55239,204275.3832,0.35,53984.15,233.888094,109.4271163,287.8847144,210.4673664,232.4063042,308.2537985,2.35,0.25,9.45,1.27,44.93,12.14,98
41684.55239,204275.3832,0.35,53984.15,233.888094,109.4271163,287.8847144,210.4673664,232.4063042,308.2537985,2.35,0.25,9.45,1.27,44.93,12.14,99
41684.7968,204274.8488,0.35,53984.35,225.6808882,102.3053968,280.1145964,200.2426718,232.0299204,301.5659971,2.32,0.25,9.27,1.21,44.64,12.25,100
41685.06687,204274.2605,0.35,53984.55,215.7703,94.77672181,273.3804941,189.0441967,233.6295516,297.334939,2.3,0.21,9.14,1.11,44.48,11.88,101
41685.34879,204273.6497,0.35,53984.76,207.0985354,90.91064548,268.9774273,182.5523271,236.92291,292.1484808,2.28,0.17,9.09,1.09,44.49,11.04,102
41685.63115,204273.0413,0.35,53984.96,203.3820648,89.48630157,266.128384,176.8719411,240.0280764,283.003936,2.26,0.19,9.06,1.12,44.51,10.13,103
41685.63115,204273.0413,0.35,53984.96,203.3820648,89.48630157,266.128384,176.8719411,240.0280764,283.003936,2.26,0.19,9.06,1.12,44.51,10.13,104
41685.88641,204272.493,0.35,53985.14,200.285006,86.63761375,261.9843211,168.5948074,241.9099955,272.9039909,2.25,0.22,9.13,1.01,44.45,9.5,105
41686.15911,204271.9073,0.35,53985.34,194.7103001,83.99240363,257.1927483,161.7783443,242.6627631,263.7594461,2.27,0.2,9.08,0.89,44.24,8.74,106
41686.40347,204271.3808,0.35,53985.54,191.7680943,83.17849282,253.9551991,158.207816,242.0040915,255.7067873,2.28,0.18,8.92,0.86,43.93,8.06,107
41686.67177,204270.7996,0.35,53985.74,189.909859,80.1263273,251.7536657,155.9356616,238.993021,248.6095286,2.26,0.21,8.82,0.84,43.53,7.51,108
41686.67177,204270.7996,0.35,53985.74,189.909859,80.1263273,251.7536657,155.9356616,238.993021,248.6095286,2.26,0.21,8.82,0.84,43.53,7.51,109
41686.95446,204270.1836,0.35,53985.94,186.6579473,77.48111718,248.1276106,153.3389138,234.1941273,243.8325276,2.24,0.21,8.85,0.79,43.12,7.36,110
