,Extract,Samples loc.,Interface,Forward model,Min. method,Alpha,Remove coil,Start avg.,Constrain,Det. approach,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0,0.5,mean,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-18.381,0.216,0.194,0.127,0.306,0.155,0.848694102
1,0.5,mean,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-16.894,0.212,0.188,0.118,0.396,0.151,0.848694102
2,0.5,mean,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-18.666,0.218,0.194,0.128,0.277,0.159,0.848694102
0,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-17.822,0.213,0.184,0.132,0.354,0.153,0.859326756
1,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-16.164,0.206,0.182,0.122,0.44,0.146,0.859326756
2,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-17.821,0.214,0.185,0.132,0.326,0.156,0.859326756
0,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-17.822,0.213,0.184,0.132,0.354,0.153,0.859326756
1,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-16.164,0.206,0.182,0.122,0.44,0.146,0.859326756
2,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-17.821,0.214,0.185,0.132,0.326,0.156,0.859326756
0,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-17.822,0.213,0.184,0.132,0.354,0.153,0.859326756
1,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-16.164,0.206,0.182,0.122,0.44,0.146,0.859326756
2,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-17.821,0.214,0.185,0.132,0.326,0.156,0.859326756
0,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-17.822,0.213,0.184,0.132,0.354,0.153,0.859326756
1,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-16.164,0.206,0.182,0.122,0.44,0.146,0.859326756
2,0.5,mean,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-17.821,0.214,0.185,0.132,0.326,0.156,0.859326756
0,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,LT,-8.8,0.156,0.129,0.132,-0.326,0.214,0.884528721
1,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,ID,-5.847,0.136,0.109,0.113,-0.162,0.205,0.884528721
2,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,LS,-8.452,0.153,0.124,0.127,-0.314,0.214,0.884528721
0,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,LT,-11.766,0.184,0.152,0.143,-0.149,0.208,0.853833814
1,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,ID,-11.089,0.178,0.152,0.143,-0.159,0.21,0.853833814
2,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,LS,-11.155,0.179,0.148,0.136,-0.113,0.203,0.853833814
0,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,LT,-15.375,0.206,0.172,0.168,-0.567,0.242,0.817209662
1,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,ID,-12.489,0.187,0.157,0.151,-0.42,0.233,0.817209662
2,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,LS,-14.792,0.202,0.168,0.163,-0.546,0.24,0.817209662
0,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,LT,-13.71,0.194,0.161,0.162,-0.516,0.231,0.790961778
1,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,ID,-12.732,0.188,0.153,0.158,-0.338,0.22,0.790961778
2,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,LS,-13.429,0.192,0.157,0.157,-0.5,0.226,0.790961778
0,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,LT,-11.184,0.181,0.146,0.139,0.04,0.188,0.870943088
1,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,ID,-10.87,0.174,0.147,0.14,0,0.193,0.870943088
2,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,LS,-10.61,0.176,0.143,0.134,0.08,0.186,0.870943088
0,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,LT,-12.319,0.184,0.156,0.147,-0.266,0.222,0.836943764
1,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,ID,-9.971,0.169,0.144,0.135,-0.148,0.212,0.836943764
2,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,LS,-11.324,0.178,0.152,0.141,-0.213,0.22,0.836943764
0,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,LT,-15.42,0.213,0.175,0.171,-0.34,0.225,0.754784682
1,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,ID,-14.478,0.204,0.164,0.169,-0.279,0.218,0.754784682
2,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,LS,-15.033,0.21,0.171,0.166,-0.311,0.222,0.754784682
0,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,LT,-16.652,0.21,0.174,0.163,-0.345,0.227,0.831088306
1,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,ID,-15.279,0.208,0.172,0.157,-0.266,0.221,0.831088306
2,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,LS,-16.026,0.207,0.17,0.157,-0.319,0.226,0.831088306
0,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,LT,-12.119,0.178,0.149,0.146,-0.144,0.209,0.830004157
1,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,ID,-9.099,0.168,0.137,0.139,-0.168,0.209,0.830004157
2,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,LS,-11.444,0.174,0.144,0.139,-0.12,0.206,0.830004157
0,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,LT,-13.825,0.196,0.16,0.162,-0.258,0.222,0.8329409
1,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,ID,-13.149,0.191,0.144,0.16,-0.286,0.222,0.8329409
2,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,LS,-13.142,0.191,0.154,0.156,-0.215,0.22,0.8329409
0,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,LT,-14.796,0.202,0.166,0.158,-0.359,0.22,0.802494069
1,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,ID,-12.128,0.186,0.148,0.146,-0.168,0.209,0.802494069
2,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,LS,-14.043,0.196,0.16,0.151,-0.322,0.216,0.802494069
0,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,LT,-14.125,0.198,0.163,0.164,-0.324,0.211,0.766257964
1,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,ID,-12.052,0.187,0.152,0.152,-0.216,0.202,0.766257964
2,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,LS,-13.608,0.196,0.158,0.158,-0.31,0.208,0.766257964
0,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-25.882,0.26,0.234,0.246,-2.11,0.339,0.537715201
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-25.811,0.258,0.232,0.246,-2.078,0.339,0.537715201
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-25.755,0.258,0.234,0.246,-2.106,0.339,0.537715201
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-25.882,0.26,0.234,0.246,-2.11,0.339,0.537715201
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-25.811,0.258,0.232,0.246,-2.078,0.339,0.537715201
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-25.755,0.258,0.234,0.246,-2.106,0.339,0.537715201
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-23.532,0.246,0.226,0.258,-1.877,0.334,0.130734742
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-24.084,0.253,0.236,0.264,-2,0.334,0.130734742
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-24.279,0.25,0.231,0.262,-1.94,0.338,0.130734742
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-23.532,0.246,0.226,0.258,-1.877,0.334,0.130734742
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-24.084,0.253,0.236,0.264,-2,0.334,0.130734742
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-24.279,0.25,0.231,0.262,-1.94,0.338,0.130734742
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-26.114,0.262,0.234,0.258,-2.31,0.354,0.622946682
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-26.445,0.262,0.237,0.26,-2.308,0.36,0.622946682
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-26.498,0.264,0.237,0.258,-2.33,0.356,0.622946682
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-26.114,0.262,0.234,0.258,-2.31,0.354,0.622946682
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-26.445,0.262,0.237,0.26,-2.308,0.36,0.622946682
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-26.498,0.264,0.237,0.258,-2.33,0.356,0.622946682
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-27.409,0.266,0.251,0.276,-2.271,0.354,0.245255407
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-27.97,0.272,0.258,0.28,-2.482,0.359,0.245255407
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-27.903,0.268,0.255,0.279,-2.357,0.358,0.245255407
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-27.409,0.266,0.251,0.276,-2.271,0.354,0.245255407
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-27.97,0.272,0.258,0.28,-2.482,0.359,0.245255407
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-27.903,0.268,0.255,0.279,-2.357,0.358,0.245255407
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-18.78,0.232,0.208,0.182,-0.694,0.248,0.432305711
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-19.084,0.228,0.196,0.192,-0.675,0.248,0.432305711
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-18.731,0.231,0.208,0.18,-0.704,0.249,0.432305711
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-18.78,0.232,0.208,0.182,-0.694,0.248,0.432305711
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-19.084,0.228,0.196,0.192,-0.675,0.248,0.432305711
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-18.731,0.231,0.208,0.18,-0.704,0.249,0.432305711
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-17.342,0.217,0.186,0.221,0.172,0.184,0.202593299
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-15.566,0.212,0.188,0.223,0.154,0.18,0.202593299
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-17.26,0.214,0.187,0.22,0.161,0.184,0.202593299
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-17.342,0.217,0.186,0.221,0.172,0.184,0.202593299
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-15.566,0.212,0.188,0.223,0.154,0.18,0.202593299
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-17.26,0.214,0.187,0.22,0.161,0.184,0.202593299
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-21.582,0.242,0.224,0.162,-1.172,0.284,0.540063882
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-22.038,0.244,0.22,0.177,-1.142,0.284,0.540063882
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-21.642,0.241,0.224,0.162,-1.18,0.286,0.540063882
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-21.582,0.242,0.224,0.162,-1.172,0.284,0.540063882
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-22.038,0.244,0.22,0.177,-1.142,0.284,0.540063882
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-21.642,0.241,0.224,0.162,-1.18,0.286,0.540063882
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-16.946,0.214,0.19,0.21,-0.034,0.202,0.351410672
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-16.17,0.216,0.194,0.223,-0.024,0.2,0.351410672
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-16.815,0.213,0.191,0.21,-0.047,0.204,0.351410672
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-16.946,0.214,0.19,0.21,-0.034,0.202,0.351410672
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-16.17,0.216,0.194,0.223,-0.024,0.2,0.351410672
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-16.815,0.213,0.191,0.21,-0.047,0.204,0.351410672
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-20.073,0.236,0.207,0.242,0.024,0.185,0.166578265
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-18.236,0.219,0.188,0.227,0.192,0.167,0.166578265
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-20.029,0.236,0.204,0.239,0.038,0.182,0.166578265
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-20.073,0.236,0.207,0.242,0.024,0.185,0.166578265
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-18.236,0.219,0.188,0.227,0.192,0.167,0.166578265
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-20.029,0.236,0.204,0.239,0.038,0.182,0.166578265
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-18.216,0.226,0.196,0.225,-0.023,0.197,0.357390014
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-16.809,0.213,0.181,0.21,0.05,0.187,0.357390014
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-17.804,0.224,0.192,0.222,-0.013,0.194,0.357390014
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-18.216,0.226,0.196,0.225,-0.023,0.197,0.357390014
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-16.809,0.213,0.181,0.21,0.05,0.187,0.357390014
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-17.804,0.224,0.192,0.222,-0.013,0.194,0.357390014
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-15.118,0.206,0.174,0.216,0.536,0.133,0.155115929
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-12.083,0.186,0.164,0.202,0.668,0.116,0.155115929
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-14.954,0.202,0.173,0.215,0.552,0.13,0.155115929
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-15.118,0.206,0.174,0.216,0.536,0.133,0.155115929
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-12.083,0.186,0.164,0.202,0.668,0.116,0.155115929
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-14.954,0.202,0.173,0.215,0.552,0.13,0.155115929
0,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,LT,-7.108,0.145,0.128,0.141,0.012,0.192,0.001828779
1,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,ID,-7.751,0.144,0.116,0.145,-0.015,0.193,0.001828779
2,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,LS,-6.354,0.136,0.118,0.134,0.06,0.188,0.001828779
0,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,LT,-7.749,0.152,0.122,0.138,0.105,0.18,0.146298744
1,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,ID,-7.148,0.143,0.105,0.134,0.105,0.17,0.146298744
2,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,LS,-6.889,0.144,0.114,0.131,0.145,0.177,0.146298744
0,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,LT,-8.722,0.154,0.122,0.142,0.053,0.194,0.116026718
1,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,ID,-8.875,0.156,0.121,0.147,0.004,0.192,0.116026718
2,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,LS,-8.042,0.149,0.115,0.135,0.074,0.192,0.116026718
0,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,LT,,,,,,,
