,x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,geometry,x,y,pos
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.235,204315.823,0.17730415222107576
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.235,204315.822,0.17794655856970287
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.235,204315.822,0.17858896491832993
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.235,204315.821,0.179231371266957
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.821,0.17987377761558412
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.82,0.18051618396421118
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.819,0.1811585903128383
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.819,0.18180099666146537
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.818,0.18244340301009243
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.817,0.18308580935871954
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.236,204315.817,0.18372821570734663
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.816,0.1843706220559737
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.816,0.1850130284046008
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.815,0.18565543475322788
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.814,0.18629784110185496
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.814,0.18694024745048204
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.237,204315.813,0.18758265379910916
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.812,0.1882250601477362
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.812,0.1888674664963633
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.811,0.1895098728449904
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.811,0.19015227919361746
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.81,0.19079468554224457
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.809,0.19143709189087166
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.238,204315.809,0.1920794982394987
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.808,0.19272190458812583
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.807,0.1933643109367529
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.807,0.19400671728538002
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.806,0.19464912363400708
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.806,0.1952915299826342
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.239,204315.805,0.19593393633126127
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.804,0.19657634267988833
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.804,0.19721874902851544
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.803,0.19786115537714252
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.802,0.1985035617257696
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.802,0.1991459680743967
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.24,204315.801,0.19978837442302377
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.801,0.20043078077165086
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.8,0.20107318712027794
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.799,0.20171559346890505
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.799,0.2023579998175321
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.798,0.2030004061661592
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.798,0.2036428125147863
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.241,204315.797,0.20428521886341336
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.796,0.20492762521204047
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.796,0.20557003156066755
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.795,0.2062124379092946
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.794,0.20685484425792172
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.794,0.2074972506065488
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.242,204315.793,0.20813965695517592
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.793,0.20878206330380297
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.792,0.20942446965243006
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.791,0.21006687600105717
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.791,0.21070928234968422
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.79,0.21135168869831134
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.789,0.21199409504693842
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.243,204315.789,0.21263650139556547
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.788,0.2132789077441926
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.788,0.21392131409281967
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.787,0.21456372044144675
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.786,0.21520612679007384
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.786,0.21584853313870092
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.244,204315.785,0.216490939487328
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.784,0.2171333458359551
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.784,0.2177757521845822
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.783,0.21841815853320926
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.783,0.21906056488183637
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.782,0.21970297123046345
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.781,0.2203453775790905
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.245,204315.781,0.22098778392771762
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.78,0.2216301902763447
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.779,0.2222725966249718
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.779,0.22291500297359887
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.778,0.22355740932222595
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.778,0.22419981567085306
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.246,204315.777,0.22484222201948012
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.776,0.22548462836810723
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.776,0.22612703471673432
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.775,0.22676944106536137
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.774,0.22741184741398848
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.774,0.22805425376261557
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.247,204315.773,0.22869666011124265
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.248,204315.773,0.22933906645986973
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.248,204315.772,0.22998147280849682
27489,41668.192,204315.995,0.7431391999997186,53970.54999999999,100.6450254988072,63.54861320789562,149.41408234268752,89.46165624511545,244.05547889390635,135.16818106907238,1.9186001658285536,0.1194861316989191,6.288811183,0.234712419,26.791725046521687,0.6001806743096267,POINT (487462.3320411383 5665268.728916366),41668.248,204315.771,0.2306238791571239
