x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP
553874.7258595302,5645495.468180233,26.75,43518.5,45.1,23.5,68.5,46.8,65.9,65.4,0.95,1.01,0.99,0.44,1.34,-2.77
553874.5429728903,5645495.262179039,26.75,43518.600000000006,44.9,23.6,68.5,47.2,65.0,65.7,0.95,1.01,0.99,0.43,1.34,-2.63
553874.3923189711,5645495.09206905,26.75,43518.7,45.0,23.5,68.8,47.4,65.0,66.0,0.95,1.02,0.99,0.45,1.34,-2.46
553874.1912496943,5645494.8645368675,26.75,43518.8,45.0,23.3,69.1,47.2,64.6,66.1,0.95,1.02,0.99,0.49,1.34,-2.3
553874.0249885473,5645494.676158696,26.75,43518.91,44.7,23.0,69.0,46.8,64.9,65.8,0.95,1.03,0.99,0.53,1.35,-2.21
553873.8504426919,5645494.478289046,26.75,43519.020000000004,44.4,22.4,68.6,46.3,65.2,65.4,0.95,1.02,0.99,0.54,1.34,-2.22
553873.685226511,5645494.2909788815,26.75,43519.100000000006,44.3,22.2,68.3,46.0,65.3,65.3,0.94,1.02,0.98,0.54,1.33,-2.24
553873.532309953,5645494.117933537,26.75,43519.2,44.1,22.2,68.2,45.8,65.1,65.3,0.94,1.02,0.98,0.54,1.33,-2.24
553873.377042613,5645493.944471544,26.75,43519.3,44.1,22.2,68.3,45.7,64.8,65.3,0.94,1.02,0.98,0.54,1.35,-2.24
553873.2189205929,5645493.770501498,26.75,43519.399999999994,44.1,22.4,68.1,45.9,64.5,65.2,0.95,1.02,0.98,0.54,1.37,-2.28
553873.0225548233,5645493.556531782,26.75,43519.5,44.2,23.3,67.7,46.2,64.4,65.1,0.95,1.02,0.98,0.54,1.36,-2.35
553872.874734622,5645493.395809579,26.75,43519.600000000006,44.4,23.3,67.7,46.7,64.3,65.0,0.94,1.02,0.98,0.52,1.34,-2.43
553872.6829106866,5645493.186163503,26.75,43519.71000000001,44.7,23.9,68.1,47.2,64.2,65.2,0.95,1.02,0.98,0.5,1.34,-2.49
553872.5573299701,5645493.047492824,26.75,43519.78,45.1,23.9,68.7,47.8,64.0,65.4,0.95,1.02,0.98,0.49,1.37,-2.5
553872.3965038072,5645492.867137713,26.75,43519.880000000005,45.5,24.2,69.1,48.3,63.9,65.7,0.95,1.02,0.99,0.48,1.36,-2.47
553872.1956021145,5645492.635513403,26.75,43520.009999999995,45.6,25.1,69.3,48.6,64.1,66.1,0.95,1.02,0.99,0.49,1.32,-2.42
553872.0750271213,5645492.492045171,26.75,43520.09,45.8,25.1,69.2,49.1,64.3,66.2,0.95,1.02,0.99,0.5,1.31,-2.45
553871.930599727,5645492.313136492,26.75,43520.19,46.2,25.7,69.3,49.9,64.0,66.2,0.95,1.02,0.99,0.51,1.32,-2.64
553871.7593012935,5645492.092850716,26.74973540000002,43520.28999999999,46.8,26.6,69.5,50.7,63.2,66.2,0.95,1.02,0.99,0.5,1.33,-2.94
553871.6070864666,5645491.895068173,26.747199999999687,43520.399999999994,47.4,27.4,69.4,51.2,62.5,66.0,0.95,1.02,0.98,0.46,1.33,-3.17
553871.4658703087,5645491.711473271,26.73960000000028,43520.5,47.9,27.8,69.3,51.4,62.5,66.0,0.95,1.02,0.99,0.4,1.33,-3.17
553871.3226664256,5645491.52327053,26.728399999999635,43520.600000000006,48.1,27.7,69.3,51.1,62.5,65.5,0.95,1.02,0.99,0.36,1.33,-3.24
553870.9809862879,5645491.052352294,26.685199999999163,43520.84,47.8,27.0,69.1,50.8,61.6,65.7,0.95,1.02,0.98,0.36,1.31,-2.93
553870.7251587533,5645490.658575695,26.67160000000037,43521.03999999999,47.6,27.3,68.7,51.0,60.5,65.6,0.95,1.03,0.98,0.44,1.28,-2.26
553870.7123356583,5645490.637317824,26.67160000000037,43521.05,47.6,27.3,68.6,51.0,60.5,65.6,0.95,1.03,0.98,0.44,1.28,-2.26
553870.6254346456,5645490.487537364,26.660399999999722,43521.119999999995,47.6,27.3,68.8,51.3,60.4,65.7,0.95,1.03,0.98,0.5,1.27,-2.25
553870.5339266919,5645490.317075364,26.65228419999983,43521.2,47.9,27.2,69.1,51.5,60.2,65.7,0.95,1.03,0.98,0.54,1.28,-2.25
553870.4584839975,5645490.161213598,26.650079200000032,43521.28,47.9,26.9,69.3,51.6,59.7,66.3,0.95,1.03,0.99,0.54,1.32,-2.66
553870.3819010558,5645489.993197819,26.650079200000032,43521.369999999995,47.7,26.4,69.6,51.7,59.6,65.7,0.95,1.02,0.99,0.52,1.32,-3.11
553870.3033402013,5645489.820277134,26.651900000000218,43521.46000000001,47.7,26.3,70.0,51.8,59.4,65.1,0.94,1.02,0.99,0.49,1.33,-3.19
553870.2674591398,5645489.741861948,26.657199999999804,43521.5,47.7,26.4,70.1,50.7,59.4,65.1,0.94,1.02,0.99,0.4,1.33,-3.19
553870.2404506283,5645489.682604081,26.657199999999804,43521.53,47.9,26.4,69.5,50.0,59.4,64.5,0.94,1.02,0.99,0.38,1.33,-3.2
553870.1761874091,5645489.540449884,26.665300000000272,43521.600000000006,48.0,25.9,68.5,50.0,58.9,64.5,0.95,1.01,1.0,0.38,1.33,-3.2
553870.0920824531,5645489.35014865,26.665300000000272,43521.7,46.8,25.5,67.6,49.4,58.2,64.0,0.95,1.02,0.99,0.37,1.33,-3.21
553870.0206785047,5645489.181075277,26.675599999999353,43521.8,46.2,25.3,66.9,48.8,58.2,64.0,0.96,1.02,0.99,0.37,1.33,-3.21
553869.8580230986,5645488.744016198,26.70040000000077,43522.009999999995,45.2,24.4,66.6,48.2,57.4,62.1,0.96,1.02,0.99,0.38,1.31,-3.22
553869.8059147351,5645488.574521997,26.71502890000085,43522.09,45.2,23.6,66.5,47.6,57.1,62.1,0.96,1.02,0.99,0.38,1.31,-3.22
553869.748573283,5645488.344870483,26.72422479999985,43522.19,44.4,23.6,66.1,46.7,56.8,61.4,0.96,1.02,0.99,0.38,1.31,-3.16
553869.7134784372,5645488.156715315,26.736732800000556,43522.28999999999,43.6,22.7,65.3,45.6,56.7,60.8,0.96,1.02,1.0,0.38,1.31,-3.11
553869.6933795597,5645487.929340493,26.751009899999463,43522.399999999994,42.7,21.8,64.5,44.3,56.6,60.3,0.96,1.02,1.0,0.37,1.31,-3.09
553869.6918478567,5645487.724610731,26.751009899999463,43522.5,41.7,20.8,63.7,42.9,56.6,59.0,0.95,1.02,0.99,0.38,1.32,-3.0
553869.6913295928,5645487.5463720355,26.759737099999597,43522.59,40.6,20.0,62.8,41.6,56.8,59.0,0.95,1.02,0.99,0.38,1.32,-3.0
553869.694735942,5645487.344708863,26.771924100000295,43522.7,39.7,19.3,61.8,40.6,56.8,58.0,0.95,1.02,0.98,0.4,1.32,-2.93
553869.7012461058,5645487.125380981,26.78497109999915,43522.8,39.1,18.8,60.8,39.6,56.7,57.1,0.95,1.02,0.98,0.41,1.3,-2.9
553869.7100239024,5645486.903590993,26.79959999999923,43522.899999999994,38.4,18.5,59.8,38.7,56.7,56.1,0.95,1.02,0.98,0.42,1.3,-2.9
553869.7271292191,5645486.569772808,26.812500000000004,43523.03,37.0,17.7,58.9,38.0,55.9,54.2,0.95,1.03,0.99,0.43,1.3,-2.7
553869.7392504775,5645486.376524357,26.824400000000654,43523.119999999995,37.0,17.7,58.2,37.5,55.7,54.2,0.95,1.03,0.98,0.44,1.31,-2.7
553869.7492433,5645486.236281764,26.824400000000654,43523.17999999999,36.5,17.5,57.4,37.1,55.3,53.4,0.95,1.03,0.99,0.45,1.31,-2.61
553869.7685986144,5645485.992275134,26.845289599999806,43523.259999999995,36.3,17.3,56.6,36.8,54.7,52.8,0.95,1.03,0.99,0.46,1.3,-2.57
553869.7964932489,5645485.6867482,26.845289599999806,43523.369999999995,36.0,17.2,56.0,36.5,54.1,52.3,0.95,1.03,0.99,0.47,1.29,-2.55
553869.8227633493,5645485.457323862,26.85,43523.47,35.7,17.3,55.7,36.5,53.7,52.2,0.95,1.02,0.99,0.48,1.28,-2.51
553869.8700922818,5645485.229735539,26.85,43523.57000000001,35.6,17.6,55.7,36.8,53.4,52.6,0.95,1.02,0.99,0.48,1.28,-2.46
553869.9437907094,5645485.005771542,26.85,43523.67,35.7,17.9,55.8,37.4,53.3,53.0,0.95,1.02,0.99,0.5,1.29,-2.44
553870.0440609233,5645484.785215436,26.85,43523.770000000004,35.8,18.2,55.9,37.8,53.3,53.2,0.95,1.02,0.99,0.5,1.29,-2.45
553870.1780095248,5645484.549920985,26.85,43523.880000000005,35.8,18.5,55.9,38.0,53.3,53.3,0.95,1.02,0.98,0.5,1.31,-2.44
553870.3960984984,5645484.241226388,26.85,43524.020000000004,35.8,18.6,56.1,38.1,54.0,53.5,0.95,1.02,0.98,0.5,1.32,-2.43
553870.5238633383,5645484.088296228,26.85,43524.100000000006,35.8,18.8,56.4,38.3,54.4,53.9,0.95,1.02,0.98,0.5,1.32,-2.45
553870.6813692659,5645483.920693559,26.85,43524.19,36.1,18.8,56.8,38.5,54.9,54.8,0.94,1.02,0.99,0.5,1.32,-2.48
553870.892265671,5645483.724948676,26.850019899999978,43524.28999999999,36.3,19.1,57.4,38.7,55.6,55.9,0.94,1.02,0.99,0.5,1.3,-2.54
553871.077203277,5645483.583984005,26.851547099999884,43524.39,36.6,19.4,58.0,39.2,56.3,56.7,0.95,1.02,0.99,0.49,1.28,-2.65
553871.3021524666,5645483.442260912,26.86438109999942,43524.5,37.1,19.9,58.5,39.9,57.0,57.2,0.95,1.02,0.99,0.47,1.27,-2.74
553871.5605399827,5645483.303604347,26.875599999999352,43524.600000000006,38.1,20.4,58.9,40.6,57.3,57.5,0.95,1.02,0.99,0.45,1.28,-2.81
553871.7623388392,5645483.20799914,26.8875,43524.7,38.1,20.4,59.2,41.2,57.4,57.7,0.95,1.02,0.99,0.44,1.29,-2.88
553872.0241715915,5645483.098210725,26.89908209999954,43524.81,38.7,21.9,59.5,42.0,57.2,57.9,0.95,1.02,0.99,0.44,1.29,-2.94
553872.2790129224,5645483.004273181,26.91369999999961,43524.899999999994,39.4,22.7,59.9,42.8,57.0,58.3,0.95,1.02,0.99,0.43,1.3,-2.97
553872.521029354,5645482.9261758225,26.926800000000373,43525.009999999995,40.2,23.2,60.4,43.7,57.0,59.1,0.95,1.02,0.99,0.42,1.32,-2.97
553872.7339064317,5645482.866089941,26.939099999999318,43525.09,40.9,23.2,61.0,44.7,57.1,60.0,0.95,1.02,0.99,0.41,1.33,-2.91
553873.0187860468,5645482.800114615,26.953087299999876,43525.19,41.3,23.7,61.8,46.0,57.0,60.8,0.95,1.02,0.99,0.41,1.32,-2.85
553873.2575512307,5645482.751523463,26.963267199999443,43525.3,41.8,24.2,62.5,46.9,57.0,61.5,0.95,1.02,0.99,0.42,1.32,-2.83
553873.5237220387,5645482.700677285,26.970656799999116,43525.399999999994,42.5,24.7,63.2,47.6,56.6,62.4,0.95,1.02,0.99,0.44,1.31,-2.88
553873.7743211999,5645482.655983063,26.98100239999931,43525.5,43.4,25.3,63.8,48.2,56.2,63.3,0.95,1.02,0.99,0.44,1.32,-3.01
553874.0505781032,5645482.610874747,26.99562469999938,43525.600000000006,44.1,25.8,64.4,48.9,56.2,63.8,0.95,1.02,0.99,0.43,1.33,-3.15
553874.3355968493,5645482.569896315,27.020970700000817,43525.7,44.7,26.2,65.0,49.5,56.2,63.8,0.95,1.02,0.99,0.41,1.33,-3.15
553874.5972526643,5645482.537994524,27.031813699999827,43525.81,45.0,25.9,65.2,49.6,56.4,64.2,0.95,1.02,1.0,0.38,1.33,-3.17
553875.2112759369,5645482.489260489,27.047292800000204,43526.03999999999,44.5,25.3,65.3,49.1,57.9,65.5,0.96,1.02,0.99,0.38,1.3,-2.89
553875.424471588,5645482.483018577,27.05,43526.11,44.5,25.3,65.7,48.7,58.8,66.3,0.96,1.02,0.98,0.41,1.3,-2.7
553875.5803779518,5645482.481209174,27.05,43526.17999999999,44.2,24.8,66.3,48.5,59.8,66.9,0.96,1.03,0.98,0.46,1.3,-2.5
553875.8118513295,5645482.487423549,27.05,43526.259999999995,44.0,24.4,66.6,48.2,60.9,67.1,0.95,1.03,0.98,0.49,1.3,-2.33
553876.051836755,5645482.5038638,27.05,43526.34,43.9,23.9,66.5,47.7,62.0,67.3,0.95,1.03,0.98,0.52,1.3,-2.28
553876.3010397992,5645482.531558189,27.05,43526.42999999999,43.8,23.1,66.4,47.2,62.9,67.2,0.95,1.03,0.98,0.53,1.3,-2.36
553876.5243930274,5645482.563612279,27.05,43526.509999999995,43.7,23.1,66.3,46.8,62.9,67.2,0.95,1.03,0.98,0.53,1.3,-2.36
553876.765933651,5645482.604105797,27.05,43526.600000000006,43.6,23.3,66.3,46.6,62.9,67.2,0.95,1.03,0.99,0.51,1.3,-2.36
553877.8963959609,5645482.8442991385,27.05,43527.009999999995,43.4,23.3,66.4,46.7,68.7,68.0,0.95,1.02,0.99,0.44,1.35,-2.81
553877.9471507062,5645482.855856784,27.05,43527.03,43.4,23.3,66.8,46.7,68.7,68.0,0.95,1.02,0.99,0.42,1.35,-2.81
553878.0482926072,5645482.878604012,27.05002979999997,43527.07000000001,43.4,23.3,67.3,46.5,68.7,67.9,0.95,1.02,0.99,0.42,1.35,-2.76
553878.1519204327,5645482.9024857255,27.05002979999997,43527.11,43.4,23.1,68.0,46.5,70.1,67.9,0.95,1.02,0.99,0.42,1.34,-2.76
553878.2644746429,5645482.929516679,27.05228419999983,43527.149999999994,43.5,22.5,68.7,46.1,70.1,67.9,0.95,1.03,0.99,0.44,1.34,-2.76
553878.4070956827,5645482.966672735,27.05228419999983,43527.2,43.3,22.1,69.4,45.2,71.4,67.3,0.96,1.03,0.98,0.46,1.33,-2.79
553878.6382472662,5645483.035353088,27.059458200000215,43527.28999999999,43.2,21.7,69.8,44.1,72.2,66.4,0.96,1.03,0.98,0.45,1.32,-2.82
553878.8530006243,5645483.10579434,27.071600000000366,43527.380000000005,43.1,20.8,69.5,43.0,72.2,65.5,0.96,1.02,0.99,0.43,1.32,-2.81
553879.098045348,5645483.192749744,27.085199999999162,43527.479999999996,42.9,20.7,68.9,43.0,72.3,64.7,0.96,1.02,0.99,0.43,1.32,-2.73
553879.4088405373,5645483.307588819,27.100000000000005,43527.59,42.6,20.8,68.3,42.4,71.7,64.3,0.96,1.03,0.99,0.44,1.31,-2.57
553879.7156944233,5645483.429000744,27.11480000000084,43527.69,42.4,20.8,67.8,42.8,70.8,64.6,0.96,1.03,0.99,0.46,1.29,-2.37
553879.9750416517,5645483.536103864,27.128399999999637,43527.78999999999,42.3,20.6,67.6,43.1,69.9,64.6,0.95,1.03,0.99,0.5,1.29,-2.37
553880.2335568519,5645483.644027135,27.140541799999788,43527.89,42.3,20.3,67.8,43.2,69.3,65.3,0.95,1.03,0.99,0.52,1.3,-2.24
553880.5862979123,5645483.790092259,27.150000000000002,43528.020000000004,42.1,20.0,68.1,43.1,69.3,66.1,0.95,1.03,0.99,0.53,1.33,-2.27
553880.8352074246,5645483.894368109,27.150000000000002,43528.11,41.8,19.9,68.1,42.8,69.6,66.4,0.95,1.03,0.99,0.52,1.34,-2.27
553881.0250388841,5645483.976041204,27.150000000000002,43528.2,41.8,19.9,68.0,42.5,69.7,66.6,0.95,1.03,0.99,0.52,1.34,-2.24
553881.3057787702,5645484.10165848,27.150000000000002,43528.28999999999,41.4,19.8,67.7,42.2,69.5,66.6,0.95,1.03,0.99,0.53,1.34,-2.24
553881.4693066886,5645484.176897689,27.150000000000002,43528.36,41.1,19.8,67.4,42.0,69.2,66.5,0.95,1.03,0.99,0.55,1.35,-2.31
553881.6940648983,5645484.2823283365,27.150000000000002,43528.46000000001,41.0,19.8,67.2,41.9,69.2,66.5,0.95,1.03,0.98,0.55,1.35,-2.45
553881.9729144805,5645484.415677734,27.150000000000002,43528.56,40.9,19.7,67.0,41.9,69.5,66.9,0.94,1.03,0.98,0.53,1.36,-2.64
553882.2826296358,5645484.564824028,27.150000000000002,43528.67,40.6,19.8,67.1,42.0,72.2,67.5,0.95,1.03,0.98,0.49,1.37,-2.76
553882.5378820671,5645484.687701523,27.150000000000002,43528.770000000004,40.5,19.6,67.8,41.9,72.2,67.9,0.95,1.03,0.99,0.46,1.37,-2.71
553882.7973491425,5645484.812245227,27.15002979999997,43528.869999999995,40.8,19.2,68.7,41.4,74.0,67.9,0.95,1.03,0.99,0.45,1.35,-2.71
553883.1353176828,5645484.972923028,27.15002979999997,43529.020000000004,41.2,18.7,69.4,40.7,76.0,67.1,0.95,1.03,0.99,0.47,1.33,-2.47
553883.3140361485,5645485.05650372,27.150264599999982,43529.09,41.2,18.6,69.6,40.0,76.0,66.3,0.95,1.03,0.99,0.5,1.33,-2.41
553883.6116841935,5645485.193988086,27.156074999999554,43529.2,41.0,18.9,69.0,39.7,74.6,65.7,0.95,1.03,0.99,0.51,1.35,-2.42
553883.8169987918,5645485.288715723,27.160399999999722,43529.28999999999,40.8,19.6,68.0,40.2,74.6,65.4,0.95,1.03,0.98,0.52,1.35,-2.52
553884.0909888166,5645485.414980216,27.17035219999921,43529.399999999994,41.0,20.4,67.6,41.4,73.7,65.9,0.95,1.03,0.98,0.5,1.35,-2.65
553884.3951195827,5645485.554946427,27.197001599999393,43529.5,41.5,20.8,68.0,42.8,73.7,67.0,0.95,1.03,0.98,0.48,1.36,-2.74
553884.6505507269,5645485.672368799,27.213354199999493,43529.600000000006,42.9,21.1,69.1,43.9,73.7,68.4,0.95,1.03,0.98,0.46,1.36,-2.77
553884.87780619,5645485.776757455,27.213354199999493,43529.7,43.5,21.3,70.6,44.6,74.4,68.4,0.95,1.03,0.99,0.45,1.37,-2.77
553885.1614052485,5645485.906931159,27.238622199999362,43529.8,44.3,21.7,72.0,44.9,75.4,69.5,0.95,1.03,0.99,0.45,1.38,-2.77
553885.4367177507,5645486.033229873,27.246636199999966,43529.91,45.2,22.3,72.9,45.3,76.2,69.9,0.95,1.03,0.99,0.44,1.38,-2.85
553885.7768109326,5645486.189169343,27.25,43530.05,46.0,23.2,73.3,46.2,74.8,69.4,0.95,1.03,0.99,0.44,1.39,-2.86
553885.9326506277,5645486.260510412,27.25,43530.100000000006,46.0,23.2,73.4,47.5,73.5,69.2,0.95,1.03,1.0,0.44,1.39,-2.86
553886.1383132389,5645486.354343694,27.25,43530.19,46.8,24.0,73.5,48.8,73.5,69.8,0.95,1.03,1.0,0.43,1.39,-2.84
553886.4442909202,5645486.493385024,27.25,43530.28999999999,47.3,24.5,73.7,49.5,72.4,71.0,0.95,1.03,1.0,0.42,1.39,-2.71
553886.6791923561,5645486.599878144,27.25,43530.39,47.3,24.4,74.1,49.8,72.4,72.4,0.95,1.03,1.0,0.43,1.39,-2.5
553886.960216752,5645486.727219122,27.25,43530.5,47.3,24.0,74.8,49.9,74.3,73.5,0.95,1.03,0.99,0.47,1.39,-2.33
553887.1932993984,5645486.832979835,27.25,43530.600000000006,47.3,23.4,75.6,49.5,74.3,74.4,0.95,1.04,0.99,0.51,1.39,-2.25
553887.4726557556,5645486.960072808,27.25,43530.7,47.2,22.7,76.5,48.8,76.1,74.9,0.95,1.04,0.98,0.54,1.39,-2.27
553887.7275096938,5645487.076589456,27.25,43530.8,47.0,22.1,77.1,48.0,77.7,74.9,0.95,1.04,0.99,0.54,1.38,-2.27
553887.9570198612,5645487.182129795,27.25,43530.899999999994,46.8,21.7,77.0,47.4,78.7,74.8,0.94,1.03,0.99,0.52,1.38,-2.4
553888.2459432231,5645487.31613838,27.25,43531.020000000004,46.6,21.7,76.8,47.3,78.8,73.5,0.94,1.03,0.99,0.49,1.37,-2.58
553888.5201361353,5645487.444498085,27.25,43531.119999999995,46.5,21.9,76.7,47.3,78.4,73.3,0.95,1.03,0.99,0.48,1.38,-2.49
553888.7030371107,5645487.530979169,27.25,43531.2,46.6,21.9,76.6,47.2,78.4,73.3,0.95,1.03,0.99,0.49,1.38,-2.35
553888.9833170755,5645487.664432707,27.25,43531.28999999999,46.8,22.0,76.3,47.3,77.1,73.3,0.95,1.03,0.99,0.51,1.39,-2.28
553889.2419123718,5645487.788433151,27.25,43531.399999999994,46.8,22.4,76.0,47.6,77.1,73.5,0.95,1.03,0.99,0.53,1.39,-2.39
553889.4487777129,5645487.888062085,27.25,43531.490000000005,46.8,22.7,76.1,48.0,77.1,73.5,0.95,1.03,0.99,0.53,1.39,-2.39
553889.7307218576,5645488.024283147,27.25,43531.600000000006,47.5,22.8,76.4,48.3,77.6,73.5,0.95,1.03,0.98,0.5,1.43,-2.89
553889.9617216807,5645488.136059205,27.25,43531.7,47.5,22.4,76.6,48.2,77.9,73.5,0.95,1.03,0.98,0.45,1.45,-2.93
553890.1543879224,5645488.229290276,27.25,43531.770000000004,47.3,22.4,76.8,47.5,77.9,73.3,0.95,1.03,0.99,0.41,1.45,-2.81
553890.4229274271,5645488.359059128,27.25,43531.869999999995,46.9,21.6,76.7,46.9,78.0,72.8,0.95,1.03,0.99,0.42,1.45,-2.62
553890.722722861,5645488.503402098,27.25,43532.009999999995,46.9,21.3,76.4,46.3,77.7,72.2,0.95,1.04,0.99,0.46,1.36,-2.44
553890.9276841579,5645488.601555252,27.25,43532.09,46.7,21.3,75.8,45.6,77.7,71.7,0.95,1.04,0.99,0.5,1.36,-2.35
553891.2057961383,5645488.734174697,27.25,43532.19,46.3,21.1,75.3,45.3,78.2,71.0,0.95,1.04,0.99,0.52,1.36,-2.4
553891.4334840477,5645488.842351527,27.25,43532.28999999999,46.0,21.0,75.3,45.4,78.2,70.4,0.94,1.04,0.99,0.52,1.36,-2.51
553891.7129082517,5645488.974791743,27.25,43532.39,46.1,20.4,75.8,45.4,77.9,70.1,0.94,1.03,0.98,0.5,1.37,-2.54
553891.9559297127,5645489.089837209,27.25,43532.490000000005,46.1,20.4,76.1,45.0,77.3,69.9,0.94,1.03,0.98,0.48,1.37,-2.45
553892.1880248894,5645489.199700777,27.25,43532.600000000006,45.7,19.8,75.3,44.2,76.4,69.6,0.94,1.03,0.98,0.48,1.37,-2.35
553892.4638472352,5645489.330415076,27.25,43532.7,45.2,19.9,73.7,43.7,74.1,69.1,0.94,1.04,0.98,0.51,1.39,-2.29
553892.7127145759,5645489.448635423,27.25,43532.8,44.6,20.0,72.1,43.6,74.1,68.6,0.94,1.04,0.98,0.53,1.39,-2.3
553892.9627047766,5645489.5678016525,27.25,43532.899999999994,44.0,19.8,71.3,43.7,72.9,68.1,0.94,1.03,0.98,0.53,1.39,-2.39
553893.2551038489,5645489.707891164,27.25,43533.020000000004,42.8,19.2,71.0,43.3,71.8,67.5,0.94,1.02,0.98,0.51,1.4,-2.53
553893.4635936376,5645489.808379637,27.25,43533.11,42.8,18.4,70.8,42.5,71.4,66.7,0.94,1.02,0.99,0.49,1.39,-2.68
553893.7111325678,5645489.928348219,27.25,43533.2,42.4,17.7,70.2,41.1,70.7,65.4,0.94,1.02,0.99,0.47,1.38,-2.82
553893.9352801281,5645490.037555459,27.25,43533.3,41.7,17.4,68.8,39.6,69.7,63.5,0.95,1.03,0.98,0.46,1.36,-2.93
553894.1591980923,5645490.147089988,27.25,43533.399999999994,40.5,17.2,66.5,38.2,68.2,61.1,0.95,1.03,0.99,0.43,1.37,-2.98
553894.3772822339,5645490.254100937,27.25,43533.479999999996,39.1,17.2,63.8,37.0,66.2,58.8,0.95,1.03,0.99,0.41,1.38,-2.91
553894.6288711969,5645490.377828209,27.25,43533.57000000001,37.8,16.6,61.4,36.0,64.4,56.9,0.95,1.02,0.99,0.4,1.39,-2.73
553894.8683418866,5645490.49575252,27.25,43533.67999999999,36.6,15.8,59.5,34.8,63.4,55.2,0.95,1.03,1.0,0.42,1.38,-2.53
553895.1213899265,5645490.6203992935,27.25,43533.78,35.4,15.8,58.0,33.3,63.1,53.7,0.95,1.03,0.99,0.46,1.35,-2.41
553895.3763963376,5645490.745897065,27.25,43533.880000000005,34.1,14.0,56.6,31.6,63.4,52.2,0.95,1.04,0.99,0.5,1.35,-2.41
553895.6656402933,5645490.887908438,27.25,43534.009999999995,31.9,13.2,55.1,29.9,63.9,50.1,0.95,1.03,1.0,0.52,1.36,-2.54
553895.8160458092,5645490.961540915,27.250029799999968,43534.09,31.9,13.2,53.5,28.1,63.9,47.5,0.95,1.03,1.0,0.5,1.36,-2.72
553896.0692900094,5645491.085216165,27.252284199999828,43534.19,30.8,12.5,52.1,26.3,64.2,45.2,0.95,1.03,0.99,0.46,1.35,-2.81
553896.335591522,5645491.214888513,27.259458200000214,43534.28999999999,29.7,11.6,50.7,24.4,64.4,43.1,0.95,1.03,0.99,0.44,1.35,-2.77
553896.5599675715,5645491.323973594,27.27035219999921,43534.39,28.4,10.6,49.3,22.7,64.5,40.7,0.95,1.03,0.99,0.44,1.35,-2.64
553896.8536763896,5645491.466601237,27.283766199999917,43534.490000000005,27.1,9.3,47.9,21.2,63.6,38.2,0.95,1.03,1.0,0.46,1.34,-2.54
553897.098628897,5645491.5854838295,27.298500200000785,43534.600000000006,26.1,9.3,46.4,19.9,62.8,35.9,0.95,1.03,1.0,0.49,1.35,-2.48
553897.3676494929,5645491.7160621835,27.31480000000084,43534.7,25.1,9.1,45.1,18.9,61.5,34.1,0.95,1.03,1.0,0.49,1.35,-2.45
553897.5906222758,5645491.824362073,27.328399999999636,43534.8,25.1,9.1,44.2,18.4,61.5,34.1,0.95,1.03,1.0,0.48,1.35,-2.45
553897.8821187811,5645491.966130235,27.33960000000028,43534.899999999994,24.7,8.9,43.6,18.1,59.9,31.5,0.95,1.03,1.0,0.49,1.35,-2.52
553898.1915223302,5645492.116953303,27.347199999999688,43535.03,24.1,9.0,42.9,18.0,56.2,30.7,0.95,1.03,1.0,0.49,1.34,-2.56
553898.4472412396,5645492.242015225,27.35,43535.119999999995,23.7,9.1,41.8,18.1,54.3,30.4,0.95,1.03,1.0,0.48,1.33,-2.54
553898.5900397637,5645492.312098638,27.35,43535.17999999999,23.7,9.1,40.7,18.3,52.7,30.1,0.95,1.03,0.99,0.48,1.34,-2.47
553898.779698075,5645492.405470337,27.35,43535.259999999995,23.3,9.2,39.9,18.6,51.7,29.9,0.95,1.03,0.99,0.48,1.35,-2.4
553899.0560019186,5645492.541952153,27.35,43535.36,23.0,9.0,39.4,18.5,51.7,29.9,0.95,1.03,0.99,0.5,1.35,-2.31
553899.3174476974,5645492.67136235,27.35,43535.47,22.7,8.7,39.0,18.1,51.3,30.1,0.95,1.03,0.99,0.51,1.36,-2.19
553899.576489956,5645492.799616035,27.35,43535.57000000001,22.2,8.4,38.5,17.6,51.3,30.2,0.95,1.03,0.99,0.52,1.37,-2.1
553899.8431908903,5645492.931489318,27.35,43535.67,21.8,8.1,38.4,17.1,51.8,30.3,0.95,1.03,0.99,0.54,1.35,-2.1
553900.0822148835,5645493.049327932,27.35,43535.770000000004,21.5,7.9,38.3,16.9,51.8,30.3,0.95,1.03,0.99,0.55,1.35,-2.1
553900.350587414,5645493.181030939,27.35,43535.869999999995,21.5,7.9,38.3,16.8,52.1,30.1,0.95,1.03,1.0,0.55,1.33,-2.24
553900.7103004142,5645493.356192307,27.35,43536.020000000004,21.4,8.0,38.3,16.6,51.7,29.1,0.95,1.02,1.0,0.51,1.36,-2.75
553900.9140216439,5645493.454681299,27.35,43536.100000000006,21.2,8.0,38.3,16.5,51.7,28.7,0.95,1.02,1.0,0.46,1.36,-2.9
553901.2230965206,5645493.603171166,27.35,43536.22,21.1,8.1,38.2,16.4,50.0,28.7,0.95,1.02,1.0,0.42,1.38,-2.85
553901.4491267755,5645493.71128983,27.35,43536.3,21.1,8.3,37.9,16.6,48.6,29.0,0.95,1.02,1.0,0.42,1.36,-2.69
