Z,Resistivity(ohm.m),easting,northing,nb_electrode
-0.9,3.702785,41673.721,204299.235,46.0
-0.8,6.93664,41673.721,204299.235,46.0
-0.7,7.43084,41673.721,204299.235,46.0
-0.6,7.651615,41673.721,204299.235,46.0
-0.5,14.4795325,41673.721,204299.235,46.0
-0.4,15.492600000000001,41673.721,204299.235,46.0
-0.3,20.08313,41673.721,204299.235,46.0
-0.2,24.877916666666668,41673.721,204299.235,46.0
-0.1,23.568552,41673.721,204299.235,46.0
-4.8,1.5079150000000001,41673.912,204298.773,47.0
-4.6,1.5090966666666665,41673.912,204298.773,47.0
-4.3,1.5278833333333333,41673.912,204298.773,47.0
-4.2,1.52384,41673.912,204298.773,47.0
-3.9,1.5438100000000001,41673.912,204298.773,47.0
-3.8,1.54465,41673.912,204298.773,47.0
-3.7,1.62577,41673.912,204298.773,47.0
-3.5,1.59903,41673.912,204298.773,47.0
-3.4,1.565235,41673.912,204298.773,47.0
-3.1,1.558465,41673.912,204298.773,47.0
-3.0,1.54502,41673.912,204298.773,47.0
-2.9,1.628015,41673.912,204298.773,47.0
-2.7,1.5816266666666667,41673.912,204298.773,47.0
-2.6,1.54934,41673.912,204298.773,47.0
-2.4,1.5220200000000002,41673.912,204298.773,47.0
-2.3,1.49091,41673.912,204298.773,47.0
-2.1,1.45319,41673.912,204298.773,47.0
-2.0,1.47542,41673.912,204298.773,47.0
-1.9,1.5009100000000002,41673.912,204298.773,47.0
-1.8,1.4665,41673.912,204298.773,47.0
-1.7,1.5411633333333334,41673.912,204298.773,47.0
-1.5,1.63541,41673.912,204298.773,47.0
-1.4,1.78288,41673.912,204298.773,47.0
-1.2,2.1078324999999998,41673.912,204298.773,47.0
-1.1,2.3383966666666667,41673.912,204298.773,47.0
-1.0,3.01769,41673.912,204298.773,47.0
-0.9,3.56006,41673.912,204298.773,47.0
-0.8,4.60127,41673.912,204298.773,47.0
-0.7,6.442523333333334,41673.912,204298.773,47.0
-0.6,7.958880000000001,41673.912,204298.773,47.0
-0.5,13.723745000000001,41673.912,204298.773,47.0
-0.4,17.309456,41673.912,204298.773,47.0
-0.3,22.4537025,41673.912,204298.773,47.0
-0.2,27.992642500000002,41673.912,204298.773,47.0
-0.1,35.796628,41673.912,204298.773,47.0
-4.8,1.463045,41674.104,204298.311,48.0
-4.6,1.4731049999999999,41674.104,204298.311,48.0
-4.3,1.49857,41674.104,204298.311,48.0
-4.2,1.491735,41674.104,204298.311,48.0
-3.9,1.514235,41674.104,204298.311,48.0
-3.8,1.54465,41674.104,204298.311,48.0
-3.7,1.51949,41674.104,204298.311,48.0
-3.5,1.546705,41674.104,204298.311,48.0
-3.4,1.5541900000000002,41674.104,204298.311,48.0
-3.1,1.569115,41674.104,204298.311,48.0
-3.0,1.54502,41674.104,204298.311,48.0
-2.9,1.56866,41674.104,204298.311,48.0
-2.7,1.5549300000000001,41674.104,204298.311,48.0
-2.6,1.5685633333333335,41674.104,204298.311,48.0
-2.4,1.5608566666666668,41674.104,204298.311,48.0
-2.3,1.49523,41674.104,204298.311,48.0
-2.2,1.5927,41674.104,204298.311,48.0
-2.0,1.54353,41674.104,204298.311,48.0
-1.9,1.5712633333333335,41674.104,204298.311,48.0
-1.8,1.47408,41674.104,204298.311,48.0
-1.7,1.6373266666666666,41674.104,204298.311,48.0
-1.6,1.82971,41674.104,204298.311,48.0
-1.5,1.776235,41674.104,204298.311,48.0
-1.4,1.9117166666666667,41674.104,204298.311,48.0
-1.3,2.13904,41674.104,204298.311,48.0
-1.2,2.3145133333333336,41674.104,204298.311,48.0
-1.1,2.795116666666667,41674.104,204298.311,48.0
-0.9,3.9069949999999998,41674.104,204298.311,48.0
-0.8,4.989355,41674.104,204298.311,48.0
-0.7,6.782254999999999,41674.104,204298.311,48.0
-0.6,10.50177,41674.104,204298.311,48.0
-0.5,14.36632,41674.104,204298.311,48.0
-0.4,20.122002000000002,41674.104,204298.311,48.0
-0.3,26.057343333333336,41674.104,204298.311,48.0
-0.2,37.33682,41674.104,204298.311,48.0
-0.1,35.947676666666666,41674.104,204298.311,48.0
-4.8,1.443045,41674.296,204297.849,49.0
-4.7,1.45157,41674.296,204297.849,49.0
-4.6,1.46679,41674.296,204297.849,49.0
-4.4,1.47611,41674.296,204297.849,49.0
-4.3,1.4818,41674.296,204297.849,49.0
-4.2,1.49162,41674.296,204297.849,49.0
-3.9,1.523165,41674.296,204297.849,49.0
-3.8,1.5369,41674.296,204297.849,49.0
-3.7,1.51949,41674.296,204297.849,49.0
-3.5,1.5565799999999999,41674.296,204297.849,49.0
-3.4,1.59772,41674.296,204297.849,49.0
-3.1,1.6407349999999998,41674.296,204297.849,49.0
-3.0,1.65476,41674.296,204297.849,49.0
-2.9,1.680005,41674.296,204297.849,49.0
-2.7,1.70533,41674.296,204297.849,49.0
-2.6,1.71386,41674.296,204297.849,49.0
-2.4,1.65649,41674.296,204297.849,49.0
-2.3,1.83107,41674.296,204297.849,49.0
-2.2,1.76711,41674.296,204297.849,49.0
-2.0,1.8001500000000001,41674.296,204297.849,49.0
-1.9,1.8169849999999999,41674.296,204297.849,49.0
-1.7,1.879235,41674.296,204297.849,49.0
-1.6,1.9439933333333332,41674.296,204297.849,49.0
-1.5,1.87533,41674.296,204297.849,49.0
-1.4,2.209555,41674.296,204297.849,49.0
-1.3,2.34079,41674.296,204297.849,49.0
-1.2,2.58237,41674.296,204297.849,49.0
-1.1,2.9143625,41674.296,204297.849,49.0
-1.0,3.21818,41674.296,204297.849,49.0
-0.9,4.220126666666666,41674.296,204297.849,49.0
-0.8,5.311383333333333,41674.296,204297.849,49.0
-0.6,9.931366,41674.296,204297.849,49.0
-0.5,9.75959,41674.296,204297.849,49.0
-0.4,18.43534,41674.296,204297.849,49.0
-0.3,22.53258,41674.296,204297.849,49.0
-0.1,29.147005714285715,41674.296,204297.849,49.0
-4.8,1.440525,41674.488,204297.388,50.0
-4.7,1.452615,41674.488,204297.388,50.0
-4.4,1.481455,41674.488,204297.388,50.0
-4.2,1.5060699999999998,41674.488,204297.388,50.0
-3.9,1.5514350000000001,41674.488,204297.388,50.0
-3.8,1.556985,41674.488,204297.388,50.0
-3.5,1.60575,41674.488,204297.388,50.0
-3.4,1.669335,41674.488,204297.388,50.0
-3.2,1.80331,41674.488,204297.388,50.0
-3.1,1.68956,41674.488,204297.388,50.0
-3.0,1.747065,41674.488,204297.388,50.0
-2.9,1.79135,41674.488,204297.388,50.0
-2.8,1.9254,41674.488,204297.388,50.0
-2.7,1.768405,41674.488,204297.388,50.0
-2.6,1.89257,41674.488,204297.388,50.0
-2.5,1.95597,41674.488,204297.388,50.0
-2.3,1.925495,41674.488,204297.388,50.0
-2.2,1.9481966666666668,41674.488,204297.388,50.0
-2.0,2.0010766666666666,41674.488,204297.388,50.0
-1.9,2.03887,41674.488,204297.388,50.0
-1.7,2.12913,41674.488,204297.388,50.0
-1.6,2.17256,41674.488,204297.388,50.0
-1.5,2.338285,41674.488,204297.388,50.0
-1.4,2.31561,41674.488,204297.388,50.0
-1.3,2.54149,41674.488,204297.388,50.0
-1.1,2.9950766666666664,41674.488,204297.388,50.0
-1.0,3.5277666666666665,41674.488,204297.388,50.0
-0.9,4.33415,41674.488,204297.388,50.0
-0.8,5.1690725,41674.488,204297.388,50.0
-0.7,6.7400850000000005,41674.488,204297.388,50.0
-0.6,9.212605,41674.488,204297.388,50.0
-0.5,10.843943333333334,41674.488,204297.388,50.0
-0.4,16.338543333333334,41674.488,204297.388,50.0
-0.3,20.592786,41674.488,204297.388,50.0
-0.1,24.378233333333334,41674.488,204297.388,50.0
-4.8,1.442035,41674.679,204296.926,51.0
-4.7,1.4565350000000001,41674.679,204296.926,51.0
-4.4,1.49389,41674.679,204296.926,51.0
-4.2,1.52368,41674.679,204296.926,51.0
-3.9,1.5817800000000002,41674.679,204296.926,51.0
-3.8,1.59647,41674.679,204296.926,51.0
-3.5,1.664375,41674.679,204296.926,51.0
-3.4,1.728735,41674.679,204296.926,51.0
-3.2,1.82042,41674.679,204296.926,51.0
-3.1,1.85973,41674.679,204296.926,51.0
-3.0,1.83937,41674.679,204296.926,51.0
-2.9,1.965385,41674.679,204296.926,51.0
-2.8,1.9693749999999999,41674.679,204296.926,51.0
-2.6,2.04846,41674.679,204296.926,51.0
-2.5,2.072563333333333,41674.679,204296.926,51.0
-2.3,2.1461566666666667,41674.679,204296.926,51.0
-2.2,2.19416,41674.679,204296.926,51.0
-2.0,2.2662500000000003,41674.679,204296.926,51.0
-1.9,2.23294,41674.679,204296.926,51.0
-1.8,2.38748,41674.679,204296.926,51.0
-1.7,2.26944,41674.679,204296.926,51.0
-1.6,2.4653400000000003,41674.679,204296.926,51.0
-1.5,2.40923,41674.679,204296.926,51.0
-1.3,2.736642,41674.679,204296.926,51.0
-1.2,3.079955,41674.679,204296.926,51.0
-1.1,3.45348,41674.679,204296.926,51.0
-1.0,3.82897,41674.679,204296.926,51.0
-0.9,4.8539449999999995,41674.679,204296.926,51.0
-0.8,6.2106725,41674.679,204296.926,51.0
-0.7,7.528580000000001,41674.679,204296.926,51.0
-0.6,10.31363,41674.679,204296.926,51.0
-0.5,15.14422,41674.679,204296.926,51.0
-0.4,19.688925,41674.679,204296.926,51.0
-0.3,22.834231666666668,41674.679,204296.926,51.0
-0.1,23.62059222222222,41674.679,204296.926,51.0
-4.8,1.437045,41674.871,204296.464,52.0
-4.7,1.4585,41674.871,204296.464,52.0
-4.4,1.50331,41674.871,204296.464,52.0
-4.2,1.53079,41674.871,204296.464,52.0
-3.9,1.60174,41674.871,204296.464,52.0
-3.8,1.62765,41674.871,204296.464,52.0
-3.5,1.7139566666666666,41674.871,204296.464,52.0
-3.4,1.75957,41674.871,204296.464,52.0
-3.2,1.8492700000000002,41674.871,204296.464,52.0
-3.1,1.8886766666666668,41674.871,204296.464,52.0
-2.9,1.9793733333333334,41674.871,204296.464,52.0
-2.8,2.032035,41674.871,204296.464,52.0
-2.6,2.119536666666667,41674.871,204296.464,52.0
-2.5,2.144493333333333,41674.871,204296.464,52.0
-2.3,2.2204,41674.871,204296.464,52.0
-2.2,2.2572033333333335,41674.871,204296.464,52.0
-2.0,2.3232,41674.871,204296.464,52.0
-1.9,2.33418,41674.871,204296.464,52.0
-1.8,2.38748,41674.871,204296.464,52.0
-1.7,2.46614,41674.871,204296.464,52.0
-1.6,2.4678566666666666,41674.871,204296.464,52.0
-1.5,2.6133125,41674.871,204296.464,52.0
-1.4,2.74911,41674.871,204296.464,52.0
-1.3,2.929545,41674.871,204296.464,52.0
-1.2,3.1765675,41674.871,204296.464,52.0
-1.1,3.622445,41674.871,204296.464,52.0
-1.0,4.467666666666666,41674.871,204296.464,52.0
-0.9,5.106106666666666,41674.871,204296.464,52.0
-0.8,7.361555,41674.871,204296.464,52.0
-0.7,9.085370000000001,41674.871,204296.464,52.0
-0.6,11.625645,41674.871,204296.464,52.0
-0.5,16.528695,41674.871,204296.464,52.0
-0.4,22.967856666666666,41674.871,204296.464,52.0
-0.3,25.3306975,41674.871,204296.464,52.0
-0.2,24.75439,41674.871,204296.464,52.0
-0.1,24.068173333333334,41674.871,204296.464,52.0
-4.8,1.41939,41675.063,204296.002,53.0
-4.7,1.4485549999999998,41675.063,204296.002,53.0
-4.4,1.49621,41675.063,204296.002,53.0
-4.2,1.511805,41675.063,204296.002,53.0
-3.9,1.6083,41675.063,204296.002,53.0
-3.8,1.6425033333333332,41675.063,204296.002,53.0
-3.5,1.71357,41675.063,204296.002,53.0
-3.4,1.76363,41675.063,204296.002,53.0
-3.2,1.858575,41675.063,204296.002,53.0
-3.1,1.9031500000000001,41675.063,204296.002,53.0
-3.0,1.89596,41675.063,204296.002,53.0
-2.9,2.00735,41675.063,204296.002,53.0
-2.8,2.03143,41675.063,204296.002,53.0
-2.6,2.10207,41675.063,204296.002,53.0
-2.5,2.1432849999999997,41675.063,204296.002,53.0
-2.3,2.207915,41675.063,204296.002,53.0
-2.2,2.2596249999999998,41675.063,204296.002,53.0
-2.1,2.14324,41675.063,204296.002,53.0
-2.0,2.3219950000000003,41675.063,204296.002,53.0
-1.9,2.27823,41675.063,204296.002,53.0
-1.7,2.3845033333333334,41675.063,204296.002,53.0
-1.6,2.444135,41675.063,204296.002,53.0
-1.5,2.634043333333333,41675.063,204296.002,53.0
-1.4,2.7329666666666665,41675.063,204296.002,53.0
-1.3,2.88343,41675.063,204296.002,53.0
-1.2,3.342905,41675.063,204296.002,53.0
-1.1,3.70215,41675.063,204296.002,53.0
-1.0,4.640605,41675.063,204296.002,53.0
-0.9,5.59412,41675.063,204296.002,53.0
-0.8,6.67668,41675.063,204296.002,53.0
-0.7,9.46706,41675.063,204296.002,53.0
-0.6,12.0539725,41675.063,204296.002,53.0
-0.5,18.55055,41675.063,204296.002,53.0
-0.4,20.730098,41675.063,204296.002,53.0
-0.3,22.5848425,41675.063,204296.002,53.0
-0.2,26.023163333333333,41675.063,204296.002,53.0
-0.1,28.639154,41675.063,204296.002,53.0
-4.8,1.390445,41675.255,204295.541,54.0
-4.7,1.422995,41675.255,204295.541,54.0
-4.4,1.466275,41675.255,204295.541,54.0
-4.2,1.49337,41675.255,204295.541,54.0
-3.9,1.5564,41675.255,204295.541,54.0
-3.8,1.6122233333333333,41675.255,204295.541,54.0
-3.6,1.60705,41675.255,204295.541,54.0
-3.5,1.69047,41675.255,204295.541,54.0
-3.4,1.718635,41675.255,204295.541,54.0
-3.2,1.800725,41675.255,204295.541,54.0
-3.1,1.72677,41675.255,204295.541,54.0
-3.0,1.86356,41675.255,204295.541,54.0
-2.9,1.78211,41675.255,204295.541,54.0
-2.8,1.9628033333333335,41675.255,204295.541,54.0
-2.6,1.98655,41675.255,204295.541,54.0
-2.5,2.0109366666666664,41675.255,204295.541,54.0
-2.3,2.17318,41675.255,204295.541,54.0
-2.2,2.0153600000000003,41675.255,204295.541,54.0
-2.1,2.090265,41675.255,204295.541,54.0
-1.9,2.1945366666666666,41675.255,204295.541,54.0
-1.8,2.1543650000000003,41675.255,204295.541,54.0
-1.7,2.343685,41675.255,204295.541,54.0
-1.6,2.3628566666666666,41675.255,204295.541,54.0
-1.5,2.40511,41675.255,204295.541,54.0
-1.4,2.7388475,41675.255,204295.541,54.0
-1.3,2.947185,41675.255,204295.541,54.0
-1.2,3.41263,41675.255,204295.541,54.0
-1.1,4.115505000000001,41675.255,204295.541,54.0
-0.9,5.977672500000001,41675.255,204295.541,54.0
-0.8,7.76305,41675.255,204295.541,54.0
-0.7,9.668005,41675.255,204295.541,54.0
-0.6,13.895334,41675.255,204295.541,54.0
-0.4,21.633722,41675.255,204295.541,54.0
-0.3,23.160918000000002,41675.255,204295.541,54.0
-0.2,26.65755,41675.255,204295.541,54.0
-0.1,25.228021428571427,41675.255,204295.541,54.0
-4.8,1.3739,41675.446,204295.079,55.0
-4.7,1.38793,41675.446,204295.079,55.0
-4.4,1.42291,41675.446,204295.079,55.0
-4.3,1.44244,41675.446,204295.079,55.0
-4.0,1.48896,41675.446,204295.079,55.0
-3.9,1.519685,41675.446,204295.079,55.0
-3.8,1.54859,41675.446,204295.079,55.0
-3.6,1.57108,41675.446,204295.079,55.0
-3.5,1.59727,41675.446,204295.079,55.0
-3.4,1.67993,41675.446,204295.079,55.0
-3.3,1.65624,41675.446,204295.079,55.0
-3.2,1.74531,41675.446,204295.079,55.0
-3.1,1.687965,41675.446,204295.079,55.0
-3.0,1.83116,41675.446,204295.079,55.0
-2.9,1.745705,41675.446,204295.079,55.0
-2.8,1.80884,41675.446,204295.079,55.0
-2.6,1.87945,41675.446,204295.079,55.0
-2.5,1.959,41675.446,204295.079,55.0
-2.4,1.8245,41675.446,204295.079,55.0
-2.2,1.97115,41675.446,204295.079,55.0
-2.1,1.993285,41675.446,204295.079,55.0
-1.9,2.0773099999999998,41675.446,204295.079,55.0
-1.8,2.1422866666666667,41675.446,204295.079,55.0
-1.7,2.10797,41675.446,204295.079,55.0
-1.6,2.3220533333333333,41675.446,204295.079,55.0
-1.5,2.3793133333333336,41675.446,204295.079,55.0
-1.4,2.7527999999999997,41675.446,204295.079,55.0
-1.3,3.0418366666666667,41675.446,204295.079,55.0
-1.2,3.550665,41675.446,204295.079,55.0
-1.1,4.222402,41675.446,204295.079,55.0
-1.0,5.0592299999999994,41675.446,204295.079,55.0
-0.9,6.598973333333333,41675.446,204295.079,55.0
-0.8,8.1260525,41675.446,204295.079,55.0
-0.6,14.190505,41675.446,204295.079,55.0
-0.5,14.392685,41675.446,204295.079,55.0
-0.4,22.300675,41675.446,204295.079,55.0
-0.3,22.816390000000002,41675.446,204295.079,55.0
-0.1,21.79395875,41675.446,204295.079,55.0
-4.9,1.34151,41675.638,204294.617,56.0
-4.7,1.35298,41675.638,204294.617,56.0
-4.4,1.3809,41675.638,204294.617,56.0
-4.3,1.419125,41675.638,204294.617,56.0
-4.0,1.46135,41675.638,204294.617,56.0
-3.9,1.457725,41675.638,204294.617,56.0
-3.6,1.509115,41675.638,204294.617,56.0
-3.5,1.56516,41675.638,204294.617,56.0
-3.3,1.623335,41675.638,204294.617,56.0
-3.2,1.55385,41675.638,204294.617,56.0
-3.1,1.6234899999999999,41675.638,204294.617,56.0
-2.9,1.68492,41675.638,204294.617,56.0
-2.8,1.7414749999999999,41675.638,204294.617,56.0
-2.7,1.68364,41675.638,204294.617,56.0
-2.6,1.83373,41675.638,204294.617,56.0
-2.5,1.761765,41675.638,204294.617,56.0
-2.4,1.806055,41675.638,204294.617,56.0
-2.2,1.868985,41675.638,204294.617,56.0
-2.1,1.9196333333333333,41675.638,204294.617,56.0
-1.9,2.0329300000000003,41675.638,204294.617,56.0
-1.8,2.05849,41675.638,204294.617,56.0
-1.7,2.09342,41675.638,204294.617,56.0
-1.6,2.29297,41675.638,204294.617,56.0
-1.5,2.3394566666666665,41675.638,204294.617,56.0
-1.4,2.4583500000000003,41675.638,204294.617,56.0
-1.3,3.0130049999999997,41675.638,204294.617,56.0
-1.2,3.47903,41675.638,204294.617,56.0
-1.1,4.239145,41675.638,204294.617,56.0
-1.0,4.7832225,41675.638,204294.617,56.0
-0.9,5.943503333333333,41675.638,204294.617,56.0
-0.8,7.880026666666666,41675.638,204294.617,56.0
-0.7,9.01965,41675.638,204294.617,56.0
-0.6,12.60773,41675.638,204294.617,56.0
-0.5,14.75605,41675.638,204294.617,56.0
-0.4,17.514120000000002,41675.638,204294.617,56.0
-0.3,20.180388333333333,41675.638,204294.617,56.0
-0.1,23.111145,41675.638,204294.617,56.0
-4.9,1.3279450000000002,41675.83,204294.155,57.0
-4.7,1.32508,41675.83,204294.155,57.0
-4.4,1.35176,41675.83,204294.155,57.0
-4.3,1.3791799999999999,41675.83,204294.155,57.0
-4.2,1.35783,41675.83,204294.155,57.0
-4.0,1.40416,41675.83,204294.155,57.0
-3.9,1.43248,41675.83,204294.155,57.0
-3.8,1.42272,41675.83,204294.155,57.0
-3.6,1.475385,41675.83,204294.155,57.0
-3.5,1.515235,41675.83,204294.155,57.0
-3.4,1.49218,41675.83,204294.155,57.0
-3.3,1.59043,41675.83,204294.155,57.0
-3.2,1.55186,41675.83,204294.155,57.0
-3.1,1.58883,41675.83,204294.155,57.0
-2.9,1.65449,41675.83,204294.155,57.0
-2.8,1.71011,41675.83,204294.155,57.0
-2.7,1.69059,41675.83,204294.155,57.0
-2.5,1.7683066666666667,41675.83,204294.155,57.0
-2.4,1.7952,41675.83,204294.155,57.0
-2.2,1.9031566666666666,41675.83,204294.155,57.0
-2.1,1.9289966666666667,41675.83,204294.155,57.0
-1.9,2.01838,41675.83,204294.155,57.0
-1.8,2.04663,41675.83,204294.155,57.0
-1.7,2.1478800000000002,41675.83,204294.155,57.0
-1.5,2.3492599999999997,41675.83,204294.155,57.0
-1.4,2.4862866666666665,41675.83,204294.155,57.0
-1.3,2.968725,41675.83,204294.155,57.0
-1.2,3.228013333333333,41675.83,204294.155,57.0
-1.1,3.30904,41675.83,204294.155,57.0
-1.0,4.4456299999999995,41675.83,204294.155,57.0
-0.9,5.38356,41675.83,204294.155,57.0
-0.8,7.74834,41675.83,204294.155,57.0
-0.7,8.812865,41675.83,204294.155,57.0
-0.6,11.061166666666667,41675.83,204294.155,57.0
-0.5,15.511606666666665,41675.83,204294.155,57.0
-0.4,17.918466666666667,41675.83,204294.155,57.0
-0.3,20.027758333333335,41675.83,204294.155,57.0
-0.2,21.245645,41675.83,204294.155,57.0
-0.1,20.594256666666666,41675.83,204294.155,57.0
-4.9,1.31438,41676.022,204293.694,58.0
-4.8,1.29397,41676.022,204293.694,58.0
-4.7,1.3059500000000002,41676.022,204293.694,58.0
-4.4,1.34177,41676.022,204293.694,58.0
-4.3,1.34429,41676.022,204293.694,58.0
-4.2,1.3564,41676.022,204293.694,58.0
-4.0,1.38937,41676.022,204293.694,58.0
-3.9,1.39212,41676.022,204293.694,58.0
-3.8,1.42272,41676.022,204293.694,58.0
-3.7,1.42503,41676.022,204293.694,58.0
-3.6,1.46765,41676.022,204293.694,58.0
-3.5,1.482615,41676.022,204293.694,58.0
-3.4,1.49493,41676.022,204293.694,58.0
-3.2,1.5583200000000001,41676.022,204293.694,58.0
-3.1,1.586265,41676.022,204293.694,58.0
-3.0,1.62964,41676.022,204293.694,58.0
-2.9,1.64844,41676.022,204293.694,58.0
-2.8,1.6976900000000001,41676.022,204293.694,58.0
-2.7,1.721325,41676.022,204293.694,58.0
-2.5,1.81414,41676.022,204293.694,58.0
-2.4,1.83306,41676.022,204293.694,58.0
-2.3,1.95036,41676.022,204293.694,58.0
-2.2,1.9271150000000001,41676.022,204293.694,58.0
-2.1,2.0250250000000003,41676.022,204293.694,58.0
-2.0,2.08544,41676.022,204293.694,58.0
-1.8,2.153895,41676.022,204293.694,58.0
-1.7,2.239926666666667,41676.022,204293.694,58.0
-1.5,2.4271666666666665,41676.022,204293.694,58.0
-1.4,2.6085733333333336,41676.022,204293.694,58.0
-1.2,3.047605,41676.022,204293.694,58.0
-1.1,3.2220649999999997,41676.022,204293.694,58.0
-1.0,4.1713933333333335,41676.022,204293.694,58.0
-0.9,4.3488075,41676.022,204293.694,58.0
-0.7,6.613976666666666,41676.022,204293.694,58.0
-0.6,8.2563925,41676.022,204293.694,58.0
-0.5,11.89654,41676.022,204293.694,58.0
-0.4,14.616544,41676.022,204293.694,58.0
-0.3,17.95723,41676.022,204293.694,58.0
-0.2,23.93206,41676.022,204293.694,58.0
-0.1,27.5642425,41676.022,204293.694,58.0
-4.8,1.28962,41676.213,204293.232,59.0
-4.7,1.2974350000000001,41676.213,204293.232,59.0
-4.3,1.32603,41676.213,204293.232,59.0
-4.2,1.348155,41676.213,204293.232,59.0
-3.9,1.3884050000000001,41676.213,204293.232,59.0
-3.8,1.41133,41676.213,204293.232,59.0
-3.7,1.42503,41676.213,204293.232,59.0
-3.5,1.46851,41676.213,204293.232,59.0
-3.4,1.5073249999999998,41676.213,204293.232,59.0
-3.2,1.56677,41676.213,204293.232,59.0
-3.1,1.6008149999999999,41676.213,204293.232,59.0
-3.0,1.66649,41676.213,204293.232,59.0
-2.8,1.7278900000000001,41676.213,204293.232,59.0
-2.7,1.778385,41676.213,204293.232,59.0
-2.5,1.84689,41676.213,204293.232,59.0
-2.4,1.9237466666666665,41676.213,204293.232,59.0
-2.3,1.98896,41676.213,204293.232,59.0
-2.1,2.115385,41676.213,204293.232,59.0
-2.0,2.1766633333333334,41676.213,204293.232,59.0
-1.8,2.3018033333333334,41676.213,204293.232,59.0
-1.7,2.394415,41676.213,204293.232,59.0
-1.5,2.54085,41676.213,204293.232,59.0
-1.4,2.64458,41676.213,204293.232,59.0
-1.2,2.8597525,41676.213,204293.232,59.0
-1.1,3.02723,41676.213,204293.232,59.0
-1.0,3.74609,41676.213,204293.232,59.0
-0.9,3.831518,41676.213,204293.232,59.0
-0.8,3.75752,41676.213,204293.232,59.0
-0.7,5.496824999999999,41676.213,204293.232,59.0
-0.6,6.519666666666667,41676.213,204293.232,59.0
-0.5,10.551923333333333,41676.213,204293.232,59.0
-0.4,13.778106,41676.213,204293.232,59.0
-0.3,19.637926,41676.213,204293.232,59.0
-0.2,28.20398,41676.213,204293.232,59.0
-0.1,27.774853999999998,41676.213,204293.232,59.0
-4.8,1.287065,41676.405,204292.77,60.0
-4.7,1.29656,41676.405,204292.77,60.0
-4.4,1.32435,41676.405,204292.77,60.0
-4.2,1.34546,41676.405,204292.77,60.0
-3.9,1.39076,41676.405,204292.77,60.0
-3.8,1.41473,41676.405,204292.77,60.0
-3.5,1.477455,41676.405,204292.77,60.0
-3.4,1.5306199999999999,41676.405,204292.77,60.0
-3.1,1.6295350000000002,41676.405,204292.77,60.0
-3.0,1.712245,41676.405,204292.77,60.0
-2.8,1.78829,41676.405,204292.77,60.0
-2.7,1.814305,41676.405,204292.77,60.0
-2.6,1.8698700000000001,41676.405,204292.77,60.0
-2.4,1.9661933333333332,41676.405,204292.77,60.0
-2.3,2.043535,41676.405,204292.77,60.0
-2.1,2.169565,41676.405,204292.77,60.0
-2.0,2.222393333333333,41676.405,204292.77,60.0
-1.8,2.3340366666666665,41676.405,204292.77,60.0
-1.7,2.4219049999999998,41676.405,204292.77,60.0
-1.5,2.4728166666666667,41676.405,204292.77,60.0
-1.4,2.6010733333333333,41676.405,204292.77,60.0
-1.2,2.7535333333333334,41676.405,204292.77,60.0
-1.1,2.8930425,41676.405,204292.77,60.0
-0.9,3.4211125,41676.405,204292.77,60.0
-0.8,3.7344749999999998,41676.405,204292.77,60.0
-0.7,5.1191933333333335,41676.405,204292.77,60.0
-0.6,6.582023333333333,41676.405,204292.77,60.0
-0.5,12.26214,41676.405,204292.77,60.0
-0.4,13.5420125,41676.405,204292.77,60.0
-0.3,19.85916,41676.405,204292.77,60.0
-0.2,33.16902,41676.405,204292.77,60.0
-0.1,37.387014,41676.405,204292.77,60.0
-4.8,1.295815,41676.597,204292.308,61.0
-4.7,1.30722,41676.597,204292.308,61.0
-4.4,1.331375,41676.597,204292.308,61.0
-4.2,1.360185,41676.597,204292.308,61.0
-3.9,1.4091200000000002,41676.597,204292.308,61.0
-3.8,1.42864,41676.597,204292.308,61.0
-3.5,1.4984950000000001,41676.597,204292.308,61.0
-3.4,1.55567,41676.597,204292.308,61.0
-3.1,1.654715,41676.597,204292.308,61.0
-3.0,1.713915,41676.597,204292.308,61.0
-2.7,1.8124500000000001,41676.597,204292.308,61.0
-2.6,1.86778,41676.597,204292.308,61.0
-2.4,1.9749249999999998,41676.597,204292.308,61.0
-2.3,2.0228,41676.597,204292.308,61.0
-2.1,2.155875,41676.597,204292.308,61.0
-2.0,2.1251800000000003,41676.597,204292.308,61.0
-1.9,2.12237,41676.597,204292.308,61.0
-1.8,2.31008,41676.597,204292.308,61.0
-1.7,2.290653333333333,41676.597,204292.308,61.0
-1.6,2.11781,41676.597,204292.308,61.0
-1.5,2.4280049999999997,41676.597,204292.308,61.0
-1.4,2.33344,41676.597,204292.308,61.0
-1.3,2.21365,41676.597,204292.308,61.0
-1.2,2.564115,41676.597,204292.308,61.0
-1.1,2.594645,41676.597,204292.308,61.0
-0.9,3.2087333333333334,41676.597,204292.308,61.0
-0.8,3.679073333333333,41676.597,204292.308,61.0
-0.7,5.0197,41676.597,204292.308,61.0
-0.6,6.11158,41676.597,204292.308,61.0
-0.5,8.489615,41676.597,204292.308,61.0
-0.4,12.9840775,41676.597,204292.308,61.0
-0.3,17.680533333333333,41676.597,204292.308,61.0
-0.2,29.81895,41676.597,204292.308,61.0
-0.1,39.50907,41676.597,204292.308,61.0
-4.8,1.31325,41676.789,204291.846,62.0
-4.7,1.317175,41676.789,204291.846,62.0
-4.4,1.35059,41676.789,204291.846,62.0
-4.2,1.38586,41676.789,204291.846,62.0
