"Z,Resistivity(ohm.m),easting,northing,nb_electrode"
"-1.4,6.28857,107770.661,183296.552,35.0"
"-1.3,5.72259,107770.661,183296.552,35.0"
"-1.2,5.277745,107770.661,183296.552,35.0"
"-1.1,6.039633333333334,107770.661,183296.552,35.0"
"-1.0,4.602245,107770.661,183296.552,35.0"
"-0.9,5.350453333333333,107770.661,183296.552,35.0"
"-0.8,5.41156,107770.661,183296.552,35.0"
"-0.7,5.594720000000001,107770.661,183296.552,35.0"
"-0.6,6.6245775,107770.661,183296.552,35.0"
"-0.5,9.846103333333334,107770.661,183296.552,35.0"
"-0.4,11.14656,107770.661,183296.552,35.0"
"-0.3,23.3183175,107770.661,183296.552,35.0"
"-0.2,39.21896,107770.661,183296.552,35.0"
"-0.1,64.3492,107770.661,183296.552,35.0"
"-0.0,84.43305,107770.661,183296.552,35.0"
"-4.9,37.644090000000006,107770.942,183296.139,36.0"
"-4.8,36.12408,107770.942,183296.139,36.0"
"-4.7,37.991879999999995,107770.942,183296.139,36.0"
"-4.6,35.32808,107770.942,183296.139,36.0"
"-4.5,36.53605,107770.942,183296.139,36.0"
"-4.4,35.070629999999994,107770.942,183296.139,36.0"
"-4.3,36.50639,107770.942,183296.139,36.0"
"-4.2,33.69012,107770.942,183296.139,36.0"
"-4.1,33.977986666666666,107770.942,183296.139,36.0"
"-4.0,33.51885,107770.942,183296.139,36.0"
"-3.9,31.31428,107770.942,183296.139,36.0"
"-3.8,31.39858,107770.942,183296.139,36.0"
"-3.7,30.68912,107770.942,183296.139,36.0"
"-3.6,30.04017,107770.942,183296.139,36.0"
"-3.5,27.74478,107770.942,183296.139,36.0"
"-3.4,26.897845,107770.942,183296.139,36.0"
"-3.3,25.798994999999998,107770.942,183296.139,36.0"
"-3.2,23.6754,107770.942,183296.139,36.0"
"-3.1,23.26305,107770.942,183296.139,36.0"
"-3.0,21.979006666666667,107770.942,183296.139,36.0"
"-2.9,20.38683,107770.942,183296.139,36.0"
"-2.8,18.522523333333336,107770.942,183296.139,36.0"
"-2.7,17.500349999999997,107770.942,183296.139,36.0"
"-2.6,15.940085,107770.942,183296.139,36.0"
"-2.5,14.75322,107770.942,183296.139,36.0"
"-2.4,13.683520000000001,107770.942,183296.139,36.0"
"-2.3,12.56433,107770.942,183296.139,36.0"
"-2.2,11.1331,107770.942,183296.139,36.0"
"-2.1,10.287675,107770.942,183296.139,36.0"
"-2.0,9.56598,107770.942,183296.139,36.0"
"-1.9,7.8846066666666665,107770.942,183296.139,36.0"
"-1.8,7.598285000000001,107770.942,183296.139,36.0"
"-1.7,6.6832899999999995,107770.942,183296.139,36.0"
"-1.6,5.968325,107770.942,183296.139,36.0"
"-1.5,5.333475,107770.942,183296.139,36.0"
"-1.4,5.174335,107770.942,183296.139,36.0"
"-1.3,4.825545,107770.942,183296.139,36.0"
"-1.2,4.141613333333333,107770.942,183296.139,36.0"
"-1.1,4.378823333333334,107770.942,183296.139,36.0"
"-1.0,4.225976,107770.942,183296.139,36.0"
"-0.9,4.57452,107770.942,183296.139,36.0"
"-0.8,4.7920125,107770.942,183296.139,36.0"
"-0.7,5.288349999999999,107770.942,183296.139,36.0"
"-0.6,7.78707,107770.942,183296.139,36.0"
"-0.5,11.6436025,107770.942,183296.139,36.0"
"-0.4,19.824743333333334,107770.942,183296.139,36.0"
"-0.3,27.294976000000002,107770.942,183296.139,36.0"
"-0.2,37.12331666666667,107770.942,183296.139,36.0"
"-0.1,57.90528142857143,107770.942,183296.139,36.0"
"-0.0,84.43305,107770.942,183296.139,36.0"
"-4.9,36.40566,107771.223,183295.725,37.0"
"-4.8,35.61398,107771.223,183295.725,37.0"
"-4.6,35.015370000000004,107771.223,183295.725,37.0"
"-4.4,34.52030333333333,107771.223,183295.725,37.0"
"-4.2,33.256855,107771.223,183295.725,37.0"
"-4.1,33.60471,107771.223,183295.725,37.0"
"-4.0,31.08113,107771.223,183295.725,37.0"
"-3.9,30.616315,107771.223,183295.725,37.0"
"-3.8,30.17386,107771.223,183295.725,37.0"
"-3.7,30.25425,107771.223,183295.725,37.0"
"-3.6,27.74212,107771.223,183295.725,37.0"
"-3.5,27.108615,107771.223,183295.725,37.0"
"-3.4,26.48884,107771.223,183295.725,37.0"
"-3.3,23.72424,107771.223,183295.725,37.0"
"-3.2,23.6754,107771.223,183295.725,37.0"
"-3.1,22.785445,107771.223,183295.725,37.0"
"-3.0,22.04756,107771.223,183295.725,37.0"
"-2.9,18.713465,107771.223,183295.725,37.0"
"-2.8,18.519105,107771.223,183295.725,37.0"
"-2.7,17.45264,107771.223,183295.725,37.0"
"-2.6,15.272855,107771.223,183295.725,37.0"
"-2.5,14.38908,107771.223,183295.725,37.0"
"-2.4,13.68898,107771.223,183295.725,37.0"
"-2.3,11.67616,107771.223,183295.725,37.0"
"-2.2,10.8683675,107771.223,183295.725,37.0"
"-2.1,10.05604,107771.223,183295.725,37.0"
"-2.0,8.709325,107771.223,183295.725,37.0"
"-1.9,7.84374,107771.223,183295.725,37.0"
"-1.8,7.23444,107771.223,183295.725,37.0"
"-1.7,6.2841733333333325,107771.223,183295.725,37.0"
"-1.6,5.8084299999999995,107771.223,183295.725,37.0"
"-1.5,5.33062,107771.223,183295.725,37.0"
"-1.4,4.808776666666667,107771.223,183295.725,37.0"
"-1.3,4.481645,107771.223,183295.725,37.0"
"-1.2,4.236293333333333,107771.223,183295.725,37.0"
"-1.1,4.162725,107771.223,183295.725,37.0"
"-1.0,3.97513,107771.223,183295.725,37.0"
"-0.9,5.037316666666666,107771.223,183295.725,37.0"
"-0.8,4.9192625,107771.223,183295.725,37.0"
"-0.7,5.571669999999999,107771.223,183295.725,37.0"
"-0.6,8.215356,107771.223,183295.725,37.0"
"-0.5,11.25731,107771.223,183295.725,37.0"
"-0.4,18.82627,107771.223,183295.725,37.0"
"-0.3,26.202029999999997,107771.223,183295.725,37.0"
"-0.2,44.739395,107771.223,183295.725,37.0"
"-0.1,55.05466,107771.223,183295.725,37.0"
"-4.9,35.200824999999995,107771.504,183295.311,38.0"
"-4.8,35.10388,107771.504,183295.311,38.0"
"-4.7,33.62901,107771.504,183295.311,38.0"
"-4.6,34.70266,107771.504,183295.311,38.0"
"-4.5,32.66889,107771.504,183295.311,38.0"
"-4.4,33.41965,107771.504,183295.311,38.0"
"-4.3,32.37912,107771.504,183295.311,38.0"
"-4.2,32.82359,107771.504,183295.311,38.0"
"-4.0,30.471063333333333,107771.504,183295.311,38.0"
"-3.9,29.91835,107771.504,183295.311,38.0"
"-3.8,30.17386,107771.504,183295.311,38.0"
"-3.7,27.54262,107771.504,183295.311,38.0"
"-3.6,27.29116666666667,107771.504,183295.311,38.0"
"-3.5,26.47245,107771.504,183295.311,38.0"
"-3.4,23.77832,107771.504,183295.311,38.0"
"-3.3,23.128485,107771.504,183295.311,38.0"
"-3.2,22.26355,107771.504,183295.311,38.0"
"-3.1,22.30784,107771.504,183295.311,38.0"
"-3.0,19.23543,107771.504,183295.311,38.0"
"-2.9,18.10582,107771.504,183295.311,38.0"
"-2.7,15.32798,107771.504,183295.311,38.0"
"-2.6,14.661673333333333,107771.504,183295.311,38.0"
"-2.5,14.02494,107771.504,183295.311,38.0"
"-2.4,12.16685,107771.504,183295.311,38.0"
"-2.3,11.41289,107771.504,183295.311,38.0"
"-2.2,10.603635,107771.504,183295.311,38.0"
"-2.1,9.28983,107771.504,183295.311,38.0"
"-2.0,8.588352500000001,107771.504,183295.311,38.0"
"-1.9,7.89792,107771.504,183295.311,38.0"
"-1.8,7.032325,107771.504,183295.311,38.0"
"-1.7,6.438226666666666,107771.504,183295.311,38.0"
"-1.6,5.77308,107771.504,183295.311,38.0"
"-1.5,5.5371,107771.504,183295.311,38.0"
"-1.4,5.089993333333333,107771.504,183295.311,38.0"
"-1.3,4.76002,107771.504,183295.311,38.0"
"-1.2,4.845373333333334,107771.504,183295.311,38.0"
"-1.1,4.58448,107771.504,183295.311,38.0"
"-1.0,4.825234999999999,107771.504,183295.311,38.0"
"-0.9,4.98315,107771.504,183295.311,38.0"
"-0.8,5.59492,107771.504,183295.311,38.0"
"-0.7,5.671283333333332,107771.504,183295.311,38.0"
"-0.6,7.84128,107771.504,183295.311,38.0"
"-0.5,9.682745,107771.504,183295.311,38.0"
"-0.4,15.559933333333333,107771.504,183295.311,38.0"
"-0.3,22.905954,107771.504,183295.311,38.0"
"-0.2,47.20247500000001,107771.504,183295.311,38.0"
"-0.1,56.51227,107771.504,183295.311,38.0"
"-4.9,33.982225,107771.785,183294.898,39.0"
"-4.7,33.106175,107771.785,183294.898,39.0"
"-4.5,32.24723,107771.785,183294.898,39.0"
"-4.4,31.325215,107771.785,183294.898,39.0"
"-4.3,32.37912,107771.785,183294.898,39.0"
"-4.2,29.92698,107771.785,183294.898,39.0"
"-4.1,30.27645,107771.785,183294.898,39.0"
"-4.0,29.881633333333337,107771.785,183294.898,39.0"
"-3.8,27.51657,107771.785,183294.898,39.0"
"-3.7,26.85776,107771.785,183294.898,39.0"
"-3.6,26.38926,107771.785,183294.898,39.0"
"-3.4,23.64875333333333,107771.785,183294.898,39.0"
"-3.3,22.53273,107771.785,183294.898,39.0"
"-3.2,21.45888,107771.785,183294.898,39.0"
"-3.1,19.69899,107771.785,183294.898,39.0"
"-3.0,19.113120000000002,107771.785,183294.898,39.0"
"-2.9,17.498175,107771.785,183294.898,39.0"
"-2.8,16.59031,107771.785,183294.898,39.0"
"-2.7,15.340723333333335,107771.785,183294.898,39.0"
"-2.6,14.304815000000001,107771.785,183294.898,39.0"
"-2.5,12.88114,107771.785,183294.898,39.0"
"-2.4,12.166326666666668,107771.785,183294.898,39.0"
"-2.3,11.366665000000001,107771.785,183294.898,39.0"
"-2.2,10.19537,107771.785,183294.898,39.0"
"-2.1,9.339736666666667,107771.785,183294.898,39.0"
"-2.0,8.46738,107771.785,183294.898,39.0"
"-1.9,7.44338,107771.785,183294.898,39.0"
"-1.8,6.851436666666667,107771.785,183294.898,39.0"
"-1.7,6.475575,107771.785,183294.898,39.0"
"-1.6,5.7350449999999995,107771.785,183294.898,39.0"
"-1.5,5.510562500000001,107771.785,183294.898,39.0"
"-1.4,5.31007,107771.785,183294.898,39.0"
"-1.3,4.8444899999999995,107771.785,183294.898,39.0"
"-1.2,4.885406666666667,107771.785,183294.898,39.0"
"-1.1,4.616256666666667,107771.785,183294.898,39.0"
"-1.0,4.788805,107771.785,183294.898,39.0"
"-0.9,4.82065,107771.785,183294.898,39.0"
"-0.8,5.348376666666667,107771.785,183294.898,39.0"
"-0.7,5.653416666666668,107771.785,183294.898,39.0"
"-0.6,7.516326666666667,107771.785,183294.898,39.0"
"-0.5,10.4526275,107771.785,183294.898,39.0"
"-0.4,19.814059999999998,107771.785,183294.898,39.0"
"-0.3,24.50582,107771.785,183294.898,39.0"
"-0.2,52.73678,107771.785,183294.898,39.0"
"-0.1,55.743067142857136,107771.785,183294.898,39.0"
"-4.9,32.866960000000006,107772.066,183294.484,40.0"
"-4.8,31.62775,107772.066,183294.484,40.0"
"-4.7,32.165265,107772.066,183294.484,40.0"
"-4.5,31.42421,107772.066,183294.484,40.0"
"-4.4,31.325215,107772.066,183294.484,40.0"
"-4.3,30.11717,107772.066,183294.484,40.0"
"-4.2,29.92698,107772.066,183294.484,40.0"
"-4.1,29.779545,107772.066,183294.484,40.0"
"-4.0,29.31284,107772.066,183294.484,40.0"
"-3.9,27.61896,107772.066,183294.484,40.0"
"-3.8,27.133275,107772.066,183294.484,40.0"
"-3.7,26.51533,107772.066,183294.484,40.0"
"-3.6,24.85913,107772.066,183294.484,40.0"
"-3.5,24.48103,107772.066,183294.484,40.0"
"-3.4,23.58774,107772.066,183294.484,40.0"
"-3.2,20.987375,107772.066,183294.484,40.0"
"-3.1,19.749145,107772.066,183294.484,40.0"
"-3.0,18.99081,107772.066,183294.484,40.0"
"-2.9,17.38569,107772.066,183294.484,40.0"
"-2.8,16.583280000000002,107772.066,183294.484,40.0"
"-2.7,15.505323333333335,107772.066,183294.484,40.0"
"-2.6,14.25869,107772.066,183294.484,40.0"
"-2.5,13.083323333333333,107772.066,183294.484,40.0"
"-2.4,12.16528,107772.066,183294.484,40.0"
"-2.3,11.17123,107772.066,183294.484,40.0"
"-2.2,9.881135,107772.066,183294.484,40.0"
"-2.1,9.36469,107772.066,183294.484,40.0"
"-2.0,7.92386,107772.066,183294.484,40.0"
"-1.9,7.2887933333333335,107772.066,183294.484,40.0"
"-1.8,6.48966,107772.066,183294.484,40.0"
"-1.7,6.143506666666667,107772.066,183294.484,40.0"
"-1.6,5.5867375,107772.066,183294.484,40.0"
"-1.5,5.43095,107772.066,183294.484,40.0"
"-1.4,4.580056666666667,107772.066,183294.484,40.0"
"-1.3,4.613273333333333,107772.066,183294.484,40.0"
"-1.2,4.3766300000000005,107772.066,183294.484,40.0"
"-1.1,4.2144175,107772.066,183294.484,40.0"
"-1.0,4.752375000000001,107772.066,183294.484,40.0"
"-0.9,4.16258,107772.066,183294.484,40.0"
"-0.8,5.15286,107772.066,183294.484,40.0"
"-0.7,6.419980000000001,107772.066,183294.484,40.0"
"-0.6,9.1261775,107772.066,183294.484,40.0"
"-0.5,13.525689999999999,107772.066,183294.484,40.0"
"-0.4,24.810277499999998,107772.066,183294.484,40.0"
"-0.3,34.21174666666667,107772.066,183294.484,40.0"
"-0.1,58.679073333333335,107772.066,183294.484,40.0"
"-4.9,31.73787,107772.347,183294.071,41.0"
"-4.8,31.62775,107772.347,183294.071,41.0"
"-4.7,31.42125,107772.347,183294.071,41.0"
"-4.5,30.68031,107772.347,183294.071,41.0"
"-4.4,29.88611,107772.347,183294.071,41.0"
"-4.3,29.97528,107772.347,183294.071,41.0"
"-4.1,29.000056666666666,107772.347,183294.071,41.0"
"-4.0,27.86261,107772.347,183294.071,41.0"
"-3.9,27.587785,107772.347,183294.071,41.0"
"-3.8,26.84907,107772.347,183294.071,41.0"
"-3.6,25.080035000000002,107772.347,183294.071,41.0"
"-3.5,24.284869999999998,107772.347,183294.071,41.0"
"-3.4,23.59528,107772.347,183294.071,41.0"
"-3.3,21.96531,107772.347,183294.071,41.0"
"-3.2,21.265,107772.347,183294.071,41.0"
"-3.1,20.146465,107772.347,183294.071,41.0"
"-3.0,18.8984,107772.347,183294.071,41.0"
"-2.9,17.61836,107772.347,183294.071,41.0"
"-2.8,16.57625,107772.347,183294.071,41.0"
"-2.7,15.406025,107772.347,183294.071,41.0"
"-2.6,14.238534999999999,107772.347,183294.071,41.0"
"-2.5,13.288826666666665,107772.347,183294.071,41.0"
"-2.4,12.0012,107772.347,183294.071,41.0"
"-2.3,10.921633333333332,107772.347,183294.071,41.0"
"-2.2,9.8259,107772.347,183294.071,41.0"
"-2.1,8.76739,107772.347,183294.071,41.0"
"-2.0,8.12203,107772.347,183294.071,41.0"
"-1.9,7.3783433333333335,107772.347,183294.071,41.0"
"-1.8,6.27143,107772.347,183294.071,41.0"
"-1.7,5.855926,107772.347,183294.071,41.0"
"-1.6,5.43843,107772.347,183294.071,41.0"
"-1.5,4.912655,107772.347,183294.071,41.0"
"-1.4,4.519182499999999,107772.347,183294.071,41.0"
"-1.3,4.32899,107772.347,183294.071,41.0"
"-1.2,3.9250433333333334,107772.347,183294.071,41.0"
"-1.1,4.0596125,107772.347,183294.071,41.0"
"-0.9,4.627486666666667,107772.347,183294.071,41.0"
"-0.8,4.56631,107772.347,183294.071,41.0"
"-0.7,7.142743333333333,107772.347,183294.071,41.0"
"-0.6,9.4493475,107772.347,183294.071,41.0"
"-0.5,19.058985,107772.347,183294.071,41.0"
"-0.4,28.32141,107772.347,183294.071,41.0"
"-0.3,39.500143333333334,107772.347,183294.071,41.0"
"-0.2,50.76842,107772.347,183294.071,41.0"
"-0.1,61.81796625,107772.347,183294.071,41.0"
"-4.9,30.949165,107772.628,183293.657,42.0"
"-4.7,30.931710000000002,107772.628,183293.657,42.0"
"-4.5,30.27503,107772.628,183293.657,42.0"
"-4.4,29.88611,107772.628,183293.657,42.0"
"-4.3,29.777755,107772.628,183293.657,42.0"
"-4.1,28.76035,107772.628,183293.657,42.0"
"-4.0,27.86261,107772.628,183293.657,42.0"
"-3.9,27.550449999999998,107772.628,183293.657,42.0"
"-3.8,26.94816,107772.628,183293.657,42.0"
"-3.7,25.95993,107772.628,183293.657,42.0"
"-3.6,25.149783333333335,107772.628,183293.657,42.0"
"-3.5,24.08871,107772.628,183293.657,42.0"
"-3.4,23.45021,107772.628,183293.657,42.0"
"-3.3,22.201646666666665,107772.628,183293.657,42.0"
"-3.2,21.20946,107772.628,183293.657,42.0"
"-3.1,20.072834999999998,107772.628,183293.657,42.0"
"-3.0,18.842575,107772.628,183293.657,42.0"
"-2.9,17.860663333333335,107772.628,183293.657,42.0"
"-2.8,16.43209,107772.628,183293.657,42.0"
"-2.7,15.368075000000001,107772.628,183293.657,42.0"
"-2.6,14.580705,107772.628,183293.657,42.0"
"-2.5,13.49765,107772.628,183293.657,42.0"
"-2.4,12.341625,107772.628,183293.657,42.0"
"-2.3,11.096246666666667,107772.628,183293.657,42.0"
"-2.2,10.0849,107772.628,183293.657,42.0"
"-2.1,9.03437,107772.628,183293.657,42.0"
"-2.0,8.382993333333333,107772.628,183293.657,42.0"
"-1.9,7.71203,107772.628,183293.657,42.0"
"-1.8,6.630816666666667,107772.628,183293.657,42.0"
"-1.7,5.8662399999999995,107772.628,183293.657,42.0"
"-1.6,5.56166,107772.628,183293.657,42.0"
"-1.5,4.9733575000000005,107772.628,183293.657,42.0"
"-1.4,4.578395,107772.628,183293.657,42.0"
"-1.3,4.43813,107772.628,183293.657,42.0"
"-1.2,4.263982,107772.628,183293.657,42.0"
"-1.1,4.3425166666666675,107772.628,183293.657,42.0"
"-1.0,5.1701,107772.628,183293.657,42.0"
"-0.9,5.179266666666667,107772.628,183293.657,42.0"
"-0.7,7.742195,107772.628,183293.657,42.0"
"-0.6,10.746546666666667,107772.628,183293.657,42.0"
"-0.5,19.141296666666666,107772.628,183293.657,42.0"
"-0.4,26.1227025,107772.628,183293.657,42.0"
"-0.3,38.92326166666667,107772.628,183293.657,42.0"
"-0.2,53.5233,107772.628,183293.657,42.0"
"-0.1,66.29254399999999,107772.628,183293.657,42.0"
"-4.9,30.73526,107772.909,183293.244,43.0"
"-4.7,30.687335,107772.909,183293.244,43.0"
"-4.5,30.164535,107772.909,183293.244,43.0"
"-4.3,29.738410000000002,107772.909,183293.244,43.0"
"-4.1,28.75631,107772.909,183293.244,43.0"
"-4.0,28.444845,107772.909,183293.244,43.0"
"-3.9,27.54429,107772.909,183293.244,43.0"
"-3.8,27.153869999999998,107772.909,183293.244,43.0"
"-3.7,26.158635,107772.909,183293.244,43.0"
"-3.6,25.074205,107772.909,183293.244,43.0"
"-3.5,24.5081,107772.909,183293.244,43.0"
"-3.4,23.45021,107772.909,183293.244,43.0"
"-3.3,22.472183333333334,107772.909,183293.244,43.0"
"-3.1,19.924965,107772.909,183293.244,43.0"
"-3.0,18.85866,107772.909,183293.244,43.0"
"-2.9,18.1126,107772.909,183293.244,43.0"
"-2.8,16.67824,107772.909,183293.244,43.0"
"-2.7,15.851473333333333,107772.909,183293.244,43.0"
"-2.6,14.94303,107772.909,183293.244,43.0"
"-2.5,13.34879,107772.909,183293.244,43.0"
"-2.4,12.406443333333334,107772.909,183293.244,43.0"
"-2.3,11.28259,107772.909,183293.244,43.0"
"-2.2,10.17724,107772.909,183293.244,43.0"
"-2.1,9.259305,107772.909,183293.244,43.0"
"-2.0,8.414390000000001,107772.909,183293.244,43.0"
"-1.9,7.48156,107772.909,183293.244,43.0"
"-1.8,6.776275,107772.909,183293.244,43.0"
"-1.7,6.035895,107772.909,183293.244,43.0"
"-1.6,5.5137149999999995,107772.909,183293.244,43.0"
"-1.5,5.0379725,107772.909,183293.244,43.0"
"-1.4,4.82023,107772.909,183293.244,43.0"
"-1.3,4.464886666666667,107772.909,183293.244,43.0"
"-1.2,4.450875,107772.909,183293.244,43.0"
"-1.1,4.5138750000000005,107772.909,183293.244,43.0"
"-1.0,4.90835,107772.909,183293.244,43.0"
"-0.9,5.81792,107772.909,183293.244,43.0"
"-0.8,6.5295,107772.909,183293.244,43.0"
"-0.7,8.1228125,107772.909,183293.244,43.0"
"-0.6,11.573876666666669,107772.909,183293.244,43.0"
"-0.5,17.424532499999998,107772.909,183293.244,43.0"
"-0.4,23.702285,107772.909,183293.244,43.0"
"-0.3,35.51149,107772.909,183293.244,43.0"
"-0.2,50.99294,107772.909,183293.244,43.0"
"-0.1,55.07487571428572,107772.909,183293.244,43.0"
"-4.9,30.620515,107773.19,183292.83,44.0"
"-4.8,30.601570000000002,107773.19,183292.83,44.0"
"-4.7,30.60656,107773.19,183292.83,44.0"
"-4.6,30.499785,107773.19,183292.83,44.0"
"-4.5,30.11678,107773.19,183292.83,44.0"
"-4.4,29.97414,107773.19,183292.83,44.0"
"-4.3,29.7547,107773.19,183292.83,44.0"
"-4.2,29.43945,107773.19,183292.83,44.0"
"-4.1,29.16706,107773.19,183292.83,44.0"
"-4.0,28.444845,107773.19,183292.83,44.0"
"-3.9,28.43959,107773.19,183292.83,44.0"
"-3.8,27.153869999999998,107773.19,183292.83,44.0"
"-3.7,26.859560000000002,107773.19,183292.83,44.0"
"-3.5,25.129615,107773.19,183292.83,44.0"
"-3.4,24.789855000000003,107773.19,183292.83,44.0"
"-3.3,22.77692,107773.19,183292.83,44.0"
"-3.1,21.17965,107773.19,183292.83,44.0"
"-3.0,19.222755,107773.19,183292.83,44.0"
"-2.9,19.23919,107773.19,183292.83,44.0"
"-2.8,17.3292,107773.19,183292.83,44.0"
"-2.7,15.90427,107773.19,183292.83,44.0"
"-2.6,15.03142,107773.19,183292.83,44.0"
"-2.5,13.600499999999998,107773.19,183292.83,44.0"
"-2.4,12.26864,107773.19,183292.83,44.0"
"-2.3,11.14606,107773.19,183292.83,44.0"
"-2.2,10.263476666666667,107773.19,183292.83,44.0"
"-2.1,9.493275,107773.19,183292.83,44.0"
"-2.0,8.146984999999999,107773.19,183292.83,44.0"
"-1.9,7.37585,107773.19,183292.83,44.0"
"-1.8,6.74204,107773.19,183292.83,44.0"
"-1.7,5.82284,107773.19,183292.83,44.0"
"-1.6,5.407465,107773.19,183292.83,44.0"
"-1.5,5.041885,107773.19,183292.83,44.0"
"-1.4,4.37452,107773.19,183292.83,44.0"
"-1.3,4.3299075,107773.19,183292.83,44.0"
"-1.2,4.19267,107773.19,183292.83,44.0"
"-1.1,4.287834999999999,107773.19,183292.83,44.0"
"-1.0,4.68762,107773.19,183292.83,44.0"
"-0.9,5.35827,107773.19,183292.83,44.0"
"-0.8,6.332185,107773.19,183292.83,44.0"
"-0.7,8.08963,107773.19,183292.83,44.0"
"-0.6,11.205156666666667,107773.19,183292.83,44.0"
"-0.5,15.7445775,107773.19,183292.83,44.0"
"-0.4,27.405575,107773.19,183292.83,44.0"
"-0.3,34.71500666666666,107773.19,183292.83,44.0"
"-0.2,45.859703333333336,107773.19,183292.83,44.0"
"-0.1,49.51865875,107773.19,183292.83,44.0"
"-4.9,30.52223,107773.471,183292.417,45.0"
"-4.8,30.601570000000002,107773.471,183292.417,45.0"
"-4.7,30.49023,107773.471,183292.417,45.0"
"-4.6,30.499785,107773.471,183292.417,45.0"
"-4.5,30.45756,107773.471,183292.417,45.0"
"-4.4,30.186284999999998,107773.471,183292.417,45.0"
"-4.3,30.23811,107773.471,183292.417,45.0"
"-4.2,29.70219,107773.471,183292.417,45.0"
"-4.1,29.62067,107773.471,183292.417,45.0"
"-3.9,28.77875,107773.471,183292.417,45.0"
"-3.8,28.25927,107773.471,183292.417,45.0"
"-3.7,27.36178,107773.471,183292.417,45.0"
"-3.6,26.87005,107773.471,183292.417,45.0"
"-3.5,26.135170000000002,107773.471,183292.417,45.0"
"-3.4,24.789855000000003,107773.471,183292.417,45.0"
"-3.3,24.63324,107773.471,183292.417,45.0"
"-3.2,23.21658,107773.471,183292.417,45.0"
"-3.1,21.67053,107773.471,183292.417,45.0"
"-3.0,19.51494,107773.471,183292.417,45.0"
"-2.9,19.937435,107773.471,183292.417,45.0"
"-2.8,17.929109999999998,107773.471,183292.417,45.0"
"-2.6,15.574693333333334,107773.471,183292.417,45.0"
"-2.5,13.944090000000001,107773.471,183292.417,45.0"
"-2.4,12.9421,107773.471,183292.417,45.0"
"-2.3,11.56127,107773.471,183292.417,45.0"
"-2.2,10.848595,107773.471,183292.417,45.0"
"-2.1,9.424389999999999,107773.471,183292.417,45.0"
"-2.0,8.251583333333333,107773.471,183292.417,45.0"
"-1.9,7.531145,107773.471,183292.417,45.0"
"-1.8,6.74314,107773.471,183292.417,45.0"
"-1.7,5.950046666666666,107773.471,183292.417,45.0"
"-1.6,5.3880300000000005,107773.471,183292.417,45.0"
"-1.5,4.83383,107773.471,183292.417,45.0"
"-1.4,4.484825,107773.471,183292.417,45.0"
"-1.3,4.18155,107773.471,183292.417,45.0"
"-1.2,4.16229,107773.471,183292.417,45.0"
"-1.1,4.180413333333333,107773.471,183292.417,45.0"
"-1.0,4.53418,107773.471,183292.417,45.0"
"-0.9,5.271176666666666,107773.471,183292.417,45.0"
"-0.8,6.266413333333333,107773.471,183292.417,45.0"
"-0.7,8.529405,107773.471,183292.417,45.0"
"-0.6,10.80868,107773.471,183292.417,45.0"
"-0.5,16.20304,107773.471,183292.417,45.0"
"-0.4,25.093196666666667,107773.471,183292.417,45.0"
"-0.3,34.475336666666664,107773.471,183292.417,45.0"
"-0.2,40.87847,107773.471,183292.417,45.0"
"-0.1,50.63712714285714,107773.471,183292.417,45.0"
"-4.9,30.47268,107773.752,183292.003,46.0"
"-4.8,30.28268,107773.752,183292.003,46.0"
"-4.7,30.356065,107773.752,183292.003,46.0"
"-4.5,30.45756,107773.752,183292.003,46.0"
"-4.4,30.303130000000003,107773.752,183292.003,46.0"
"-4.3,30.176575,107773.752,183292.003,46.0"
"-4.2,29.96493,107773.752,183292.003,46.0"
"-4.1,29.85632,107773.752,183292.003,46.0"
"-4.0,29.51191,107773.752,183292.003,46.0"
"-3.9,29.053943333333333,107773.752,183292.003,46.0"
"-3.8,28.25927,107773.752,183292.003,46.0"
"-3.7,28.05914,107773.752,183292.003,46.0"
"-3.6,27.23707,107773.752,183292.003,46.0"
"-3.5,26.51921,107773.752,183292.003,46.0"
"-3.3,24.895746666666668,107773.752,183292.003,46.0"
"-3.2,23.487313333333333,107773.752,183292.003,46.0"
"-3.0,21.72507,107773.752,183292.003,46.0"
"-2.9,20.502576666666666,107773.752,183292.003,46.0"
"-2.8,18.72412,107773.752,183292.003,46.0"
"-2.7,17.860945,107773.752,183292.003,46.0"
"-2.6,16.087006666666667,107773.752,183292.003,46.0"
"-2.5,14.37956,107773.752,183292.003,46.0"
"-2.4,13.454885,107773.752,183292.003,46.0"
"-2.3,12.458820000000001,107773.752,183292.003,46.0"
"-2.2,11.26124,107773.752,183292.003,46.0"
"-2.1,9.925313333333333,107773.752,183292.003,46.0"
"-2.0,8.831055,107773.752,183292.003,46.0"
"-1.9,7.79215,107773.752,183292.003,46.0"
"-1.8,6.99206,107773.752,183292.003,46.0"
"-1.7,6.22664,107773.752,183292.003,46.0"
"-1.5,5.2444275000000005,107773.752,183292.003,46.0"
"-1.4,4.521593333333333,107773.752,183292.003,46.0"
"-1.3,4.75861,107773.752,183292.003,46.0"
"-1.2,4.466865,107773.752,183292.003,46.0"
"-1.1,4.485096666666666,107773.752,183292.003,46.0"
"-1.0,5.018423333333334,107773.752,183292.003,46.0"
"-0.9,5.254166666666666,107773.752,183292.003,46.0"
"-0.8,6.950365,107773.752,183292.003,46.0"
"-0.7,8.18228,107773.752,183292.003,46.0"
"-0.6,11.508803333333333,107773.752,183292.003,46.0"
