,x,y,EC_0.30,EC_0.60,EC_1.00,EC_1.50,EC_2.00,EC_end,pos
52,41677.18009600832,204291.4498658264,79.00672600090721,193.04811160246834,272.63435691061665,257.9304901594585,263.0970460548832,575.3797140846794,63
53,41677.46253073287,204290.84496424068,76.68330834477699,240.35260282870036,233.05066968558114,109.81138040718301,176.91190879471714,812.418610188796,64
54,41677.46253073287,204290.84496424068,70.36891694656246,260.78617726015,120.73490754179721,267.2973498750632,277.32473701933833,752.7396827978936,65
55,41677.77105295727,204290.17703766283,71.66447957252043,237.20517637499228,90.9939662479959,273.9427616045504,286.6818138124585,789.5222514457885,66
56,41678.05154486084,204289.5683624028,77.10043834905728,157.7276121204002,192.49498312072006,285.3341923253572,475.94065465091813,646.800046926433,67
57,41678.3292432881,204288.9632352609,68.53424808104279,257.47359508071224,101.51020098939642,343.00191236039245,372.61794056679213,677.5515384186822,68
58,41678.3292432881,204288.9632352609,71.51076557704663,269.26537024004995,130.97433488567333,135.10856065436684,555.3840390306397,739.0460815626323,69
59,41678.59375889391,204288.38136969783,74.32851389414583,211.68891616933757,201.58583675588878,129.8198663490679,461.54037072894096,844.1798936541893,70
60,41678.871321422,204287.7671919484,67.7642796497634,182.51161926950186,226.8823668191943,308.12187560372956,223.23912763573955,881.4254803349711,71
61,41679.094379808725,204287.2723161252,55.18254908982236,322.5428288814566,97.85506993164495,174.13184987319818,486.55599819462856,885.0053018407041,72
62,41679.36147523784,204286.67873500567,73.35774687889135,290.7448295796595,137.97990615503346,247.0691979704921,306.6140118753593,964.3729490940505,73
63,41679.36147523784,204286.67873500567,68.7087378462356,280.16031774424823,142.92104675485294,447.81290141528905,167.26826244320299,773.2772255443288,74
64,41679.65610007008,204286.01834000368,75.22042820174303,250.4202271050346,254.77465076457682,317.869318716942,328.216942376493,861.7574168944286,75
65,41679.91018838288,204285.4450871824,76.1099508469344,328.68211809493226,148.28764032202207,227.71579335861657,724.7447943591071,868.7642036153885,76
66,41680.15338006291,204284.89697699528,81.58637470371674,302.92034896002997,249.99601738744963,188.6716267091282,675.1346822147506,839.2727301925825,77
67,41680.15338006291,204284.89697699528,77.87971423391451,340.9991143703419,173.22963354827777,222.9440313469249,754.2275861603541,843.1700440887257,78
68,41680.438614696846,204284.2601210652,76.8826646831684,354.7722723159105,226.15376343502274,300.4359726839898,427.42265218324195,964.3390982079487,79
69,41680.70069120072,204283.6855056081,73.6061377226259,250.860525632296,523.0876072807678,172.19275128967254,423.90251505067386,833.4460053636418,80
70,41680.99601001569,204283.0517399013,62.2280263127773,353.28133455705165,311.0631873946394,330.38380671962847,243.61574059673376,987.7576002484793,81
71,41680.99601001569,204283.0517399013,74.21045773972988,269.349972961429,428.2881912543585,361.7223634636286,323.7900467882192,824.6733855973193,82
72,41681.2789164265,204282.45468353108,78.83730362239761,366.90858240829004,247.91005795224103,180.2953933732482,722.5300790745911,961.3313863723763,83
73,41681.52330259091,204281.9425794212,76.29479020097283,277.8918666645197,552.790597770627,222.9796737064159,346.62955405019363,857.2015162208597,84
74,41681.79202651055,204281.3797305944,71.30726181339952,332.4986483673435,366.12730235841326,377.20860449891234,263.95296171611596,930.6812964156677,85
75,41682.08834863473,204280.75488494523,60.599693875343455,307.14910527002496,510.24682209878995,194.12928626532738,419.7195721665393,949.8092216474668,86
76,41682.08834863473,204280.75488494523,58.73664000358905,349.59746671208,387.5874522205796,333.1911867561934,286.3704529389637,982.2294187026848,87
77,41682.32288552841,204280.25780355,78.77258884277614,356.5938575994945,132.33120522021616,452.09157515589953,729.2866768420566,971.6880006199083,88
78,41682.64873569175,204279.56775961444,64.23476730801033,338.0761789243686,134.0637604209501,686.128209527476,401.9806844335501,911.7160795092209,89
79,41682.89179767045,204279.05148272123,72.6279488058708,327.925098246636,198.02454901728618,320.78471235688147,822.9601997182233,998.6245778060878,90
80,41682.89179767045,204279.05148272123,67.62551831978892,281.6702678840979,278.4571829896281,512.4928005056502,455.23873475198025,990.8072003154125,91
81,41683.20180719695,204278.3877645144,68.5284842774517,316.7695777295376,384.2426643014124,381.4397933028256,319.22118896780665,1012.7698859301835,92
82,41683.46877574678,204277.80861551315,74.85461191425435,367.15513065577323,314.1452287364316,211.88522171889213,609.9190434334977,951.1156592757903,93
83,41683.720664238266,204277.2534084078,80.91118079924121,370.99830448811025,222.6592978454172,565.2462127299634,234.52967599567256,903.4214454664527,94
84,41683.98412837069,204276.66463333648,72.62877641642945,312.34189186363824,483.2473792713372,300.02529696915343,284.41965890683593,880.59434894527,95
85,41683.98412837069,204276.66463333648,80.97074274833588,350.2765084020255,322.78891634291546,298.84432099042806,787.2820186422225,712.7160452358349,96
86,41684.273688890185,204276.01366124584,70.98676894465724,323.46203725726474,526.3683492982061,173.66466681769236,267.8021916593152,842.1489453498687,97
87,41684.550389717566,204275.3934757924,69.7191233553468,343.85179934122425,352.80235101218244,301.052758087779,412.4629265094048,712.3609386925475,98
88,41684.79213424314,204274.85635746177,63.09834954158379,329.16844439773644,300.9484541661644,239.7353377308694,397.2373505573747,794.4723210698043,99
89,41684.79213424314,204274.85635746177,78.52870345801267,359.2960434189874,128.26418876222485,116.533988178232,661.3986178467339,916.3141560944888,100
90,41685.06513840855,204274.25479858,69.69742439746936,284.38162583766405,234.97345602056018,177.81501913268215,438.31919280501984,866.7365520230902,101
91,41685.352526817456,204273.6234672312,63.1934089345027,330.694758806351,127.88563938830484,212.29753808735768,288.0794332927783,989.76218105821,102
92,41685.601369822354,204273.07927749027,79.14005891596871,281.5198513169373,83.04578922658827,221.49839952138473,388.8948240792106,990.2905935963997,103
93,41685.601369822354,204273.07927749027,55.49507731486287,295.32386866073415,234.89350326143224,113.5860907502852,412.1195617245622,887.5361247731064,104
94,41685.86345578423,204272.50903655123,71.44836110145125,276.45761090838954,101.61752603334573,357.5277013894869,381.18882667307685,770.5911843338667,105
95,41686.14020272945,204271.9114516573,76.90968261230249,158.51855855075132,327.69575151258425,188.85135548379424,184.61885984100027,880.4835447572302,106
96,41686.38777539438,204271.3828687165,73.78246155087066,224.07518678135602,132.39270039387065,223.69723689004582,378.3917786682697,853.0863503771021,107
97,41686.660923131,204270.80687516465,73.102118480356,150.34422987361052,112.22030818064829,304.3345455770499,798.1597246270346,568.1363827929729,108
98,41686.660923131,204270.80687516465,73.66159000892249,184.9309079320358,149.1873988236241,221.401717906554,490.92918206687085,757.48226159778,109
99,41686.94917448965,204270.201475394,73.45922632619704,150.82101627646736,116.54612150829941,503.73698897703616,345.0974149253582,618.1772549772563,110
