,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_end,pos
12,107767.0642,183301.4457,96.55631230080316,106.70087472603845,118.51474764301838,128.1684917095768,134.39473494984054,137.09058489700732,136.61252295620707,133.45506934226543,128.1172225989282,121.04145383593735,112.60609456402209,103.11963789128956,92.83863521263531,81.96350496491694,70.65901991301475,59.051597223386636,47.24618256549039,35.32182139865628,23.34467728608506,11.366569567629805,23
13,107767.3639,183300.9853,99.16826350727132,109.13866879562248,120.6737533765524,130.0130313655255,135.9291506550674,138.34004347882458,137.60826493841077,134.23249978657847,128.70272967768688,121.46438500097508,112.89020081675159,103.288944816266,92.91102796168593,81.95281736903804,70.57866126608269,58.91584594625685,47.06813467795512,35.11554722549639,23.117987871715535,11.127869478817583,24
14,107767.6,183300.6268,100.54867462348356,110.03867404025301,121.03245444986075,129.91453134626335,135.48975134126212,137.67392256125376,136.81915289988217,133.4077069158869,127.92060595840368,120.78123930743907,112.35325496396469,102.93021854018718,92.7540735223624,82.02356778914721,70.89020629823028,59.47469262074164,47.88265751093288,36.18879530173161,24.457720798162917,12.731171822840192,25
15,107767.912,183300.1575,98.65128246175392,108.09743892911082,119.33201069430459,128.7194427066914,134.95847311044497,137.8563212592895,137.68815548343642,134.88826208433193,129.91217528543228,123.17374998671997,115.03396762736152,105.79580843627542,95.71104743551267,84.98303807436301,73.77597553819746,62.22281210218689,50.43050440225501,38.48269728621354,26.45052234492499,14.390116774329847,26
16,107768.2272,183299.687,95.32867185855612,106.16575426907009,119.06622363414634,129.94253312693235,137.34777122645028,141.0780912935614,141.4496704424739,138.9488884187042,134.0838728471608,127.31731875160057,119.05010899344666,109.61166578986925,99.27401782337239,88.25905714339417,76.74501317954442,64.87106451677545,52.75260218078863,40.47655874510996,28.117688118894275,15.737105521538126,27
17,107768.4987,183299.2833,91.84249708118544,104.16722691108707,118.7949990690489,131.1345469941539,139.60424204652904,144.02506704120842,144.78377281565554,142.44945935509787,137.5970114510502,130.74509468227296,122.32935996222282,112.71061481242909,102.18360588682594,90.9817993806694,79.29308528795156,67.25886701574777,54.99511461736823,42.59608712383985,30.13971632287479,17.68526267319922,28
18,107768.8159,183298.8121,83.70673694718512,97.72485354420454,114.89378777967022,129.91389842924232,140.8145991282044,147.24991125097637,149.5636089804074,148.34274770178203,144.2118089989595,137.74221596353988,129.42664545676024,119.6704177681388,108.80924403461525,97.11097506401099,84.79017274452698,72.02369917472315,58.946444158245654,45.67120838055143,32.27953539605967,18.838667438562094,29
19,107769.0897,183298.4068,72.84867551454917,89.26572564384333,109.88015543899904,128.48017596703264,142.61236350122044,151.7181076656102,156.08853004336257,156.33203425564324,153.13075173384806,147.1177602785983,138.86325846795557,128.8324018934977,117.41748011738447,104.93871895986203,91.64935432473143,77.75868931778388,63.432851347716344,48.80529659954138,33.9801032993559,19.046429282304583,30
20,107769.3654,183298.0002,65.83847658805568,84.46179674872698,107.84728368237224,129.0438117051138,145.31748710130924,156.04553201289983,161.5441523409023,162.4824364673672,159.61186900337523,153.63903855107952,145.1832495666871,134.76431833679922,122.81300614085106,109.67663024316845,95.63688859055927,80.921985816689,65.71945808448574,50.17114114060044,34.398016201154604,18.492543603136948,31
21,107769.6883,183297.5255,66.53511815006186,85.69509693229023,109.46258001203392,130.7674931436857,146.92931707943615,157.41208236131123,162.60835998318143,163.24513851227877,160.10396880210047,153.90735977457356,145.2836971429574,134.75897702729205,122.76082368389758,109.64055471827331,95.67107132278204,81.07565216428347,66.03008381797143,50.67563932717365,35.136852326439424,19.50430466448775,32
22,107769.9665,183297.1173,72.196867752478,89.62251635252464,111.22286283227578,130.54432438307305,145.12333888685492,154.45477740060227,158.89117122716053,159.1028752033327,155.8192562835328,149.7082712743975,141.3461861564076,131.2214501010253,119.7337843666989,107.21153461107015,93.90700155320917,80.03184719479603,65.75091596248888,51.19572360074318,36.472668977365906,21.664946297532865,33
23,107770.28,183296.6575,74.47978920989185,89.7608201149951,109.25909003918339,127.16646293070028,141.05210173613597,150.25595895594805,154.95265025578405,155.65463679791625,152.96727698832598,147.48242053998212,139.7250398142662,130.15347097609532,119.14599868118958,107.02138073441282,94.03814942192443,80.4065027994942,66.29523593427103,51.83702951138556,37.146435828730105,22.3107053255326,34
24,107770.28,183296.6575,74.47978920989185,89.7608201149951,109.25909003918339,127.16646293070028,141.05210173613597,150.25595895594805,154.95265025578405,155.65463679791625,152.96727698832598,147.48242053998212,139.7250398142662,130.15347097609532,119.14599868118958,107.02138073441282,94.03814942192443,80.4065027994942,66.29523593427103,51.83702951138556,37.146435828730105,22.3107053255326,35
25,107770.6437,183296.1238,74.34060552700832,89.4477686911972,108.78670999534742,126.58550034956133,140.40870050721279,149.57944323542654,154.2529033823206,154.9304894744068,152.20543918657674,146.66759610171903,138.83369315349225,129.15998882104336,118.02802634649774,105.75438677167371,92.60162181742601,78.77833640003423,64.45924000178188,49.77280034871799,34.843221688785654,19.753450733903893,36
26,107770.9127,183295.7291,77.2519633191363,92.52316057560215,111.7594855911155,129.16425263732805,142.39889309985205,150.89615205784153,154.88921729075435,154.92098980661052,151.61233111093293,145.55966066263767,137.29218893803542,127.26414081776193,115.8530256736016,103.36445090152003,90.04994042446368,76.11613379657337,61.723588937570646,47.01180249680376,32.08648378324531,17.03548927706809,37
27,107771.2278,183295.2678,81.82524680315136,95.75161582886444,113.01403702436347,128.28984054041518,139.5344139362581,146.34063100039037,149.01948246247358,148.13645392093014,144.3065395158127,138.09818655407173,130.00160132013266,120.42815185758778,109.70951606206015,98.1146193613283,85.87217126181628,73.14397218645384,60.086246795152675,46.79527459402353,33.37443132186516,19.883207374242836,38
28,107771.5384,183294.8157,80.0060296838096,93.77187510104996,111.00458867494527,126.4457361012046,138.01370772448155,145.23790441863827,148.36817812729208,147.9252153040108,144.48919437994113,138.60894312121422,130.76620477556207,121.36959637795017,110.7567831985054,99.20489540979602,86.94109299791339,74.14781133458108,60.96993014177825,47.52459557623544,33.90538622595978,20.187788773495214,39
29,107771.8367,183294.385,77.85479356848344,91.98573008278092,109.509362401599,125.12201041042081,136.77803973140215,144.04931832567812,147.21972690865704,146.82845862129128,143.46470728943348,137.6836258049772,129.97203700796496,120.74017170086829,110.32245403261882,98.99479253310498,86.97872557954817,74.44919062971694,61.5521188226868,48.405643437175975,35.09731304893224,21.70601626098281,40
30,107772.1034,183294.0017,74.58197828048822,89.3174072257839,107.61821183221639,123.94950264435911,136.1800504404685,143.8730778271032,147.33767006155173,147.14614200412979,143.92101567158952,138.24319645959523,130.6118373099472,121.44981835194635,111.09811247139086,99.83853558743934,87.9007461114486,75.46529196073426,62.67556691660737,49.64752933735285,36.47310779818556,23.22543524864745,41
31,107772.4159,183293.5555,68.61275659556459,84.53844913061451,104.56716858272515,122.65663485484696,136.4292885376036,145.3602472772864,149.7430319251835,150.18122401712645,147.33451120984452,141.82553214857805,134.19044590955428,124.8825008718325,114.27877078396845,102.68555636342377,90.34223333681805,77.4395351235291,64.13701870626168,50.56196658312994,36.82210182426867,22.990561808250973,42
32,107772.7638,183293.0615,63.194396551496666,79.96973800837367,101.37645552406404,121.02025067897446,136.28781551640782,146.52809139987127,151.98273684981353,153.2409117411299,150.97442534187957,145.82336209940675,138.35162043457584,129.03495989053172,118.27172767929622,106.388135909365,93.64727236727374,80.26201406247954,66.40555590046095,52.2141047708927,37.79899372904481,23.247110755840414,43
33,107773.0889,183292.6011,59.4527095603973,76.81049061832715,99.21878732325199,120.04002206100601,136.47260033316704,147.75377388952361,154.07403609735755,156.00006033273584,154.19954341152254,149.32358188406866,141.95628726303005,132.59526125295486,121.6551741021924,109.48059316343127,96.35316987437402,82.50038524757338,68.10641781836455,53.31654415308545,38.24782473076249,23.004714206610398,44
34,107773.375,183292.1955,57.67733667754087,75.25171811654116,97.98185470208534,119.17532990327372,135.9913750451855,147.63328241494563,154.2653520158991,156.4441038074725,154.84008890678336,150.10535842623892,142.82348471759974,133.4943101449248,122.54338855746583,110.3199777369183,97.1104070065366,83.1435985030494,68.60926689435378,53.66107801071638,38.42275820410541,22.993412789919418,45
35,107773.375,183292.1955,57.67733667754087,75.25171811654116,97.98185470208534,119.17532990327372,135.9913750451855,147.63328241494563,154.2653520158991,156.4441038074725,154.84008890678336,150.10535842623892,142.82348471759974,133.4943101449248,122.54338855746583,110.3199777369183,97.1104070065366,83.1435985030494,68.60926689435378,53.66107801071638,38.42275820410541,22.993412789919418,46
36,107773.9927,183291.3215,64.71278446563986,79.22942509309209,97.5460214028704,114.22804464605684,127.12170654239621,135.7295857010375,140.29015657213978,141.31125120664333,139.36616395883064,134.99473662159946,128.6676393090158,120.78949478038267,111.69436284187681,101.65251675916227,90.88735057676553,79.57439153549755,67.85753493810707,55.84925336555844,43.648409199249905,31.328324838046882,47
37,107774.2753,183290.9225,67.86412591376484,81.08575658479585,97.83401195636962,113.09061724972618,124.84666969836381,132.63151815582412,136.66282999254145,137.41450429097375,135.41864079519937,131.18201440544752,125.1458658187113,117.68547965012598,109.10935392834763,99.66782105179959,89.56424860608413,78.96514770621036,68.00153885644434,56.78243370143386,45.39137921085768,33.899385058249536,48
38,107774.4848,183290.6272,66.65001660171296,79.07295222339984,95.27561412418429,110.51537672583305,122.70322033242091,131.19224357957464,136.03575690707615,137.58853020458656,136.30488346762104,132.64267504637635,127.023410449433,119.81469542835248,111.32934090528191,101.83219633311604,91.54030529970439,80.63406677787425,69.25781807619207,57.52937667535979,45.54721400904337,33.39102552058797,49
39,107774.6827,183290.3486,66.13796422315939,79.62656628358688,96.66017768196599,112.29002817035634,124.51131322522029,132.804456259588,137.33055628336365,138.52080982407506,136.88058214634802,132.90108105664478,127.02003540834416,119.61529369392994,111.00354879932497,101.44418985966597,91.15229511748056,80.29993253382196,69.0285262356303,57.45354273496682,45.66792904962155,33.747116367415515,50
