,x,y,EC_0.01,EC_0.20,EC_0.40,EC_0.60,EC_1.50,EC_end
1402,107746.3975,183274.5924,52.84047262939224,53.576210756257005,62.18579982480204,71.08107853930719,78.02052459337385,78.6657190755167
1403,107746.2444,183274.8304,53.375339671304424,54.152924006741245,63.182250205110776,72.39919917734258,79.44549898196067,79.67808713550541
1404,107746.0912,183275.0685,52.88407207890365,53.69397507353679,63.09469880779416,72.75466943262661,80.22681886399262,80.7253519732993
1405,107745.95,183275.2877,51.85917454341039,52.694854721880624,62.4760271438635,72.69675527587944,80.79531768091597,81.82537085718671
1406,107745.8124,183275.5009,51.14712632633435,51.98840987102495,61.94258986095178,72.4879406637172,80.98552356183684,82.37604066310246
1407,107745.68,183275.7056,51.12724793480585,51.9489095998985,61.70639298084803,72.08162202144179,80.47437464544787,81.89632923635922
1408,107745.5429,183275.9172,51.644403103760716,52.43673798811836,61.814982146691264,71.71159663261687,79.63108225546152,80.75531920742878
1409,107745.4065,183276.1274,52.0187884426691,52.80333727213698,62.016648423032684,71.60432264689605,79.12633584179959,79.82501483266616
1410,107745.2708,183276.3356,52.09827507116876,52.87676888135924,62.0270803787197,71.50937616290041,78.88602058238094,79.3639525924455
1411,107745.0131,183276.7293,51.09574815662725,51.87619191740162,61.28409611020241,71.31689228466189,79.40167120143404,80.54811407545627
1412,107744.9267,183276.8606,50.4426101137779,51.231621947338695,60.817539222566516,71.10363073293355,79.44147957200013,80.71537341288649
1413,107744.7707,183277.0973,49.36943390726335,50.18107340904021,60.15836970764414,71.05685649404352,80.1008128329335,82.0146163797263
1414,107744.626,183277.3158,48.21449942534853,49.05592994841426,59.42065279250873,70.86715089963236,80.52065661111837,82.9799113228145
1415,107744.4698,183277.5511,47.439505303474135,48.29867913217388,58.902757660544005,70.68135123175371,80.69135198038649,83.41835131459283
1416,107744.3262,183277.7668,46.94252332578249,47.80799708668512,58.52344409048982,70.51428976185315,80.81290362773862,83.90906621005219
1417,107744.1636,183278.0105,46.77545057791719,47.63985575331297,58.38082141779085,70.47016473449388,80.93751555561114,84.32133312076755
1418,107744.0299,183278.2104,46.85724084366706,47.72040789275244,58.438354657879536,70.51054775012382,80.98699656503236,84.47953456864967
1419,107743.8868,183278.4242,47.04877115095588,47.90915828445874,58.61040994014668,70.67318859878543,81.15062760370014,84.67668798125294
1420,107743.729,183278.6595,47.079342863374144,47.951687419571726,58.82074756002736,71.09463074004238,81.77820017638493,85.41839020763791
1421,107743.5991,183278.8533,46.960385446141046,47.849488362296874,58.95088244905061,71.52493473962718,82.50221949203619,86.29105368569161
1422,107743.4496,183279.0762,46.78696726488976,47.69055996462847,58.9924932443893,71.82989681068904,83.06627780797837,86.98237126575711
1423,107743.2774,183279.3331,46.60340166526598,47.517043985069435,58.94555664014889,71.93343450038107,83.30831913450189,87.28754777906452
1424,107743.1192,183279.5691,47.13152526565551,48.03282657105689,59.27044156490797,71.9814033153709,83.0559727668948,86.81010356271294
1425,107742.9848,183279.7692,48.128315587783426,49.01076175807993,59.93996271381598,72.1997611287766,82.78152657579098,86.16053810550241
1426,107742.8092,183280.03,49.65301231877955,50.51505327863554,61.07452613857284,72.72673910098538,82.58782184255952,85.28417293574407
1427,107742.6526,183280.2616,51.305389028868156,52.14110450086263,62.229919402901295,73.15387361717916,82.19778009656247,84.24476807663763
1428,107742.4998,183280.4867,53.03365543921405,53.83335532700273,63.38326972487678,73.53202886810173,81.7283664109456,83.09079448641204
1429,107742.3614,183280.6896,54.96176674336351,55.721062909008474,64.65961685265593,73.92286542629508,81.14948301571839,81.73959805098838
1430,107742.1912,183280.9375,57.02435899313262,57.74868011393437,66.11011027342495,74.45801945900746,80.6123416011443,80.20859080445516
1431,107742.0058,183281.2052,59.029603894016425,59.72564233957853,67.59180568618562,75.14157156087084,80.3570544646153,79.08244571192675
1432,107741.8644,183281.4076,60.32523179419948,61.00967432964833,68.60844199318923,75.68867234394682,80.3293274102546,78.48370391192165
1433,107741.72,183281.6123,60.368637260392944,61.052717112198415,68.65961716717258,75.77711909319726,80.48158821212645,78.73447367858171
1434,107741.5751,183281.8165,59.83129360727164,60.536949451726564,68.47130010582251,76.03085748485847,81.17994779317085,79.67829619562433
1435,107741.4204,183282.0337,58.93237306027659,59.67214839131779,68.08098968211763,76.28430700434352,82.09392672298706,81.0015610990515
1436,107741.2337,183282.2948,57.69318352006603,58.48164061892748,67.5949427707891,76.72716485493436,83.4655986625886,82.91516647635879
1437,107741.1144,183282.4615,56.14178770147769,56.97750210258245,66.78278023896317,76.88725123535303,84.68322767023362,85.02377270625637
1438,107740.9189,183282.7348,54.66773821224067,55.55223842483943,66.00365862666766,76.95679952653285,85.625902536683,86.59778935874952
1439,107740.7733,183282.9389,53.85615479180987,54.75684130277309,65.41703518843684,76.66200860871771,85.65178656482516,86.9040578638052
1440,107740.629,183283.1422,53.96156744831547,54.84960487476514,65.33644053063418,76.37799019249775,85.1995886301802,86.46882386221499
1441,107740.4319,183283.4216,54.8233944851125,55.651858120275804,65.44236400814557,75.72208124862841,83.893719255787,84.93324626163972
1442,107740.2678,183283.6558,56.35622668725461,57.136142076925296,66.26435505026383,75.65965634391539,82.92658379021569,83.3770096361961
1443,107740.1314,183283.8507,57.944940039401615,58.702955061362374,67.46144625226941,76.24410484316186,82.76792578528499,82.47097741182077
1444,107740.0031,183284.0345,58.52082496527004,59.270521376179644,67.87861404562913,76.45426253144292,82.77173655256134,82.36231124796814
1445,107739.8202,183284.2972,57.85728340484971,58.66608878896218,67.9278946736827,77.21843686575988,84.15134883655044,83.97845998974132
1446,107739.6841,183284.4928,56.81387448342447,57.657258510999085,67.3097363142438,77.04077345081899,84.38081194151005,84.45850236499926
1447,107739.5452,183284.6928,55.79737101397316,56.65588513241531,66.53159127837759,76.5813582724392,84.2539073734599,84.52907376599305
1448,107739.3791,183284.9319,55.074132525870276,55.900432671577896,65.43942938214411,75.23628220547253,82.84069001623514,83.49965616083563
1449,107739.2263,183285.1521,56.186167111725865,56.95099846374033,65.5845057007577,74.10934816190549,80.34955912304108,79.96692811074192
1450,107739.0579,183285.3946,57.15467300924176,57.86708100968466,65.79464300502228,73.41230992290838,78.7454980790099,77.7731315507154
1451,107738.9473,183285.5538,57.68797814617152,58.35995877202493,65.86648270990098,73.0872982371407,78.13782561058979,77.1539641562818
1452,107738.8124,183285.7477,58.29286109922092,58.93438872491511,66.0349791086149,72.71583823814372,77.19103100618693,75.70394463614312
1453,107738.6325,183286.0058,58.3780493603257,59.01183943849242,66.01402961797434,72.53643292366343,76.80650849685213,75.04749014869087
1454,107738.487,183286.2142,57.89940747159113,58.55095456496944,65.78491549316345,72.56541028624386,77.05117571532858,75.34113656588437
1455,107738.352,183286.4076,56.940830450388866,57.626255249926274,65.30967798874259,72.63526173094623,77.633542372209,76.19529230880839
1456,107738.1699,183286.6687,55.37570930820525,56.09731473545232,64.28074330679613,72.28323407452525,77.99655530640352,77.11806680804621
1457,107738.046,183286.8467,53.587204584158506,54.346514250436314,63.0660533797452,71.8037676098262,78.28459614957252,77.93617655218434
1458,107737.8627,183287.1111,51.85636185371401,52.64580960873282,61.814748743628584,71.19747370624206,78.38144431641408,78.59675880565406
1459,107737.7256,183287.3097,50.55285496716896,51.360730496706985,60.8370914315913,70.69831427636632,78.43833164840858,79.18264034333843
1460,107737.589,183287.5087,49.87882083178702,50.68607298576509,60.198576875413764,70.19816519192796,78.17932355312777,79.33057486123302
1461,107737.3433,183287.8699,49.05216274040925,49.8324915044755,59.13503938154378,69.09888645096623,77.25201851859933,78.90288571368684
1462,107737.2026,183288.0789,48.685398877622994,49.457381910039985,58.68871539376361,68.60690049077867,76.75188086464303,78.46315523836303
1463,107737.1114,183288.2153,48.44654735403468,49.208723778925425,58.37175813271615,68.27515439247267,76.47141847065546,78.35892017204468
1464,107736.9701,183288.4276,48.50952806569569,49.255981282212566,58.222555220108205,67.91528452195165,75.94775228553611,77.84811476359526
1465,107736.7959,183288.6908,48.958477713317635,49.686519566780845,58.43240955402847,67.8716793205796,75.67588548191023,77.47584886376094
1466,107736.6643,183288.8902,49.4866121220314,50.20388509097231,58.77367752130042,67.94744245658572,75.45751907827955,77.03236698860941
1467,107736.5263,183289.0997,49.78439767893713,50.49650559737854,58.9487193183871,67.90490443212539,75.13871572666088,76.42706043997465
1468,107736.3795,183289.3224,50.12021544459481,50.81289192982449,58.99035867668995,67.56910184587464,74.3973144511144,75.35895698537418
1469,107736.2478,183289.5219,50.35068837512132,51.03232270342076,59.10710118978207,67.59042347568936,74.34625015843814,75.29004703425159
1470,107736.0703,183289.7897,51.032301058939105,51.683397333493424,59.310969101356385,67.18477143860561,73.29981594347318,73.75889432568916
1471,107735.8037,183290.1885,51.423671981347205,52.05249253762615,59.4447059218144,67.07710022819445,72.99261148434417,73.36013238784324
1472,107734.5186,183292.0942,53.93996472348491,54.50166671424552,60.62077832908511,66.18026125500114,69.65910630000981,67.79569731491036
1473,107734.4311,183292.2247,54.07705006800279,54.635464658340204,60.7304719980544,66.23454396967226,69.61819524160734,67.56035646302207
1474,107734.3284,183292.378,53.4864393713464,54.06309803854253,60.47816534327716,66.43769953999762,70.29291762260185,68.50758614909999
1475,107734.2251,183292.5324,52.27460052430569,52.892123890940645,59.93193341415865,66.75989528036453,71.5254564074923,70.36200453338509
1476,107734.1066,183292.7096,50.353934603996606,51.02820419349535,58.90098699751822,66.88623468657299,72.87807866561329,72.61915854318016
1477,107733.9878,183292.8872,47.536435307913145,48.26284220150321,56.99720815055326,66.36769226234908,74.01934785995857,75.44318497788902
1478,107733.8543,183293.0871,45.59604479698521,46.33841300648372,55.2184959155057,64.87413086541065,72.99577778334556,75.35959887082196
1479,107733.7213,183293.2863,46.09465222681501,46.83850563633518,55.40559840425849,64.26074220986646,71.22941684748692,72.16450697358925
1480,107733.6331,183293.4185,46.78988330081626,47.525300865428925,55.91070798997137,64.42021029444824,70.93218883986724,71.30462249804917
1481,107733.5903,183293.4827,47.63076426583562,48.337023069771874,56.38777495256668,64.50758235249562,70.65813374279132,70.82656501422366
1482,107733.5448,183293.551,48.88557890994568,49.56128327988319,57.232779497334484,64.83233905181217,70.40927222012027,70.0431936259942
1483,107733.4877,183293.6367,49.672163317326714,50.317565023296794,57.69628313783911,65.00623923165215,70.3357779994315,69.8140126051075
1484,107733.4125,183293.7495,51.739500913128225,52.33909241345345,59.073390341986304,65.48319939017703,69.84823499940923,68.59320872939287
1485,107733.3619,183293.8254,52.14642207090285,52.746806412733356,59.419346333357765,65.68963900206543,69.87505192690203,68.46356958132077
1486,107733.3091,183293.9043,52.15902809561787,52.768695355468296,59.48763923315821,65.77486025139709,69.96666359755129,68.60416502717852
1487,107733.2222,183294.0343,52.37301932434244,52.96755895353724,59.49130207925683,65.543819804351,69.5068866314371,67.9677322304162
1488,107733.1575,183294.131,52.493496365672335,53.095457140458,59.639380450535064,65.63907201956866,69.49725346109665,67.8489703494957
1489,107733.0778,183294.2498,53.15063793296813,53.714129003741085,59.85424014691519,65.45220976074663,68.989948417343,67.2132999432419
1490,107732.9883,183294.3828,54.29067714801544,54.81672930252655,60.546641844501586,65.68016603586412,68.79236466424734,66.79326816841441
1491,107732.8731,183294.5535,54.34348874211894,54.88186765963588,60.77273426162935,66.09525784465504,69.37922035302553,67.46588466111415
1492,107732.7363,183294.7558,53.71350977258283,54.2788683976818,60.549265148996,66.36981436623802,70.1537787164279,68.55437229632766
1493,107732.6199,183294.9275,52.56397691531999,53.15808472224146,59.828202855397265,66.21199525729804,70.60886182234658,69.51044596118545
1494,107732.5218,183295.0719,51.60470754014242,52.21168568463439,59.05416888718434,65.70451852146698,70.42593980167906,69.697448622087
1495,107732.3425,183295.3352,51.0241453696953,51.63417920724813,58.50382940176785,65.2475876377488,70.14349562018718,69.75186110558529
1496,107732.2175,183295.5187,50.675526719160494,51.28977859841063,58.212249644340275,65.03708417773186,70.02458301482099,69.69139838530299
1497,107732.0637,183295.7444,50.74125021511331,51.33674860239877,58.012995422996845,64.52581779586374,69.2073721515734,68.69257628514863
1498,107731.9132,183295.9656,51.13848724652224,51.701182402836956,58.05888431019607,64.26971507048013,68.72773495782984,68.17830133529235
1499,107731.7433,183296.2161,52.742604957278346,53.27103711499074,59.06243433496984,64.36159230813838,67.74006612703,66.17780294902818
1500,107731.4849,183296.5994,54.08710964105764,54.584779362406955,59.93242788778933,64.59599152900668,67.26902181044483,65.07927658306924
1501,107731.3397,183296.8172,54.676823900720926,55.17104239874976,60.41789452181542,64.8812986974417,67.2964475544225,64.84588904343573
1502,107731.2134,183297.0079,54.40436193978661,54.911803974532596,60.29580441625165,64.90022500748343,67.43294558939824,65.03426998285504
1503,107731.0395,183297.2714,53.64518704774093,54.17099106824621,59.827402309454385,64.80719222237337,67.72874890353276,65.58213736793638
1504,107730.8826,183297.5101,52.7577379662914,53.303932933099546,59.25905617204147,64.67703269493109,68.08170844735967,66.31326598661552
1505,107730.7496,183297.7129,51.78839110733486,52.34733919714706,58.5431394114113,64.38175577550327,68.30553854466801,67.05514772485286
1506,107730.5889,183297.9584,50.94585068199602,51.51271580223644,57.859173453622034,63.94585733942608,68.16418238877952,67.19379412480487
1507,107730.409,183298.2335,50.559512518896796,51.12473314520852,57.47722255736588,63.5823246467756,67.82277166759593,66.86893685593984
1508,107730.2749,183298.4385,50.55096128590057,51.110989402725096,57.424108248835346,63.50360093033634,67.74051673296842,66.83490966445872
1509,107730.1407,183298.6436,50.887207620003124,51.43530531910251,57.599821656331166,63.492899530949394,67.54579053373962,66.52663344459201
1510,107729.8883,183299.029,51.8359428868068,52.385861024725784,58.43686289332935,64.0225394357874,67.65039861337135,66.20760881190567
1511,107729.7579,183299.2285,52.101648276218405,52.64862045871334,58.609417204237054,64.03439032380886,67.46738896062985,65.84201346755724
1512,107729.5825,183299.4972,52.44285480041937,52.99190169300286,58.904341945401846,64.18717075621088,67.41639305058702,65.56374584250382
1513,107729.425,183299.7388,53.40562389265376,53.922021288993214,59.41378255524099,64.17150215210165,66.88198534892288,64.67482612181071
1514,107729.3097,183299.9156,54.99311845377341,55.4648466167467,60.37738590647274,64.38028469326285,66.3194764681146,63.567498322906346
1515,107729.1713,183300.1278,56.67896071165366,57.11935909815702,61.56191752371696,64.89478752857487,66.10886454880018,62.80349010015156
1516,107728.9937,183300.3999,58.21323960455073,58.63380832235812,62.73221570402531,65.52232714040169,66.11066181207605,62.24899926880067
1517,107728.867,183300.5936,59.25622778428333,59.674016026148884,63.640410525826056,66.14526964401416,66.34694772357824,62.02547030470361
1518,107728.6946,183300.8565,60.08538921326491,60.513747891285504,64.55935533403041,67.01749983829278,67.0130630005339,62.168384907845855
1519,107728.5513,183301.0744,60.28871870694858,60.720774883345136,64.81119759407953,67.3189713747551,67.36523234484827,62.591667102633174
1520,107728.3995,183301.3048,60.52067988634382,60.972515267212614,65.25927290701044,67.91664745391569,68.01595779003426,63.0778233485329
1521,107728.2569,183301.521,60.83440418549634,61.294026121544384,65.65106285872412,68.36086486051586,68.47763662928847,63.48442576890613
1522,107728.1299,183301.7134,61.134285448554735,61.588745210052366,65.91055530683464,68.63135778893961,68.81581280507207,63.987182563915816
1523,107727.9879,183301.9284,61.789940246001954,62.237482880836076,66.47390954264955,69.08219844612769,69.14203203024107,64.17726936441129
1524,107727.8452,183302.144,62.400623918168755,62.839290620514554,66.96824709908265,69.4388692915531,69.35485324177496,64.26464294249999
1525,107727.7032,183302.3582,62.89474413562531,63.31784196238706,67.2794354023559,69.58803665478702,69.39078203196847,64.32537542747241
1526,107727.5458,183302.5951,63.20380754069705,63.61738484737408,67.4932418692838,69.74454412261906,69.5458044796413,64.62193070418495
1527,107727.4023,183302.8104,63.78696065037668,64.19373391726201,67.9925012426941,70.129027927835,69.79875967424955,64.77395956842776
1528,107727.2449,183303.0459,64.29357244580474,64.6907974017096,68.37078123337768,70.36389775104189,69.88693931618752,64.72569773330311
1529,107727.1031,183303.2574,64.95179824804381,65.33835469509009,68.83243780202366,70.56932677620853,69.8365089362664,64.5520016237148
1530,107726.867,183303.6075,65.64094024674289,66.01260522054918,69.2086073504562,70.47738474118117,69.22009780607415,63.532892010268064
1531,107726.793,183303.7168,65.56806480759175,65.94436206632012,69.18112419649,70.49484168890531,69.27713309396474,63.60055751338396
1532,107726.6681,183303.9013,65.61960039257463,65.99697752248606,69.2262470826897,70.48849637265795,69.17002597692893,63.293080929383336
1533,107726.5117,183304.1315,65.36365139507102,65.75113002377931,69.12543066160632,70.55597173369245,69.37516683739084,63.48502121660663
1534,107726.357,183304.3586,64.94947810862568,65.36460886851984,69.06832835185399,70.85316475220397,69.96566489808279,64.15375444409167
1535,107726.2034,183304.5834,64.11575259242649,64.57887804929125,68.79774860962989,71.10980617942047,70.65211280269776,64.98773919093895
1536,107726.0639,183304.7869,62.8195944453388,63.33186180168962,68.11796755395763,71.08740130190523,71.24495129785612,65.95083588964421
1537,107725.8951,183305.0322,61.47673820729087,62.00927743125936,67.08850461156263,70.51380946424482,71.2188289714423,66.50849702292153
1538,107725.757,183305.2321,60.86893595824425,61.39042464440564,66.43773746157132,69.93236738595684,70.77932665718089,66.23124992116163
1539,107725.6191,183305.431,61.19260216277648,61.67660530308107,66.34080436478979,69.4633240798316,70.02412351948189,65.39687059879286
1540,107725.5114,183305.5858,61.796760942811915,62.25226223916984,66.61539196372298,69.42269225215725,69.71679881867077,64.96593944762957
1541,107725.3508,183305.8154,62.44459865301289,62.880772665882596,66.96106294180845,69.39290528513452,69.31259531722354,64.35558196542404
1542,107725.2036,183306.0241,62.42185843106774,62.86051011810587,66.90202258232809,69.21683331884819,68.97159605323002,63.85255668831834
1543,107725.012,183306.2926,61.90769198699542,62.359680548393634,66.51089611458323,68.9064337939084,68.70414209794349,63.58167443282135
1544,107724.8678,183306.4932,61.359938293406586,61.821447992792336,66.11542809714092,68.70252533825054,68.69192376983958,63.6775110521132
1545,107724.7338,183306.6792,60.96391855188988,61.4142575479687,65.62970574943192,68.19575285269711,68.2273754638711,63.345676848441116
1546,107724.5845,183306.8861,60.94048493236765,61.381271530861376,65.45813303091036,67.83851085401625,67.68463873104318,62.712654517294816
1547,107724.4319,183307.0982,60.74793927561655,61.163636466415134,64.95331573669888,67.04615951962613,66.66822858414042,61.64367863934291
1548,107724.2509,183307.3514,60.22541599426694,60.642032362335414,64.42812517048304,66.5185741618299,66.148632692229,61.16946184739927
1549,107724.1155,183307.5424,59.37220824918895,59.795209397161045,63.67253904911791,65.90052248972525,65.68655570000313,60.84284938694242
1550,107723.9205,183307.8211,58.232396212967835,58.66925303110458,62.73668367904215,65.23410736018525,65.315742697596,60.71098225999938
1551,107723.7868,183308.0151,57.0114959927804,57.458710161412384,61.71712299502649,64.55424623508861,65.06697078075346,60.93496149368248
1552,107723.633,183308.2409,55.6368938031127,56.09319319209002,60.556537438198355,63.80316300878861,64.86649772451887,61.38497124806036
1553,107723.4614,183308.4958,54.50722273269823,54.96602645585539,59.557296079510465,63.08845381204516,64.54450865318435,61.53902220190916
1554,107723.3276,183308.6962,53.75020392888966,54.20552213132729,58.81340434999518,62.43484241010795,64.04369224300578,61.271774194749156
1555,107723.1652,183308.9405,53.136385833262835,53.59028820630787,58.19201246555736,61.8433024536479,63.519885753561276,60.87949888936178
1556,107723.0051,183309.1818,52.310097703040654,52.765954270412664,57.43212484438032,61.21123457960672,63.0542764932422,60.596040178695304
1557,107722.8726,183309.3812,51.27197220976708,51.73444811767894,56.53563497923733,60.539165204850114,62.64553863810072,60.41920986193144
1558,107722.6952,183309.6473,50.58219353342694,51.05384390782299,55.97971438247871,60.14185006956126,62.40007751915999,60.238343341845436
1559,107722.5615,183309.8466,49.913959337206734,50.40048066173816,55.504827243136276,59.8832847019329,62.34439678867287,60.274302355937486
1560,107722.4419,183310.0235,49.272408018365404,49.77444416763938,55.07578048295716,59.694772533037074,62.386714686358474,60.45484680347119
1561,107722.2629,183310.2856,48.9449484944432,49.44629166195137,54.77516345479332,59.45766634827904,62.231600757612725,60.38132441662052
1562,107722.1248,183310.4858,49.083444063311724,49.57311497442113,54.75413241281392,59.26069200750649,61.87603602588884,59.97320928001698
1563,107721.9587,183310.7251,49.482986329988144,49.94978334720735,54.80677291767499,58.91315774656743,61.16509671498332,59.152611563669666
1564,107721.803,183310.9486,50.19214233707695,50.6456250095781,55.25347341632652,58.93765440255376,60.674746966988806,58.1402018098495
1565,107721.6496,183311.1685,50.96868891390446,51.40959611764829,55.78911585496422,59.06981507109859,60.29304729655875,57.177327612307835
1566,107721.4959,183311.3892,51.414065091332,51.84291576106412,56.0540847848672,59.105050249544064,60.08516776491506,56.78320935972492
1567,107721.343,183311.6099,51.48339671453765,51.914473127590554,56.17746532748558,59.290263680205484,60.315383392793144,56.980959591002474
1568,107721.1737,183311.8557,51.39202592045393,51.83431215724372,56.23075949163169,59.48433928596556,60.61812726444291,57.27802509600349
1569,107721.0056,183312.1023,50.96920254022831,51.434736951017726,56.09878180249346,59.64431089573406,61.0234891655743,57.749829106977025
1570,107720.8161,183312.3844,50.320563561516146,50.808595251328065,55.74443767945471,59.62580568152668,61.33452405106585,58.26947528174727
1571,107720.6611,183312.6179,49.68897962536663,50.183156108427575,55.27537509128838,59.430236098410006,61.46290404950744,58.672061651938726
1572,107720.4956,183312.8689,49.284449283850236,49.76830696335868,54.84402654051076,59.09471284497219,61.307550013972104,58.75019865037497
1573,107720.3439,183313.1009,49.167251334225334,49.63960632620052,54.615124499266095,58.809477038944884,61.03211707890133,58.61600961653153
1574,107720.1782,183313.3556,49.166435450541236,49.634525899238234,54.520122240926746,58.60366159796175,60.74418458218398,58.39368071683308
1575,107720.036,183313.5754,48.91516954762801,49.38726594841617,54.29720590045599,58.39786056076687,60.556398586252705,58.25477063971184
1576,107719.8732,183313.8278,48.95270195348739,49.41697254426671,54.206495773282846,58.13443878097687,60.102047236694595,57.63659871179346
1577,107719.738,183314.0378,49.139084685402274,49.58127975641828,54.08100931485498,57.64720700507194,59.25938673593883,56.56867803448683
1578,107719.603,183314.2479,49.31114197788131,49.74664675751341,54.05197480670964,57.27445321900461,58.48392083934636,55.48074356903232
1579,107719.423,183314.5279,49.38741670897562,49.803181105801436,53.81483931170657,56.6402681802812,57.44434336108423,54.18550507332306
1580,107719.2364,183314.8193,48.99738995306972,49.38467930379185,53.09876038985135,55.63637472369326,56.21742451848748,52.877008610961354
1581,107719.1026,183315.0297,48.15486253617369,48.54992882300115,52.48367479090381,55.3756373841878,56.34382882274008,53.23988881493801
1582,107718.9607,183315.254,47.031996442277084,47.452824275365735,51.843763574010964,55.407194471065544,57.09669013089407,54.496689543781585
1583,107718.8421,183315.4422,46.12769216724316,46.58120461295058,51.343604824478085,55.3214565650859,57.37849570554478,54.9587206756286
1584,107718.7086,183315.6542,44.09720601049691,44.60745382822706,50.203683008510126,55.35452723210988,58.66624904251974,57.192966299150505
1585,107718.5305,183315.937,41.5247123433869,42.089536468937816,48.53941887999352,54.966197583656516,59.70170194279374,59.398088216838055
1586,107718.4034,183316.1384,39.13739649459498,39.7318928544853,46.77088004488676,54.192369092448985,60.123697312847916,60.96148682429931
1587,107718.2644,183316.3577,38.00233505582304,38.636442942204056,46.15422928748155,54.182344827504465,60.77081405866699,62.33961827759936
1588,107718.099,183316.6169,37.70744111651749,38.302565265317405,45.35169151289709,52.968026120600086,59.37956355776222,61.465320298306
1589,107717.947,183316.8528,39.51073545287267,40.14558949524307,47.61853270660046,55.323773016488424,61.23293234497794,61.31665180563136
1590,107717.8388,183317.0199,40.4536820966875,40.91414410544919,46.19312390553476,51.55371873655338,55.68223550072133,56.06274798312876
1591,107717.6913,183317.2509,42.81210438897782,43.193916407536506,47.35742173093256,51.17718170486972,53.66002413834677,52.75642194526597
1592,107717.5421,183317.488,44.68323058425082,44.99934997712647,48.25638069417267,50.827307063198774,51.967652509217494,49.97975425404661
1593,107717.3936,183317.7253,45.90817230522432,46.17872071098412,48.80652876444758,50.466536022685354,50.58236707446173,47.668961338116176
1594,107717.2445,183317.9623,47.25707550594445,47.48432886958852,49.50403557992346,50.30259455352073,49.4698971772308,45.73781782735061
1595,107717.0928,183318.2001,48.37142587730573,48.572585991515766,50.16101626271177,50.35680276579596,48.8893367254335,44.694635363980254
1596,107716.9571,183318.4084,48.03045781269741,48.250029720192046,49.97899331162109,50.28796403588286,48.89554703830257,44.713480012819495
1597,107716.7706,183318.685,46.369094777047025,46.62915516112602,48.86746513886841,49.8180343465789,49.063014325350935,45.296912531181
1598,107716.6271,183318.8885,44.377438599078744,44.66974306593289,47.41192782457666,49.10550283993926,49.18124227580598,46.14017394775475
1599,107716.4799,183319.0881,43.05618406945193,43.3676075070783,46.370264500494336,48.43870037847605,48.95125794459391,46.37344872683102
1600,107716.2598,183319.3684,40.434915392966865,40.75039827073163,44.02199422683732,46.737102980763574,48.13535870853041,46.51319232436742
1601,107716.1017,183319.5614,38.681567298527966,38.99746211068852,42.36134815203122,45.34468925531685,47.15187273905087,46.08737422349063
1602,107715.8873,183319.8139,37.022701656910165,37.330983586590236,40.677994140080244,43.78607569703997,45.857054412672284,45.255325012534534
1603,107715.7057,183320.02,35.52276193679349,35.82342863102863,39.169490881395674,42.40195390876563,44.70936519334434,44.484455748949294
1604,107715.5189,183320.2245,34.14826825490629,34.45415163283374,37.95046479340668,41.458387842823996,44.106646622684394,44.214281403935814
1605,107715.3268,183320.4268,32.91840686612551,33.24310667179581,37.03800838990512,40.965769839071875,44.06036797622936,44.49960359937722
1606,107715.1137,183320.6422,31.794817751219572,32.14155061658676,36.28667535320572,40.72014859087764,44.36473439677569,45.236935095287464
1607,107714.9349,183320.8154,30.997447333434568,31.349579788698513,35.655911872885895,40.40373307693081,44.453484249888895,45.76045195142656
1608,107714.6919,183321.0401,30.36110049004636,30.703525782427157,34.96092221752007,39.79190315437664,44.065672384701884,45.82461679756312
1609,107714.5061,183321.2037,30.307796738234476,30.65306175870288,34.902098163796495,39.67304776713945,43.84369532891015,45.453681356960935
1610,107714.2987,183321.3745,30.737864694584506,31.046389462743758,34.84029055881833,39.0678740176124,42.72318559025093,44.013492011942326
1611,107714.1121,183321.5157,32.014711361065466,32.27733867029812,35.41540910013997,38.74494906646177,41.46573043635254,42.121115799038705
1612,107713.8499,183321.6973,33.58447904121883,33.802504472241374,36.26133731038129,38.605014598234106,40.249938540955725,40.07146978167068
1613,107713.6164,183321.8496,34.56716453017293,34.763265794920585,36.84181311586503,38.553362254795815,39.433033929006186,38.49730944438533
1614,107713.4012,183321.9852,34.658793671943045,34.85307085472432,36.894133086027864,38.52035361911894,39.27683784089293,38.1781559444777
1615,107713.18,183322.1232,34.43050740578236,34.63343584451428,36.816087771154805,38.64806293487413,39.62477386113721,38.67399271221892
1616,107712.9924,183322.2409,34.06802135555314,34.28164828577692,36.57337920651752,38.53972971916926,39.65109145730673,38.78811465106271
1617,107712.7573,183322.3925,33.10198820242479,33.3417033051661,36.0064234044349,38.485118127072724,40.12903333573865,39.62050570038408
1618,107712.5464,183322.5352,32.12282588564144,32.3830928131619,35.373957565156665,38.34672600528352,40.54636595656777,40.50271857084709
1619,107712.3418,183322.6831,31.347759324478282,31.617718203307597,34.79104496581824,38.068709487013834,40.63801579407865,40.971963876492865
1620,107711.9796,183322.9746,30.769707797848394,31.024237637176764,34.04554562540229,37.22429841747324,39.79192115827326,40.340158084865394
1621,107711.7833,183323.1359,30.417490132446304,30.668851718993906,33.700537091163454,36.93871919263108,39.59197135094716,40.20264136042459
1622,107711.5794,183323.3037,30.211671474914706,30.466042966393193,33.53516274300805,36.820470795337414,39.51947542521372,40.14751130410783
1623,107711.3748,183323.4751,30.3305241958591,30.58438077754724,33.593482773969505,36.72564296663346,39.20608394210996,39.57242493981839
